original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor
1220404,122040402,Office Of Bh-mr Services,"Resilient Business Solutions, LLC",Computer and Information Svcs,Database Architecture Svs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,555000.0,404155.0,"Resilient Business Solutions, LLC"
1220405,122040502,Office Of Bh-mr Services,"Resilient Business Solutions, LLC",Computer and Information Svcs,Database/Sys Admin M&S,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,255000.0,0.0,"Resilient Business Solutions, LLC"
1220233,122023302,Office Of Bh-mr Services,"Richard W. Gladstone, LLC",General Consultant Services,MH Residential Svs Coord.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,60750.0,10597.5,"Richard W. Gladstone, LLC"
1220398,122039802,Office Of Bh-mr Services,Robert S. Mirel,General Consultant Services,IDS System Supports,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,96000.0,17062.5,Robert S. Mirel
1320652,132065201,Office Of Bh-mr Services,Rosehill School,Behavioral Health-MR Services,IDS Interim Care,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,175000.0,82608.64,Rosehill School
1120196,112019603,Office Of Bh-mr Services,Southeast Asian Mutual  Assistance  Assn,Behavioral Health-MR Services,Community Coalition Init.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,40000.0,14630.0,Southeast Asian Mutual  Assistance  Assn
1220289,122028902,Office Of Bh-mr Services,"Susan B. Spencer, Inc",General Consultant Services,BH & HIV Service Coord.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,15000.0,1800.0,"Susan B. Spencer, Inc"
1320422,132042201,Office Of Bh-mr Services,Thomas Jefferson University,Behavioral Health-MR Services,IDS Early Intervention,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,214279.0,0.0,Thomas Jefferson University
1320511,132051101,Office Of Bh-mr Services,Thomas Jefferson University,Behavioral Health-MR Services,Drug and Alcohol Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,105072.0,104972.0,Thomas Jefferson University
1320512,132051201,Office Of Bh-mr Services,Thomas Jefferson University,Behavioral Health-MR Services,Drug and Alcohol Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,192178.0,89205.0,Thomas Jefferson University
1120275,112027503,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,EIP FFS Unitary 2,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,3000000.0,1123506.61,UNITARY
1220130,122013002,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,EIP FFS Unitary 1,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,6000000.0,1720054.37,UNITARY
1320104,132010401,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,MH Base Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1.6E8,5.775089549E7,UNITARY
1320105,132010501,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,Early Interv Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1.0E7,2258621.78,UNITARY
1320106,132010601,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,IDS Base Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1.8E7,6823061.0,UNITARY
1320108,132010801,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,Drug and Alcohol Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,6.0E7,1.364922505E7,UNITARY
1320165,132016501,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,EIP FFS Unitary 3,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,3500000.0,1525560.29,UNITARY
MPXX14000017,MPXX14000017,Office Of Bh-mr Services,Warren Schloesser,Miscellaneous Order,MENTAL HEALTH SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,6000.0,1124.5,Warren Schloesser
1120507,112050703,Office Of Bh-mr Services,Women Against Abuse Inc,Behavioral Health-MR Services,Community Coalition Init.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,80000.0,25337.66,Women Against Abuse Inc
1320609,132060901,Office Of Bh-mr Services,"Woods Services, Inc.",Behavioral Health-MR Services,IDS Interim Care Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,5000000.0,1890230.71,"Woods Services, Inc."
MPXX14000134,MPXX14000134,Office Of Bh-mr Services,"Zakia E. Moore, Esq.",Miscellaneous Order,MENTAL HEALTH SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,30000.0,275.0,"Zakia E. Moore, Esq."
MPXX14000069,MPXX14000069,Office Of Fleet Management,3E Company Environmental Ecological Eng,Miscellaneous Order,Safety Data Sheets,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,4620.0,4620.0,3E Company Environmental Ecological Eng
MPXX14000070,MPXX14000070,Office Of Fleet Management,Cascor Incorporated,Miscellaneous Order,Warranty Administration,2013-07-01T08:09:40Z,2014-06-30T00:00:00Z,181.0,30000.0,4233.29,Cascor Incorporated
MPXX14000206,MPXX14000206,Office Of Fleet Management,"Ellison Group, The",Miscellaneous Order,Training & Development,2013-09-09T13:33:14Z,2014-06-30T00:00:00Z,181.0,24940.0,21620.0,"Ellison Group, The"
1420022,1420022,Office Of Housing & Community Dev,1260 Housing Development Corporation,Housing & Economic Development,RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,305500.0,64460.0,1260 Housing Development Corporation
1320092,1320092,Office Of Housing & Community Dev,ActionAIDS Incorporated,Housing & Economic Development,HOPWA Housing First TBRA,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,375000.0,188521.0,ActionAIDS Incorporated
1420097,1420097,Office Of Housing & Community Dev,ActionAIDS Incorporated,Housing & Economic Development,TBRA and Housing Counsel.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,549617.0,197189.0,ActionAIDS Incorporated
1420285,1420285,Office Of Housing & Community Dev,Affordable Housing Centers of Pennsylvania,Housing & Economic Development,HOUSING COUNSELING,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,185000.0,60858.0,Affordable Housing Centers of Pennsylvania
1320340,1320340,Office Of Housing & Community Dev,"Asociacion Puertorriquenos En Marcha, Inc.",Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,72675.0,69085.0,"Asociacion Puertorriquenos En Marcha, Inc."
1420090,1420090,Office Of Housing & Community Dev,Calcutta House,Housing & Economic Development,Operating Costs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,245000.0,138505.0,Calcutta House
1320596,1320596,Office Of Housing & Community Dev,Carolyn R. Brown,Housing & Economic Development,Foreclosure Prevention,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,55000.0,55000.0,Carolyn R. Brown
1420016,1420016,Office Of Housing & Community Dev,Catholic Social Services,Housing & Economic Development,SUPPORTIVE SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,323000.0,111631.0,Catholic Social Services
1320341,1320341,Office Of Housing & Community Dev,Ceiba Incorporated,Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,259000.0,234794.0,Ceiba Incorporated
1420224,1420224,Office Of Housing & Community Dev,Ceiba Incorporated,Housing & Economic Development,Earned Income Tax Credit,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,25000.0,0.0,Ceiba Incorporated
1420333,1420333,Office Of Housing & Community Dev,Center in the Park,Housing & Economic Development,HOUSING COUNSELING,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,138000.0,8269.0,Center in the Park
1420157,1420157,Office Of Housing & Community Dev,Clarifi,Housing & Economic Development,Housing Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,135000.0,4526.0,Clarifi
1420158,1420158,Office Of Housing & Community Dev,Comhar  Inc,Housing & Economic Development,RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,773000.0,268921.0,Comhar  Inc
1120218,112021802,Office Of Housing & Community Dev,Commonwealth of Pennsylvania Department of Treasury,Housing & Economic Development,Energy Loan Program,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,0.0,0.0,Commonwealth of Pennsylvania Department of Treasury
1420099,1420099,Office Of Housing & Community Dev,Community Design Collaborative,Housing & Economic Development,Community Planning,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,85000.0,24130.0,Community Design Collaborative
1420106,1420106,Office Of Housing & Community Dev,Community Legal Services,Housing & Economic Development,Foreclosure Hotline,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,570000.0,141290.0,Community Legal Services
1420107,1420107,Office Of Housing & Community Dev,Community Legal Services,Housing & Economic Development,Legal Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,450000.0,0.0,Community Legal Services
1420094,1420094,Office Of Housing & Community Dev,Congreso De Latinos Unidos Inc,Housing & Economic Development,RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,846397.0,273406.0,Congreso De Latinos Unidos Inc
1420075,1420075,Office Of Housing & Community Dev,County of Delaware,Housing & Economic Development,HOPWA Housing Subsidies,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,697500.0,0.0,County of Delaware
1420305,1420305,Office Of Housing & Community Dev,"Diversified Community Services, Inc",Housing & Economic Development,HOUSING COUNSELING,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,130000.0,21008.0,"Diversified Community Services, Inc"
1420104,1420104,Office Of Housing & Community Dev,Energy Coordinating Agency of Phila Inc,Housing & Economic Development,Energy Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,522000.0,200206.0,Energy Coordinating Agency of Phila Inc
1420017,1420017,Office Of Housing & Community Dev,Family Service Association of Bucks County,Housing & Economic Development,HOPWA Housing Subsidies,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,398000.0,153135.0,Family Service Association of Bucks County
1420018,1420018,Office Of Housing & Community Dev,Family Service of Chester County,Housing & Economic Development,HOPWA Rental Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,160000.0,49660.0,Family Service of Chester County
1420019,1420019,Office Of Housing & Community Dev,Family Services,Housing & Economic Development,HOPWA Rental Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,110000.0,34752.0,Family Services
1220154,122015402,Office Of Housing & Community Dev,Fortuna & Diflumeri Realty Appraisal LTD,Housing & Economic Development,Appraisal Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,0.0,Fortuna & Diflumeri Realty Appraisal LTD
1420023,1420023,Office Of Housing & Community Dev,"Friends Rehabilitation Programs, Inc.",Housing & Economic Development,TRANSITIONAL HOUSING PROG,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1096628.0,553544.0,"Friends Rehabilitation Programs, Inc."
1420072,1420072,Office Of Housing & Community Dev,Gaudenzia Inc,Housing & Economic Development,HOPWA Housing Subsidies,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,123500.0,44265.0,Gaudenzia Inc
1420347,1420347,Office Of Housing & Community Dev,"Greater Philadelphia Asian Social Services Center, Inc.",Housing & Economic Development,Housing Counseling,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,105000.0,0.0,"Greater Philadelphia Asian Social Services Center, Inc."
1420244,1420244,Office Of Housing & Community Dev,"Heffler, Radetich & Saitta LLP",Housing & Economic Development,Audit Services,2013-08-15T00:00:00Z,2014-02-28T00:00:00Z,59.0,45000.0,0.0,"Heffler, Radetich & Saitta LLP"
1320343,1320343,Office Of Housing & Community Dev,Hispanic Assoc of Contractors & Enterprises Inc,Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,238450.0,236450.0,Hispanic Assoc of Contractors & Enterprises Inc
1420092,1420092,Office Of Housing & Community Dev,Impact Services Corporation,Housing & Economic Development,Building Material Exchang,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,283000.0,43727.0,Impact Services Corporation
1420281,1420281,Office Of Housing & Community Dev,Intercommunity Action Inc,Housing & Economic Development,Housing Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,100000.0,0.0,Intercommunity Action Inc
1420257,1420257,Office Of Housing & Community Dev,Intercultural Family Services Inc,Housing & Economic Development,Housing Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,114000.0,0.0,Intercultural Family Services Inc
1420095,1420095,Office Of Housing & Community Dev,Keystone Hospice,Housing & Economic Development,OPERATING COSTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,165000.0,68750.0,Keystone Hospice
1320348,1320348,Office Of Housing & Community Dev,Korean Community Development Services Center,Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,135000.0,135000.0,Korean Community Development Services Center
1420177,1420177,Office Of Housing & Community Dev,"Liberty Resources, Inc.",Housing & Economic Development,HOUSING COUNSELING,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,118000.0,48125.0,"Liberty Resources, Inc."
1420100,1420100,Office Of Housing & Community Dev,Mazzoni Center,Housing & Economic Development,TBRA Rental Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1127520.0,358920.0,Mazzoni Center
1420282,1420282,Office Of Housing & Community Dev,Mount Airy U.S.A.,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,118000.0,26993.0,Mount Airy U.S.A.
1420168,1420168,Office Of Housing & Community Dev,New Kensington Community Development Corp,Housing & Economic Development,Housing Counseling,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,313000.0,54737.0,New Kensington Community Development Corp
1420197,1420197,Office Of Housing & Community Dev,"Nueva Esperanza, Inc.",Housing & Economic Development,Housing Counseling,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,304.0,103000.0,0.0,"Nueva Esperanza, Inc."
1320670,1320670,Office Of Housing & Community Dev,Osvaldo Aviles,Housing & Economic Development,Spanish Translation Svs,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,31.0,10000.0,2695.0,Osvaldo Aviles
1420076,1420076,Office Of Housing & Community Dev,Pennsylvania Community Real Estate Corporation,Housing & Economic Development,HOPWA RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,3134765.0,2057237.0,Pennsylvania Community Real Estate Corporation
1420181,1420181,Office Of Housing & Community Dev,Pennsylvania Community Real Estate Corporation,Housing & Economic Development,HOUSING COUNSELING,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,278000.0,177031.0,Pennsylvania Community Real Estate Corporation
1420105,1420105,Office Of Housing & Community Dev,Pennsylvania Horticultural Society,Housing & Economic Development,Managemnt of  Vacant Land,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,2767000.0,1130649.0,Pennsylvania Horticultural Society
1420186,1420186,Office Of Housing & Community Dev,Pennsylvania Horticultural Society,Housing & Economic Development,Open Space Revitalization,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,350000.0,132918.0,Pennsylvania Horticultural Society
1320694,1320694,Office Of Housing & Community Dev,Phila Chinatown Dev Corp,Housing & Economic Development,EasternTowerCommunity Ctr,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,50000.0,0.0,Phila Chinatown Dev Corp
1420307,1420307,Office Of Housing & Community Dev,Philadelphia Council For Community Advancement,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,312000.0,100171.0,Philadelphia Council For Community Advancement
1120160,112016003,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,129780.0,Philadelphia Housing Development Corporation
1220129,122012902,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,0.0,Philadelphia Housing Development Corporation
1320212,132021201,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,24862.0,Philadelphia Housing Development Corporation
1320594,1320594,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Settlement Assistance Pro,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,500000.0,120660.0,Philadelphia Housing Development Corporation
1420161,1420161,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,OPERATING COSTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,8000000.0,1990436.0,Philadelphia Housing Development Corporation
1420162,1420162,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,PROGRAM SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1.4E7,1169317.0,Philadelphia Housing Development Corporation
1320521,132052101,Office Of Housing & Community Dev,Philadelphia VIP,Housing & Economic Development,Vac. Prevention/Tangled T,2012-07-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,120000.0,119788.91,Philadelphia VIP
1420108,1420108,Office Of Housing & Community Dev,Philadelphia VIP,Housing & Economic Development,Vacancy Prevention Servic,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,180000.0,47134.0,Philadelphia VIP
1420225,1420225,Office Of Housing & Community Dev,Philadelphia Youth for Change Charter School,Housing & Economic Development,Job Training,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,300000.0,0.0,Philadelphia Youth for Change Charter School
1420159,1420159,Office Of Housing & Community Dev,Public Health Management Corporation,Housing & Economic Development,EMERGENCY PAYMENTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,105066.0,61931.0,Public Health Management Corporation
1220532,122053201,Office Of Housing & Community Dev,Reape Jeffers & Associates,Housing & Economic Development,Appraisal Services,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,0.0,0.0,Reape Jeffers & Associates
1120176,112017603,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,0.0,Redevelopment Authority of the City of Philadelphia
1220132,122013202,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,303896.0,Redevelopment Authority of the City of Philadelphia
1220471,122047101,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Human Services Department,ELM STREET PROGRAM,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,237000.0,128000.0,Redevelopment Authority of the City of Philadelphia
1320400,132040001,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,776482.7,Redevelopment Authority of the City of Philadelphia
1320658,1320658,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA CDBG FLOAT LOAN,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,1.5E7,0.0,Redevelopment Authority of the City of Philadelphia
1420290,1420290,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,NAC Rapid Payments,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,1345000.0,218732.0,Redevelopment Authority of the City of Philadelphia
1420024,1420024,Office Of Housing & Community Dev,Resources for Human Development Inc,Housing & Economic Development,TRANSITIONAL HOUSING PROG,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,369553.0,90560.0,Resources for Human Development Inc
MPXX14000253,MPXX14000253,Office Of Housing & Community Dev,Robert Lukens,Miscellaneous Order,Capacity Building,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,30000.0,10000.0,Robert Lukens
1420167,1420167,Office Of Housing & Community Dev,Southwest Community Development Corporation,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,128000.0,31651.0,Southwest Community Development Corporation
1420073,1420073,Office Of Housing & Community Dev,The Non-Profit Housing Dev. Corporation of Penn.,Housing & Economic Development,HOPWA Housing Subsidies,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,198815.0,0.0,The Non-Profit Housing Dev. Corporation of Penn.
1420226,1420226,Office Of Housing & Community Dev,The Partnership CDC,Housing & Economic Development,Housing Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,114000.0,46982.0,The Partnership CDC
1120117,112011703,Office Of Housing & Community Dev,Tiger Productions,Housing & Economic Development,Communication Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,70000.0,4940.0,Tiger Productions
1420304,1420304,Office Of Housing & Community Dev,Unemployment Information Center,Housing & Economic Development,Housing Counseling,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,386000.0,103169.0,Unemployment Information Center
1420276,1420276,Office Of Housing & Community Dev,United Communities Southeast Phila,Housing & Economic Development,Housing Counseling,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,153000.0,47376.0,United Communities Southeast Phila
1320456,1320456,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Financial Literacy,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,48000.0,48000.0,Urban Affairs Coalition
1320661,1320661,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Technical Assistance,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,150000.0,36892.0,Urban Affairs Coalition
1420109,1420109,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Anti-Predatory Loans,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,60000.0,25827.0,Urban Affairs Coalition
1420171,1420171,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Camp. for Work. Families,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,304.0,48000.0,0.0,Urban Affairs Coalition
1420352,1420352,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Wells Fargo Agreement,2013-10-15T00:00:00Z,2014-10-14T00:00:00Z,287.0,1.0,0.0,Urban Affairs Coalition
1420286,1420286,Office Of Housing & Community Dev,Urban League of Philadelphia,Housing & Economic Development,Housing Counseling,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,225000.0,0.0,Urban League of Philadelphia
1420191,1420191,Office Of Housing & Community Dev,Utility Emergency Services Fund,Housing & Economic Development,Utility Emergency Grant,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1070000.0,120481.0,Utility Emergency Services Fund
MPXX14000261,MPXX14000261,Office Of Property Assessments,American Signature Associates,Miscellaneous Order,Residentia Land Valuation,2013-10-18T09:10:21Z,2014-06-30T00:00:00Z,181.0,30000.0,30000.0,American Signature Associates
1320243,132024301,Office Of Property Assessments,Camins Associates,General Consultant Services,Chiel Appraisal Consultan,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,60000.0,3000.0,Camins Associates
MPXX14000170,MPXX14000170,Office Of Property Assessments,Congreso De Latinos Unidos Inc,Miscellaneous Order,AVI COMMUNITY OUTREACH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,24000.0,7500.0,Congreso De Latinos Unidos Inc
MPXX14000264,MPXX14000264,Office Of Property Assessments,"Eight Eleven, Inc.",Miscellaneous Order,LOOP OUTREACH,2013-10-25T09:59:29Z,2014-06-30T00:00:00Z,181.0,32000.0,28522.42,"Eight Eleven, Inc."
MPXX14000278,MPXX14000278,Office Of Property Assessments,Knowledge Solutions International,Miscellaneous Order,Office 2010 - Training,2013-11-20T11:26:46Z,2014-06-30T00:00:00Z,181.0,2100.0,700.0,Knowledge Solutions International
1320153,132015301,Office Of Property Assessments,"Linebarger Goggan Blair & Sampson, LLP",General Consultant Services,Reassessment Customer Sev,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,500000.0,0.0,"Linebarger Goggan Blair & Sampson, LLP"
MPXX14000209,MPXX14000209,Office Of Property Assessments,PennPraxis,Miscellaneous Order,Dating & Mapping Historic,2013-09-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,14915.0,0.0,PennPraxis
MPXX14000263,MPXX14000263,Office Of Property Assessments,PennPraxis,Miscellaneous Order,Dating & Mapping Historic,2013-10-23T15:07:00Z,2014-06-30T00:00:00Z,181.0,14915.0,0.0,PennPraxis
1320154,132015402,Office Of Property Assessments,Vanguard Direct Inc.,Computer and Information Svcs,Customer Serv & App Proc,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,242190.0,24906.32,Vanguard Direct Inc.
1320468,1320468,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),S+C HOPIN I,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,872400.0,615561.6,1260 Housing Development Corporation
1320668,1320668,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC HOPIN II,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,755964.0,454992.0,1260 Housing Development Corporation
1320767,1320767,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC HOPIN IV,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,120.0,445920.0,157633.0,1260 Housing Development Corporation
1320782,1320782,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC Combined,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,1188456.0,417949.0,1260 Housing Development Corporation
1420309,1420309,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),COC 1260 HOPIN I,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,334.0,899940.0,0.0,1260 Housing Development Corporation
1420221,1420221,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Emergency Hsg. Families,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1232000.0,570189.62,Acts Christian Transitional Services Inc
1420222,1420222,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Expanded Capacity EH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,210324.0,68397.74,Acts Christian Transitional Services Inc
1320467,1320467,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),S+C Hogareno,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,295740.0,195098.0,"Asociacion Puertorriquenos En Marcha, Inc."
1320780,1320780,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),CoC APM -Esperanza,2013-06-01T00:00:00Z,2014-05-30T00:00:00Z,150.0,120600.0,54992.0,"Asociacion Puertorriquenos En Marcha, Inc."
1420258,1420258,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),COC -Escalera,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,85104.0,11606.0,"Asociacion Puertorriquenos En Marcha, Inc."
