original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor
1320104,132010401,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,MH Base Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1.6E8,5.6846479E7,UNITARY
1320105,132010501,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,Early Interv Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1.0E7,1572897.91,UNITARY
1320106,132010601,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,IDS Base Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1.8E7,6823061,UNITARY
1320108,132010801,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,Drug and Alcohol Unitary,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,6.0E7,1.1145882E7,UNITARY
1320165,132016501,Office Of Bh-mr Services,UNITARY,Behavioral Health-MR Services,EIP FFS Unitary 3,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,3500000,562066.33,UNITARY
MPXX14000017,MPXX14000017,Office Of Bh-mr Services,Warren Schloesser,Miscellaneous Order,MENTAL HEALTH SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,6000,0,Warren Schloesser
MPXX14000134,MPXX14000134,Office Of Bh-mr Services,"Zakia E. Moore, Esq.",Miscellaneous Order,MENTAL HEALTH SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,0,"Zakia E. Moore, Esq."
MPXX14000070,MPXX14000070,Office Of Fleet Management,Cascor Incorporated,Miscellaneous Order,Warranty Administration,2013-07-01T08:09:40Z,2014-06-30T00:00:00Z,273,30000,0,Cascor Incorporated
MPXX14000206,MPXX14000206,Office Of Fleet Management,"Ellison Group, The",Miscellaneous Order,Training & Development,2013-09-09T13:33:14Z,2014-06-30T00:00:00Z,273,24940,0,"Ellison Group, The"
1320090,132009001,Office Of Housing & Community Dev,ActionAIDS Incorporated,Housing & Economic Development,TBRA and Housing Couns.,2013-07-01T00:00:00Z,2013-09-30T00:00:00Z,0,0,0,ActionAIDS Incorporated
1320092,1320092,Office Of Housing & Community Dev,ActionAIDS Incorporated,Housing & Economic Development,HOPWA Housing First TBRA,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,375000,120783,ActionAIDS Incorporated
1420097,1420097,Office Of Housing & Community Dev,ActionAIDS Incorporated,Housing & Economic Development,TBRA and Housing Counsel.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,549617,58320,ActionAIDS Incorporated
1320339,1320339,Office Of Housing & Community Dev,Affordable Housing Centers of Pennsylvania,Housing & Economic Development,HOUSING COUNSELING,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,184500,180338,Affordable Housing Centers of Pennsylvania
1320340,1320340,Office Of Housing & Community Dev,"Asociacion Puertorriquenos En Marcha, Inc.",Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,72675,56250,"Asociacion Puertorriquenos En Marcha, Inc."
1420090,1420090,Office Of Housing & Community Dev,Calcutta House,Housing & Economic Development,Operating Costs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,245000,59522,Calcutta House
1320596,1320596,Office Of Housing & Community Dev,Carolyn R. Brown,Housing & Economic Development,Foreclosure Prevention,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,55000,48162.5,Carolyn R. Brown
1320341,1320341,Office Of Housing & Community Dev,Ceiba Incorporated,Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,259000,171790,Ceiba Incorporated
1320454,1320454,Office Of Housing & Community Dev,Center in the Park,Housing & Economic Development,Housing Counseling,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,100750,90588,Center in the Park
1420157,1420157,Office Of Housing & Community Dev,Clarifi,Housing & Economic Development,Housing Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,135000,0,Clarifi
1120218,112021802,Office Of Housing & Community Dev,Commonwealth of Pennsylvania Department of Treasury,Housing & Economic Development,Energy Loan Program,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,0,0,Commonwealth of Pennsylvania Department of Treasury
1320098,1320098,Office Of Housing & Community Dev,Community Design Collaborative,Housing & Economic Development,Community Planning,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,80000,80000,Community Design Collaborative
1320342,1320342,Office Of Housing & Community Dev,Congreso De Latinos Unidos Inc,Housing & Economic Development,Housing Counseling,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,165000,150429,Congreso De Latinos Unidos Inc
1420094,1420094,Office Of Housing & Community Dev,Congreso De Latinos Unidos Inc,Housing & Economic Development,RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,846397,134903,Congreso De Latinos Unidos Inc
1320455,1320455,Office Of Housing & Community Dev,"Diversified Community Services, Inc",Housing & Economic Development,Housing Counseling,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,130000,129980,"Diversified Community Services, Inc"
1220528,122052801,Office Of Housing & Community Dev,Energy Coordinating Agency of Phila Inc,Housing & Economic Development,EnergyWorks Program,2012-06-01T00:00:00Z,2013-09-30T00:00:00Z,0,1252315,1252315,Energy Coordinating Agency of Phila Inc
1420104,1420104,Office Of Housing & Community Dev,Energy Coordinating Agency of Phila Inc,Housing & Economic Development,Energy Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,522000,45021,Energy Coordinating Agency of Phila Inc
1420017,1420017,Office Of Housing & Community Dev,Family Service Association of Bucks County,Housing & Economic Development,HOPWA Housing Subsidies,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,398000,0,Family Service Association of Bucks County
1220095,122009501,Office Of Housing & Community Dev,"Friends Rehabilitation Programs, Inc.",Housing & Economic Development,TRANSITIONAL HOUSING PROG,2011-07-01T00:00:00Z,2013-07-31T00:00:00Z,0,1105478,1105478,"Friends Rehabilitation Programs, Inc."
1420023,1420023,Office Of Housing & Community Dev,"Friends Rehabilitation Programs, Inc.",Housing & Economic Development,TRANSITIONAL HOUSING PROG,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1096628,250000,"Friends Rehabilitation Programs, Inc."
1320343,1320343,Office Of Housing & Community Dev,Hispanic Assoc of Contractors & Enterprises Inc,Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,238450,180920,Hispanic Assoc of Contractors & Enterprises Inc
1420092,1420092,Office Of Housing & Community Dev,Impact Services Corporation,Housing & Economic Development,Building Material Exchang,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,283000,0,Impact Services Corporation
1420095,1420095,Office Of Housing & Community Dev,Keystone Hospice,Housing & Economic Development,OPERATING COSTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,165000,27500,Keystone Hospice
1320348,1320348,Office Of Housing & Community Dev,Korean Community Development Services Center,Housing & Economic Development,Housing Counseling,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,135000,132807,Korean Community Development Services Center
1020507,102050703,Office Of Housing & Community Dev,Local Initiatives Support Corporation,Housing & Economic Development,Recoverable Grant Program,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,0,0,Local Initiatives Support Corporation
1120475,112047503,Office Of Housing & Community Dev,MYERS DIANA T & ASSOCIATES,Housing & Economic Development,Technical Assistance,2013-03-01T00:00:00Z,2013-09-30T00:00:00Z,0,52600,46241.39,MYERS DIANA T & ASSOCIATES
1420100,1420100,Office Of Housing & Community Dev,Mazzoni Center,Housing & Economic Development,TBRA Rental Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1127520,180846,Mazzoni Center
1320345,1320345,Office Of Housing & Community Dev,Mount Airy U.S.A.,Housing & Economic Development,Housing Counseling,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,68500,67300,Mount Airy U.S.A.
1320552,1320552,Office Of Housing & Community Dev,New Kensington Community Development Corp,Housing & Economic Development,Housing Counseling,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,284000,284000,New Kensington Community Development Corp
1320446,1320446,Office Of Housing & Community Dev,"Northwest Counseling Service, Inc.",Housing & Economic Development,Housing Counseling,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,310000,269219,"Northwest Counseling Service, Inc."
1320670,1320670,Office Of Housing & Community Dev,Osvaldo Aviles,Housing & Economic Development,Spanish Translation Svs,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,123,10000,2310,Osvaldo Aviles
1420076,1420076,Office Of Housing & Community Dev,Pennsylvania Community Real Estate Corporation,Housing & Economic Development,HOPWA RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,3134765,1273433,Pennsylvania Community Real Estate Corporation
1420105,1420105,Office Of Housing & Community Dev,Pennsylvania Horticultural Society,Housing & Economic Development,Managemnt of  Vacant Land,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,2767000,100000,Pennsylvania Horticultural Society
1320694,1320694,Office Of Housing & Community Dev,Phila Chinatown Dev Corp,Housing & Economic Development,EasternTowerCommunity Ctr,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,50000,0,Phila Chinatown Dev Corp
1320522,1320522,Office Of Housing & Community Dev,Philadelphia Association of Community Development Corps,Housing & Economic Development,Technical Assistance,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,100000,94174,Philadelphia Association of Community Development Corps
1320216,1320216,Office Of Housing & Community Dev,Philadelphia Council For Community Advancement,Housing & Economic Development,Housing Counseling,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,311334,311334,Philadelphia Council For Community Advancement
1120160,112016003,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,0,Philadelphia Housing Development Corporation
1220129,122012902,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,0,Philadelphia Housing Development Corporation
1320212,132021201,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,0,Philadelphia Housing Development Corporation
1320594,1320594,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Settlement Assistance Pro,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,500000,83100,Philadelphia Housing Development Corporation
1420161,1420161,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,OPERATING COSTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,8000000,500000,Philadelphia Housing Development Corporation
1420162,1420162,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,PROGRAM SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1.4E7,600000,Philadelphia Housing Development Corporation
1320344,1320344,Office Of Housing & Community Dev,Philadelphia Senior Center,Housing & Economic Development,Housing Counseling,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,50250,50250,Philadelphia Senior Center
1320521,132052101,Office Of Housing & Community Dev,Philadelphia VIP,Housing & Economic Development,Vac. Prevention/Tangled T,2012-07-01T00:00:00Z,2014-03-31T00:00:00Z,182,120000,112135.51,Philadelphia VIP
1320178,1320178,Office Of Housing & Community Dev,Philadelphia Youth for Change Charter School,Housing & Economic Development,Job Training,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,300000,300000,Philadelphia Youth for Change Charter School
1220532,122053201,Office Of Housing & Community Dev,Reape Jeffers & Associates,Housing & Economic Development,Appraisal Services,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,0,0,Reape Jeffers & Associates
1120176,112017603,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,0,Redevelopment Authority of the City of Philadelphia
1220132,122013202,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,0,Redevelopment Authority of the City of Philadelphia
1220471,122047101,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Human Services Department,ELM STREET PROGRAM,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,237000,71367.35,Redevelopment Authority of the City of Philadelphia
1320400,132040001,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,354962.14,Redevelopment Authority of the City of Philadelphia
1320402,1320402,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,NAC Rapid Payments,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,1220000,1033661,Redevelopment Authority of the City of Philadelphia
1320658,1320658,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA CDBG FLOAT LOAN,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,1.5E7,0,Redevelopment Authority of the City of Philadelphia
1420024,1420024,Office Of Housing & Community Dev,Resources for Human Development Inc,Housing & Economic Development,TRANSITIONAL HOUSING PROG,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,369553,0,Resources for Human Development Inc
1320346,1320346,Office Of Housing & Community Dev,Southwest Community Development Corporation,Housing & Economic Development,Housing Counseling,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,128000,126920,Southwest Community Development Corporation
1320217,1320217,Office Of Housing & Community Dev,Unemployment Information Center,Housing & Economic Development,Housing Counseling,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,385437,373603,Unemployment Information Center
1320176,1320176,Office Of Housing & Community Dev,United Communities Southeast Phila,Housing & Economic Development,Housing Counseling,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,152475,150300,United Communities Southeast Phila
1320456,1320456,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Financial Literacy,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,48000,48000,Urban Affairs Coalition
1320661,1320661,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Technical Assistance,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,150000,36892,Urban Affairs Coalition
1420109,1420109,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Anti-Predatory Loans,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,60000,0,Urban Affairs Coalition
1320177,1320177,Office Of Housing & Community Dev,Urban League of Philadelphia,Housing & Economic Development,Housing Counseling,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,225000,199708,Urban League of Philadelphia
1320347,1320347,Office Of Housing & Community Dev,West Oak Lane Community Development Corporation,Housing & Economic Development,Housing Counseling,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,154000,118478,West Oak Lane Community Development Corporation
1320243,132024301,Office Of Property Assessments,Camins Associates,General Consultant Services,Chiel Appraisal Consultan,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,60000,0,Camins Associates
1320486,1320486,Office Of Property Assessments,"Community Marketing Concepts, Inc.",General Consultant Services,Reassessment Outreach,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,59100,55668.5,"Community Marketing Concepts, Inc."
MPXX14000170,MPXX14000170,Office Of Property Assessments,Congreso De Latinos Unidos Inc,Miscellaneous Order,AVI COMMUNITY OUTREACH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,24000,7500,Congreso De Latinos Unidos Inc
1320153,132015301,Office Of Property Assessments,"Linebarger Goggan Blair & Sampson, LLP",General Consultant Services,Reassessment Customer Sev,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,92,500000,0,"Linebarger Goggan Blair & Sampson, LLP"
MPXX14000209,MPXX14000209,Office Of Property Assessments,PennPraxis,Miscellaneous Order,Dating & Mapping Historic,2013-09-01T00:00:00Z,2014-06-30T00:00:00Z,273,14915,0,PennPraxis
1320485,1320485,Office Of Property Assessments,The Star Group,General Consultant Services,Reassessment Outreach,2012-09-01T00:00:00Z,2013-08-30T00:00:00Z,0,325006,432570.59,The Star Group
1320154,132015401,Office Of Property Assessments,Vanguard Direct Inc.,Computer and Information Svcs,Cust. Serv. & Appl. Proc.,2013-07-01T00:00:00Z,2013-08-31T00:00:00Z,0,11508.4,122523.35,Vanguard Direct Inc.
1320468,1320468,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),S+C HOPIN I,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,872400,443089.6,1260 Housing Development Corporation
1320668,1320668,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC HOPIN II,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,755964,55961,1260 Housing Development Corporation
1320767,1320767,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC HOPIN IV,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,212,445920,0,1260 Housing Development Corporation
1320782,1320782,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC Combined,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,1188456,73321,1260 Housing Development Corporation
1420221,1420221,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Emergency Hsg. Families,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1232000,339140.5,Acts Christian Transitional Services Inc
1420222,1420222,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Expanded Capacity EH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,210324,37404.79,Acts Christian Transitional Services Inc
1320050,1320050,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),S+C Escalera,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,85104,32671,"Asociacion Puertorriquenos En Marcha, Inc."
1320467,1320467,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),S+C Hogareno,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,295740,161906,"Asociacion Puertorriquenos En Marcha, Inc."
1320780,1320780,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),CoC APM -Esperanza,2013-06-01T00:00:00Z,2014-05-30T00:00:00Z,242,120600,23568,"Asociacion Puertorriquenos En Marcha, Inc."
1320774,1320774,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),CoC-Bainbridge,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,167172,51607,Bethesda Project Inc.
1420027,1420027,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),Emergency Housing Single,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1543611,280645,Bethesda Project Inc.
1320470,132047001,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Indy Place I,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,103368,82651,Calcutta House
1320531,1320531,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Serenity Court,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,63828,48780,Calcutta House
1320573,1320573,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Indy Place II,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,14184,9490,Calcutta House
1320662,1320662,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Apartments,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,40416,18706,Calcutta House
1420069,1420069,Office Of Supportive Housing,Calcutta House,OESS (OSHA),COC - Indy Place I,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,335,28368,0,Calcutta House
1420028,1420028,Office Of Supportive Housing,Catholic Social Services,OESS (OSHA),Emergency Housing Single,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,335253,0,Catholic Social Services
1420040,1420040,Office Of Supportive Housing,Catholic Social Services,OESS (OSHA),Trans. Hsg. SHP Match,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,217129,0,Catholic Social Services
1320794,1320794,Office Of Supportive Housing,Citizens Acting Together Can Help -  CATCH,OESS (OSHA),SHP Patriot House,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,212,74927,19482,Citizens Acting Together Can Help -  CATCH
1020382,102038205,Office Of Supportive Housing,Coelho Consulting,Computer and Information Svcs,Homeless Info System,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,411726,178444.02,Coelho Consulting
1320534,1320534,Office Of Supportive Housing,Coelho Consulting,Computer and Information Svcs,Clearinghouse Software,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,154000,0,Coelho Consulting
1420056,1420056,Office Of Supportive Housing,Comm for Dignity & Fairness for the Homeless Housing Dev Inc,OESS (OSHA),Support Case Mgmt.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,51000,9461,Comm for Dignity & Fairness for the Homeless Housing Dev Inc
1420063,1420063,Office Of Supportive Housing,Congreso De Latinos Unidos Inc,OESS (OSHA),Domestic Violence Svcs.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,500000,89670,Congreso De Latinos Unidos Inc
1420129,1420129,Office Of Supportive Housing,Corecare Food Services Inc.,OESS (OSHA),Emergency Food Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,635374,104244.15,Corecare Food Services Inc.
MPXX14000028,MPXX14000028,Office Of Supportive Housing,"Dr. Bijan Etemad, M.D.",Miscellaneous Order,Resident Psychiatric Serv,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,16000,2700,"Dr. Bijan Etemad, M.D."
1420042,1420042,Office Of Supportive Housing,Drueding Center-Project Rainbow,OESS (OSHA),Trans Hsg. SHP Match,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,247707,0,Drueding Center-Project Rainbow
1420057,1420057,Office Of Supportive Housing,Drueding Center-Project Rainbow,OESS (OSHA),Blueprint Case Mngt.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,225546,0,Drueding Center-Project Rainbow
1420178,1420178,Office Of Supportive Housing,Episcopal Comm Services of the Diocese of Pa,OESS (OSHA),Family Emergency Housing,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,810000,202500,Episcopal Comm Services of the Diocese of Pa
1320224,132022402,Office Of Supportive Housing,"Food Management Services, Inc dba Linton's Managed Services",OESS (OSHA),Riverview Food Service,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,565535,0,"Food Management Services, Inc dba Linton's Managed Services"
1220008,122000803,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Transitional Housing,2013-05-01T00:00:00Z,2013-09-30T00:00:00Z,0,0,4421,"Friends Rehabilitation Programs, Inc."
1320310,1320310,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),S+C Assisted Living II,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,182136,130224,"Friends Rehabilitation Programs, Inc."
1320574,1320574,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),S+C Assisted Living I,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,129192,81329.16,"Friends Rehabilitation Programs, Inc."
1420043,1420043,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Transitional Housing,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,850000,213738,"Friends Rehabilitation Programs, Inc."
1420066,1420066,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),COC Assist Living II,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,304,230040,0,"Friends Rehabilitation Programs, Inc."
1220458,122045801,Office Of Supportive Housing,Gaudenzia Inc,OESS (OSHA),S+C Tioga Arms,2013-02-01T00:00:00Z,2013-07-31T00:00:00Z,0,0,34462,Gaudenzia Inc
1320535,1320535,Office Of Supportive Housing,Gaudenzia Inc,OESS (OSHA),S+C Shelton Court,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,90300,54069,Gaudenzia Inc
1420044,1420044,Office Of Supportive Housing,Germantown Life Enrichment Center,OESS (OSHA),Transitional Housing,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,326500,87227,Germantown Life Enrichment Center
1420045,1420045,Office Of Supportive Housing,HELP Philadelphia II Associates L.P.,OESS (OSHA),Trans. Hsg. SHP Match,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,142800,22108,HELP Philadelphia II Associates L.P.
1420135,1420135,Office Of Supportive Housing,Health Promotion Council of SE Pa Inc,OESS (OSHA),Nutritional Education,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,175000,23040,Health Promotion Council of SE Pa Inc
1420058,1420058,Office Of Supportive Housing,Homeless Advocacy Project,OESS (OSHA),Homeless Legal Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,80000,0,Homeless Advocacy Project
1420062,1420062,Office Of Supportive Housing,Horizon House Inc,OESS (OSHA),Navigation Ctr. Night Hsg,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,474509,77199,Horizon House Inc
1420160,1420160,Office Of Supportive Housing,Horizon House Inc,OESS (OSHA),E.H. Randolph Court,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,650000,0,Horizon House Inc
MPXX14000026,MPXX14000026,Office Of Supportive Housing,Jacqueline Krosnodomskie,Miscellaneous Order,Resident Mobility Class,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,9480,1800,Jacqueline Krosnodomskie
1420130,1420130,Office Of Supportive Housing,Lutheran Settlement House,OESS (OSHA),Emergency Hsg. Families,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1095781,197752.25,Lutheran Settlement House
1420182,1420182,Office Of Supportive Housing,Lutheran Settlement House,OESS (OSHA),Expanded Capacity EH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,87600,12980,Lutheran Settlement House
MPXX14000027,MPXX14000027,Office Of Supportive Housing,Mildred M. McQuade,Miscellaneous Order,Resident Ceramic Class,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,5000,1300,Mildred M. McQuade
1420030,1420030,Office Of Supportive Housing,Molletta Personal Care Home Inc,OESS (OSHA),Emergency Housing Single,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,230886,32837,Molletta Personal Care Home Inc
1120064,112006403,Office Of Supportive Housing,Morris Darlene,OESS (OSHA),Emergency Housing-Family,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,415000,0,Morris Darlene
1420132,1420132,Office Of Supportive Housing,Mount Airy Bethesda Manor Inc. d/b/a Stenton,OESS (OSHA),Emergency Hsg. Families,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1547994,486146.46,Mount Airy Bethesda Manor Inc. d/b/a Stenton
1420060,1420060,Office Of Supportive Housing,"New Road to Success, Inc",OESS (OSHA),Special Services Case Mgt,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,225626,78207.48,"New Road to Success, Inc"
