original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1220331,122033103,OFFICE OF BH-MR SERVICES,"Paul E. Poplawski, Ph.D., LLC",General Consultant Services,BH System Transformation,7/1/2014,6/30/2015,0,"114,000.00","62,312.50","Paul E. Poplawski, Ph.D., LLC",1,ADVERTISED,For Profit
1520181,1520181,OFFICE OF HOUSING & COMMUNITY DEV,Intercultural Family Services Inc,Housing & Economic Development,Housing Counseling,7/1/2014,6/30/2015,0,"114,000.00","104,648.00",Intercultural Family Services Inc,9,EXEMPT,Non Profit
1520180,1520180,OFFICE OF HOUSING & COMMUNITY DEV,The Partnership CDC,Housing & Economic Development,Housing Counseling,7/1/2014,6/30/2015,0,"114,000.00","107,762.00",The Partnership CDC,9,EXEMPT,Non Profit
1520529,1520529,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artist,6/1/2015,5/31/2016,336,"114,500.00",0,Big Bloc Entertainment Inc,1,ADVERTISED,For Profit
1520039,1520039,COMMERCE,Impact Community Development Corporation,Housing & Economic Development,TCMP & CC,7/1/2014,6/30/2015,0,"115,000.00","98,276.94",Impact Community Development Corporation,1,ADVERTISED,Non Profit
1520273,1520273,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Title V CSHCN/Adolescent,7/1/2014,6/30/2015,0,"115,413.00","75,615.00","Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1320711,132071104,HEALTH,Temple University,Health Department,2015 RWA,3/1/2015,2/29/2016,244,"115,868.00",0,Temple University,9,EXEMPT,Non Profit
1320382,132038206,HUMAN SERVICES,"Edison Court, Inc d/b/a/  Mathom House",Human Services Department,Placement,7/1/2014,6/30/2015,0,"116,124.95","80,937.36","Edison Court, Inc d/b/a/  Mathom House",9,EXEMPT,Non Profit
1320561,132056102,SHERIFF,Teleosoft Inc.,Computer and Information Svcs,integrate city Dept to OS,7/1/2014,6/30/2015,0,"117,000.00",0,Teleosoft Inc.,1,ADVERTISED,For Profit
1520324,1520324,OFFICE OF HOUSING & COMMUNITY DEV,"Liberty Resources, Inc.",Housing & Economic Development,Housing Counseling,7/1/2014,6/30/2015,0,"118,000.00","88,497.00","Liberty Resources, Inc.",9,EXEMPT,Non Profit
1520186,1520186,OFFICE OF HOUSING & COMMUNITY DEV,Mount Airy U.S.A.,Housing & Economic Development,Housing Counseling,9/1/2014,8/31/2015,62,"118,000.00","98,647.00",Mount Airy U.S.A.,9,EXEMPT,Non Profit
1320117,132011703,HUMAN SERVICES,"Your Child's World Learning Center, Inc",Human Services Department,Day Care Service,7/1/2014,6/30/2015,0,"118,967.10","97,947.15","Your Child's World Learning Center, Inc",1,ADVERTISED,For Profit
1520270,152027002,HEALTH,Drexel University,Health Department,CDC Prevention 2015,1/1/2015,12/31/2015,184,"120,000.00","37,048.00",Drexel University,9,EXEMPT,Non Profit
1320378,132037802,HUMAN SERVICES,Good Shepherd Neighborhood House,Human Services Department,Pre-Conference/Court Medi,7/1/2014,6/30/2015,0,"120,000.00","106,750.00",Good Shepherd Neighborhood House,9,EXEMPT,Non Profit
1520203,1520203,LAW,"Spector Gadon & Rosen, P.C.",Legal Services,Counsel for Labor & Emplo,10/8/2014,10/7/2015,99,"120,000.00","38,827.10","Spector Gadon & Rosen, P.C.",1,ADVERTISED,For Profit
1420263,142026301,MAYOR,"The Kinser Group, Inc.",General Consultant Services,Lobbying Services,7/1/2014,6/30/2015,0,"120,000.00","110,000.00","The Kinser Group, Inc.",1,ADVERTISED,For Profit
1420367,142036701,HEALTH,Children's Hospital of Philadelphia,Health Department,Medical Director for DHS,7/1/2014,6/30/2015,0,"121,488.00",0,Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1220049,122004904,STREETS,Keep Philadelphia Beautiful,General Consultant Services,Anti-Litter Educ. Program,7/1/2014,6/30/2015,0,"122,000.00","100,937.47",Keep Philadelphia Beautiful,8,EXEMPT,Non Profit
1420326,142032602,HEALTH,Temple University,Health Department,Salt Reduction Comm,9/30/2014,9/29/2015,91,"123,500.00","55,877.01",Temple University,9,EXEMPT,Non Profit
1520063,1520063,OFFICE OF HOUSING & COMMUNITY DEV,Gaudenzia Inc,Housing & Economic Development,HOPWA Housing Subsidies,7/1/2014,6/30/2015,0,"123,500.00","100,765.00",Gaudenzia Inc,9,EXEMPT,Non Profit
1520065,1520065,OFFICE OF HOUSING & COMMUNITY DEV,Public Health Management Corporation,Housing & Economic Development,AIDS Housing/Info/Refer.,7/1/2014,6/30/2015,0,"123,900.00","92,788.00",Public Health Management Corporation,9,EXEMPT,Non Profit
1520160,1520160,HEALTH,Drexel University,Health Department,Ryan White B,7/1/2014,6/30/2015,0,"124,204.00","100,545.00",Drexel University,9,EXEMPT,Non Profit
1520463,1520463,HEALTH,AccessMatters,Health Department,STD Program,12/1/2014,11/30/2015,153,"124,641.00","36,753.49",AccessMatters,9,EXEMPT,Non Profit
1520022,1520022,COMMERCE,The Enterprise Center,Housing & Economic Development,BTAP,7/1/2014,6/30/2015,0,"125,000.00","111,011.91",The Enterprise Center,1,ADVERTISED,Non Profit
1220492,122049203,COMMERCE,TranSystems Corporation Consultants of PA,Architect and Engineer Svcs,RENEWAL THREE,1/1/2015,12/31/2015,184,"125,000.00","39,196.16",TranSystems Corporation Consultants of PA,1,ADVERTISED,For Profit
1520019,1520019,COMMERCE,Urban Affairs Coalition,Housing & Economic Development,BTAP,7/1/2014,6/30/2015,0,"125,000.00","96,573.65",Urban Affairs Coalition,1,ADVERTISED,Non Profit
1520020,1520020,COMMERCE,Welcoming Center for New Pennsylvanians,Housing & Economic Development,BTAP,7/1/2014,6/30/2015,0,"125,000.00","66,671.99",Welcoming Center for New Pennsylvanians,1,ADVERTISED,Non Profit
1320107,132010702,FREE LIBRARY,"Unique Management Services, Inc",General Consultant Services,Overdue notice service,7/1/2014,6/30/2015,0,"125,000.00","88,342.08","Unique Management Services, Inc",1,ADVERTISED,For Profit
1320481,132048102,HUMAN SERVICES,"PMHCC, INC",Human Services Department,Safety Unit,7/1/2014,6/30/2015,0,"125,719.00","108,669.00","PMHCC, INC",9,EXEMPT,Non Profit
1320620,132062002,OFFICE OF BH-MR SERVICES,"Mitchell & Titus, LLP",Accounting and Auditing Svcs,Accounting/Auditing Servi,1/1/2015,12/31/2015,184,"127,500.00","127,500.00","Mitchell & Titus, LLP",1,ADVERTISED,For Profit
1520379,1520379,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Rowan Diamond,11/1/2014,10/31/2015,123,"127,512.00","75,445.00",Project H O M E Inc,9,EXEMPT,Non Profit
1520129,1520129,OFFICE OF HOUSING & COMMUNITY DEV,Southwest Community Development Corporation,Housing & Economic Development,Housing Counsleing,9/1/2014,8/31/2015,62,"128,000.00","84,278.00",Southwest Community Development Corporation,9,EXEMPT,Non Profit
1520442,1520442,OFFICE OF SUPPORTIVE HOUSING,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),ASSISTED LIVING I,12/1/2014,11/30/2015,153,"129,612.00","45,030.00","Friends Rehabilitation Programs, Inc.",9,EXEMPT,Non Profit
1520117,152011701,HUMAN SERVICES,"Pedia  Manor, Inc.",Human Services Department,Placement,7/1/2014,6/30/2015,0,"129,724.00","97,856.22","Pedia  Manor, Inc.",9,EXEMPT,Non Profit
1420274,142027401,MAYOR,"Language Line Services, Inc",General Consultant Services,Language access services,7/1/2014,6/30/2015,0,"130,000.00","93,329.78","Language Line Services, Inc",1,ADVERTISED,For Profit
1520361,1520361,OFFICE OF HOUSING & COMMUNITY DEV,"Diversified Community Services, Inc",Housing & Economic Development,Housing Counseling,9/1/2014,8/31/2015,62,"130,000.00","96,893.00","Diversified Community Services, Inc",9,EXEMPT,Non Profit
1520074,1520074,PRISONS,Maternity Care Coalition,General Consultant Services,training services,7/1/2014,6/30/2015,0,"130,000.00","119,220.00",Maternity Care Coalition,9,EXEMPT,Non Profit
1320675,132067502,WATER,URS Corporation,General Consultant Services,Tech Support for G Home,7/1/2014,6/30/2015,0,"130,000.00","56,633.78",URS Corporation,1,ADVERTISED,For Profit
1320332,132033202,HUMAN SERVICES,Fund For Philadelphia Inc,General Consultant Services,Fiduciary Services,7/1/2014,6/30/2015,0,"130,250.00",0,Fund For Philadelphia Inc,9,EXEMPT,Non Profit
1520346,1520346,HUMAN SERVICES,VisionQuest Nonprofit Corporation,Human Services Department,Functional Family Therapy,7/1/2014,6/30/2015,0,"134,175.00","32,531.70",VisionQuest Nonprofit Corporation,9,EXEMPT,Non Profit
1520128,1520128,OFFICE OF HOUSING & COMMUNITY DEV,Clarifi,Housing & Economic Development,Housing Counseling,7/1/2014,6/30/2015,0,"135,000.00","121,779.00",Clarifi,9,EXEMPT,Non Profit
1220119,122011903,WATER,ANDRE C DASENT P C,Legal Services,Legal Contractor,7/1/2014,6/30/2015,0,"135,000.00","63,393.75",ANDRE C DASENT P C,1,ADVERTISED,For Profit
1320330,132033002,HUMAN SERVICES,Youth Services Inc,Human Services Department,Transportation Service,7/1/2014,6/30/2015,0,"135,252.00","124,465.00",Youth Services Inc,9,EXEMPT,Non Profit
1520365,1520365,OFFICE OF HOUSING & COMMUNITY DEV,Center in the Park,Housing & Economic Development,Housing Counseling,10/1/2014,9/30/2015,92,"138,000.00","72,438.00",Center in the Park,9,EXEMPT,Non Profit
1320258,132025803,HUMAN SERVICES,Bethany Children's Home,Human Services Department,Placement Services,7/1/2014,6/30/2015,0,"139,380.00","119,836.50",Bethany Children's Home,9,EXEMPT,Non Profit
1220479,122047903,PRISONS,New Leash on Life USA,General Consultant Services,inmate programming,5/1/2014,4/30/2015,0,"139,524.00","111,790.19",New Leash on Life USA,9,EXEMPT,Non Profit
1420587,1420587,FINANCE,"Future Technology Associates, LLC.",General Consultant Services,Training Services,6/28/2014,6/27/2015,0,"139,920.00",0,"Future Technology Associates, LLC.",1,ADVERTISED,For Profit
1320447,132044702,HUMAN SERVICES,"ASPIRA, Inc. of Pennsylvania",Human Services Department,Epic Stakeholders,7/1/2014,6/30/2015,0,"140,000.00","120,713.00","ASPIRA, Inc. of Pennsylvania",9,EXEMPT,Non Profit
1520218,1520218,OFFICE OF SUPPORTIVE HOUSING,H.E.L.P. Social Service Corporation,OESS (OSHA),SHP related TH,7/1/2014,6/30/2015,0,"142,800.00","125,008.00",H.E.L.P. Social Service Corporation,9,EXEMPT,Non Profit
1320412,132041202,HEALTH,Public Health Management Corporation,Health Department,Refugee Mgr and Epi Spec,7/1/2014,6/30/2015,0,"143,922.00","85,511.00",Public Health Management Corporation,9,EXEMPT,Non Profit
1420070,142007001,REVENUE,Peripheral Systems Inc.,Computer and Information Svcs,Computer Consulting,7/1/2014,6/30/2015,0,"144,958.00","109,837.50",Peripheral Systems Inc.,1,ADVERTISED,For Profit
1220419,122041903,HUMAN SERVICES,"Menergy, LLC",Human Services Department,Counseling Service,7/1/2014,6/30/2015,0,"145,000.00","133,880.00","Menergy, LLC",4,EXEMPT,For Profit
1320114,132011404,HUMAN SERVICES,The Porter's Day Care and Educational Center,Human Services Department,Child care Services,7/1/2014,6/30/2015,0,"145,000.00","115,061.50",The Porter's Day Care and Educational Center,1,ADVERTISED,Non Profit
1320196,132019602,HUMAN SERVICES,Cornerstone Programs Corporation,Human Services Department,AfterCare Services,7/1/2014,6/30/2015,0,"146,000.00","107,675.00",Cornerstone Programs Corporation,1,ADVERTISED,For Profit
1420398,142039802,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Tobacco Counseling/Train,7/1/2014,6/30/2015,0,"146,025.50","116,193.00","Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1320494,132049402,HUMAN SERVICES,"PMHCC, INC",Human Services Department,JDAI Program,7/1/2014,6/30/2015,0,"147,553.00","124,521.80","PMHCC, INC",9,EXEMPT,Non Profit
1520226,1520226,HUMAN SERVICES,Children's Crisis Treatment Center Inc,Human Services Department,CSAW-PIP,7/1/2014,6/30/2015,0,"148,000.00","86,336.00",Children's Crisis Treatment Center Inc,9,EXEMPT,Non Profit
1220174,122017404,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Municipal FA - Water,7/12/2014,7/11/2015,11,"150,000.00",0,Public Financial Management Inc,1,ADVERTISED,For Profit
1320566,132056603,DIVISION OF TECHNOLOGY,Engility Corporation,Computer and Information Svcs,Computer Forensic Invest,12/15/2014,12/14/2015,167,"150,000.00",0,Engility Corporation,1,ADVERTISED,For Profit
1420020,142002001,FINANCE,"Curley Adjustment Bureau, Inc.",General Consultant Services,Subrogation & Claims Srvs,7/1/2014,6/30/2015,0,"150,000.00","16,738.61","Curley Adjustment Bureau, Inc.",1,ADVERTISED,For Profit
1520487,1520487,HEALTH,"Common Market Philadelphia, Inc.",Health Department,Hospital Nutrition Stand,9/30/2014,9/29/2015,91,"150,000.00",0,"Common Market Philadelphia, Inc.",9,EXEMPT,Non Profit
1520451,1520451,HEALTH,Temple University,Health Department,Sodium Reduction,9/30/2014,9/29/2015,91,"150,000.00","50,789.13",Temple University,9,EXEMPT,Non Profit
1320450,132045002,HUMAN SERVICES,Joseph J Peters Institute,Human Services Department,Counseling and Evaluation,7/1/2014,6/30/2015,0,"150,000.00","48,053.35",Joseph J Peters Institute,9,EXEMPT,Non Profit
1520372,1520372,LAW,ANDRE C DASENT P C,Legal Services,Stormwater Rate Proceedin,1/1/2015,12/31/2015,184,"150,000.00",0,ANDRE C DASENT P C,1,ADVERTISED,For Profit
1520382,1520382,LAW,"Sharon Suleta, Esquire, LEED AP",Legal Services,Adjudicatory Hearings,2/1/2015,1/31/2016,215,"150,000.00","50,000.00","Sharon Suleta, Esquire, LEED AP",1,ADVERTISED,For Profit
1320314,132031402,LAW,"Stradley Ronon Stevens & Young, LLP",Legal Services,Labor & Employment,1/1/2015,12/31/2015,184,"150,000.00",0,"Stradley Ronon Stevens & Young, LLP",1,ADVERTISED,For Profit
1520370,1520370,WATER,CliftonLarsonAllen LLP,Accounting and Auditing Svcs,Internal Control Review,9/2/2014,9/1/2015,63,"150,000.00",0,CliftonLarsonAllen LLP,1,ADVERTISED,For Profit
1320501,132050102,WATER,Louis Cook Design,General Consultant Services,Graphic Design Artist,7/1/2014,6/30/2015,0,"150,000.00","77,431.29",Louis Cook Design,1,ADVERTISED,For Profit
1220435,122043503,WATER,Pure Technologies US Inc,Architect and Engineer Svcs,Leak Detection,7/1/2014,6/30/2015,0,"150,000.00",0,Pure Technologies US Inc,1,ADVERTISED,For Profit
1520006,1520006,WATER,"Tetra Tech, Inc.",General Consultant Services,Tidal River Modeling,7/1/2014,6/30/2015,0,"150,000.00","85,354.00","Tetra Tech, Inc.",1,ADVERTISED,For Profit
1520183,1520183,OFFICE OF HOUSING & COMMUNITY DEV,United Communities Southeast Phila,Housing & Economic Development,Housing Counseling,8/1/2014,7/31/2015,31,"153,000.00","111,541.00",United Communities Southeast Phila,9,EXEMPT,Non Profit
1520190,1520190,OFFICE OF HOUSING & COMMUNITY DEV,West Oak Lane Community Development Corporation,Housing & Economic Development,Housing Counseling,10/1/2014,9/30/2015,92,"154,000.00","96,283.00",West Oak Lane Community Development Corporation,9,EXEMPT,Non Profit
1320116,132011606,HUMAN SERVICES,"Diversified Community Services, Inc",Human Services Department,Child Care Services,7/1/2014,6/30/2015,0,"154,673.50","85,612.00","Diversified Community Services, Inc",1,ADVERTISED,Non Profit
1220405,122040503,OFFICE OF BH-MR SERVICES,"Resilient Business Solutions, LLC",Computer and Information Svcs,Database Sys.Admin/M&S,7/1/2014,6/30/2015,0,"155,000.00","140,730.50","Resilient Business Solutions, LLC",1,ADVERTISED,For Profit
1320206,132020602,WATER,"Vieux & Associates, Inc.",General Consultant Services,Prof Svcs Radar Rainfall,7/1/2014,6/30/2015,0,"155,000.00","142,820.00","Vieux & Associates, Inc.",1,ADVERTISED,For Profit
1320706,132070603,HEALTH,Kensington Hospital,Health Department,RWA 2015,3/1/2015,2/29/2016,244,"155,027.00","36,936.00",Kensington Hospital,9,EXEMPT,Non Profit
1120600,112060004,DIVISION OF TECHNOLOGY,Gartner Inc.,Computer and Information Svcs,Research and Advisory Svc,5/6/2014,5/5/2015,0,"155,800.00","15,000.00",Gartner Inc.,1,ADVERTISED,For Profit
1520290,1520290,OFFICE OF HOUSING & COMMUNITY DEV,Public Health Management Corporation,Housing & Economic Development,EMERGENCY PAYMENTS,7/1/2014,6/30/2015,0,"157,000.00","141,022.00",Public Health Management Corporation,9,EXEMPT,Non Profit
1320558,1320558,PUBLIC PROPERTY,"UCI Architects, Inc.",Architect and Engineer Svcs,Bldg Improve Various Play,12/6/2012,6/5/2015,0,"157,261.00","93,249.65","UCI Architects, Inc.",1,ADVERTISED,For Profit
1520066,1520066,OFFICE OF HOUSING & COMMUNITY DEV,The Non-Profit Housing Dev. Corporation of Penn.,Housing & Economic Development,HOPWA Housing Subsidies,7/1/2014,6/30/2015,0,"158,000.00","142,588.00",The Non-Profit Housing Dev. Corporation of Penn.,9,EXEMPT,Non Profit
1520007,1520007,COMMERCE,"Fuseideas, LLC",Computer and Information Svcs,WEBSITE HOSTING,7/1/2014,6/30/2015,0,"160,000.00","142,134.71","Fuseideas, LLC",1,ADVERTISED,For Profit
1520061,1520061,OFFICE OF HOUSING & COMMUNITY DEV,Family Service of Chester County,Housing & Economic Development,HOPWA Rental Assistance,7/1/2014,6/30/2015,0,"160,000.00","144,625.00",Family Service of Chester County,9,EXEMPT,Non Profit
1320303,132030302,WATER,Pennsylvania Environmental Council Inc,General Consultant Services,Watershed Partnerships,7/1/2014,6/30/2015,0,"160,000.00","98,110.29",Pennsylvania Environmental Council Inc,1,ADVERTISED,Non Profit
1220314,122031403,PRISONS,TOP OF THE CLOCK INC,General Consultant Services,security services RISE,7/1/2014,6/30/2015,0,"160,938.64","48,847.50",TOP OF THE CLOCK INC,1,ADVERTISED,For Profit
1220172,122017203,COMMERCE,International Visitors Council of Philadelphia,General Consultant Services,Sister City Program,7/1/2014,6/30/2015,0,"162,000.00","162,000.00",International Visitors Council of Philadelphia,1,ADVERTISED,Non Profit
1320392,132039202,HUMAN SERVICES,Philadelphia  FIGHT,Human Services Department,Violence Prvnt. Yth Prgrm,7/1/2014,6/30/2015,0,"162,002.00",0,Philadelphia  FIGHT,9,EXEMPT,Non Profit
1520354,1520354,CITY REPRESENTATIVE,Greater Philadelphia Film Office Inc.,General Consultant Services,Promote City for film use,7/1/2014,6/30/2015,0,"163,952.00","163,952.00",Greater Philadelphia Film Office Inc.,8,EXEMPT,Non Profit
1320608,132060804,HUMAN SERVICES,Pratt Street Learning Center,Human Services Department,Day Care Services,7/1/2014,6/30/2015,0,"165,000.00","84,526.65",Pratt Street Learning Center,4,EXEMPT,For Profit
1520334,1520334,OFFICE OF HOUSING & COMMUNITY DEV,Congreso De Latinos Unidos Inc,Housing & Economic Development,HOUSING COUNSELING,10/1/2014,9/30/2015,92,"165,000.00","78,311.00",Congreso De Latinos Unidos Inc,9,EXEMPT,Non Profit
1520100,1520100,OFFICE OF HOUSING & COMMUNITY DEV,Keystone Hospice,Housing & Economic Development,OPERATING COSTS,7/1/2014,6/30/2015,0,"165,000.00","151,250.00",Keystone Hospice,9,EXEMPT,Non Profit
1420291,142029101,DIVISION OF TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Prog & Consulting,12/1/2014,6/30/2015,0,"168,682.50",0,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1320335,132033502,HUMAN SERVICES,Good Shepherd Neighborhood House,Human Services Department,Victim/offender Mediation,7/1/2014,6/30/2015,0,"169,000.00","130,750.00",Good Shepherd Neighborhood House,9,EXEMPT,Non Profit
1520500,1520500,PARKS & RECREATION,Fairmount Park Conservancy,General Consultant Services,Restoration Services,2/1/2015,1/31/2016,215,"170,000.00","71,138.00",Fairmount Park Conservancy,8,EXEMPT,Non Profit
1520215,1520215,OFFICE OF SUPPORTIVE HOUSING,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Coc Assisted Living II,8/1/2014,7/31/2015,31,"172,728.00","141,173.30","Friends Rehabilitation Programs, Inc.",9,EXEMPT,Non Profit
1520048,1520048,COMMERCE,Korean Community Development Services Center,Housing & Economic Development,TCMP& CC,7/1/2014,6/30/2015,0,"172,800.00","119,235.76",Korean Community Development Services Center,1,ADVERTISED,Non Profit
1520167,1520167,OFFICE OF SUPPORTIVE HOUSING,Potter's House Mission,OESS (OSHA),Transitional Housing,7/1/2014,6/30/2015,0,"174,000.00","174,000.00",Potter's House Mission,1,ADVERTISED,Non Profit
1320689,132068902,CITY COUNCIL,Kimmel Group Inc.,General Consultant Services,desktop and email support,4/1/2015,3/31/2016,275,"175,000.00",0,Kimmel Group Inc.,1,ADVERTISED,For Profit
1520047,1520047,COMMERCE,Hispanic Assoc of Contractors & Enterprises,Housing & Economic Development,TCMP& CC,7/1/2014,6/30/2015,0,"175,000.00","123,290.45",Hispanic Assoc of Contractors & Enterprises,1,ADVERTISED,Non Profit
1520368,1520368,DIVISION OF TECHNOLOGY,EMA Inc.,Computer and Information Svcs,IBM Tivoli Maximo Support,12/1/2014,11/30/2015,153,"175,000.00",0,EMA Inc.,1,ADVERTISED,For Profit
1120648,112064803,DIVISION OF TECHNOLOGY,"Integrated Bank Technology, Inc.",Computer and Information Svcs,Cashiering System Support,6/19/2014,6/18/2015,0,"175,000.00","175,000.00","Integrated Bank Technology, Inc.",1,ADVERTISED,For Profit
1520523,1520523,HEALTH,"Mighty Engine, Inc.",Health Department,PA Media Initiative,3/1/2015,9/29/2015,91,"175,000.00",0,"Mighty Engine, Inc.",1,ADVERTISED,For Profit
1320405,132040502,HUMAN SERVICES,"Bayada Home Health Care, Inc.",Human Services Department,Medical Services,7/1/2014,6/30/2015,0,"175,000.00","132,525.28","Bayada Home Health Care, Inc.",1,ADVERTISED,For Profit
1320452,132045202,HUMAN SERVICES,Gaudenzia Inc,Human Services Department,CAPTA-Support Services to,7/1/2014,6/30/2015,0,"175,000.00","160,413.00",Gaudenzia Inc,9,EXEMPT,Non Profit
1520242,1520242,HUMAN SERVICES,Public Health Management Corporation,Human Services Department,Enhanced Services,7/1/2014,6/30/2015,0,"175,000.00","82,083.00",Public Health Management Corporation,9,EXEMPT,Non Profit
1420209,142020901,HUMAN SERVICES,Women Organized Against Rape,Human Services Department,Domestic Violence Counsel,7/1/2014,6/30/2015,0,"175,000.00","151,404.00",Women Organized Against Rape,9,EXEMPT,Non Profit
1520193,1520193,OFFICE OF SUPPORTIVE HOUSING,Health Promotion Council of SE Pa Inc,OESS (OSHA),Nutrition Education,7/1/2014,6/30/2015,0,"175,000.00","116,225.00",Health Promotion Council of SE Pa Inc,9,EXEMPT,Non Profit
1320380,132038002,HUMAN SERVICES,Norris Square Community Alliance,Human Services Department,Diversion Case Management,7/1/2014,6/30/2015,0,"180,000.00","154,890.00",Norris Square Community Alliance,9,EXEMPT,Non Profit
1220470,122047003,WATER,Community Legal Services,General Consultant Services,Public Advocate,2/15/2015,2/14/2016,229,"180,000.00","116,388.09",Community Legal Services,1,ADVERTISED,Non Profit
1420579,1420579,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Kate's Place II,5/1/2014,4/30/2015,0,"181,440.00","152,176.00",Project H O M E Inc,9,EXEMPT,Non Profit
1220227,122022710,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,MSA Enforcement,7/1/2014,6/30/2015,0,"181,723.00","90,919.00",Health Promotion Council of SE Pa Inc,9,EXEMPT,Non Profit
1320745,132074503,PARKS & RECREATION,Davey Resource Group,General Consultant Services,Project Management,6/1/2015,5/31/2016,336,"182,420.00",0,Davey Resource Group,1,ADVERTISED,For Profit
1420193,142019301,HUMAN SERVICES,Homeless Advocacy Project,Human Services Department,SOAR Project,7/1/2014,6/30/2015,0,"182,500.00","152,080.00",Homeless Advocacy Project,9,EXEMPT,Non Profit
1520046,1520046,COMMERCE,Frankford Community Development Corporation,Housing & Economic Development,TCMP& CC,7/1/2014,6/30/2015,0,"185,000.00","92,417.34",Frankford Community Development Corporation,1,ADVERTISED,Non Profit
1520494,1520494,DIVISION OF TECHNOLOGY,Prophecy Americas Inc,Computer and Information Svcs,basis2 Software Consultin,4/25/2015,4/24/2016,299,"185,000.00","11,990.00",Prophecy Americas Inc,1,ADVERTISED,For Profit
1520285,1520285,OFFICE OF HOUSING & COMMUNITY DEV,Affordable Housing Centers of Pennsylvania,Housing & Economic Development,HOUSING COUNSELING,8/1/2014,7/31/2015,31,"185,000.00","154,928.00",Affordable Housing Centers of Pennsylvania,9,EXEMPT,Non Profit
1320682,132068202,WATER,Schultz & Williams Inc,General Consultant Services,Fundraising Consultant,7/1/2014,6/30/2015,0,"185,000.00","134,428.44",Schultz & Williams Inc,1,ADVERTISED,For Profit
1320712,132071203,HEALTH,Thomas Jefferson University,Health Department,RWA 2015,3/1/2015,2/29/2016,244,"185,237.00",0,Thomas Jefferson University,9,EXEMPT,Non Profit
1520196,1520196,OFFICE OF SUPPORTIVE HOUSING,Veterans Multi-Service Center,OESS (OSHA),CoC Phila Rapid Rehousing,7/1/2014,6/30/2015,0,"186,287.00","102,477.66",Veterans Multi-Service Center,9,EXEMPT,Non Profit
1320751,132075102,FINANCE,Public Financial Management Inc,General Consultant Services,Financial Consutling Srvs,6/1/2014,5/31/2015,0,"190,000.00","112,827.00",Public Financial Management Inc,1,ADVERTISED,For Profit
1520455,1520455,HEALTH,The Food Trust,Health Department,Healthy Food Access,10/1/2014,9/30/2015,92,"190,000.00","58,060.00",The Food Trust,9,EXEMPT,Non Profit
1520309,1520309,WATER,"Raftelis Financial Consultants, Inc.",General Consultant Services,Cost and Rate Analysis,10/1/2014,9/30/2015,92,"190,810.00","67,002.27","Raftelis Financial Consultants, Inc.",1,ADVERTISED,For Profit
1520169,1520169,OFFICE OF SUPPORTIVE HOUSING,Socio-Emotional Learning Family Inc (Self),OESS (OSHA),Transitional Housing,7/1/2014,6/30/2015,0,"191,674.00","171,994.00",Socio-Emotional Learning Family Inc (Self),1,ADVERTISED,Non Profit
1320472,132047206,HUMAN SERVICES,Temple University,Human Services Department,classroom space rental,7/1/2014,6/30/2015,0,"191,834.74","152,234.75",Temple University,9,EXEMPT,Non Profit
1520415,1520415,HUMAN SERVICES,Jewish Family & Children's Service of Greater Philadelphia,Human Services Department,Truancy Prevention,1/1/2015,6/30/2015,0,"192,397.00","75,584.00",Jewish Family & Children's Service of Greater Philadelphia,1,ADVERTISED,Non Profit
1420527,1420527,MANAGING DIRECTOR,"EnergyCAP, Inc.",Computer and Information Svcs,UtilityBill Mgmt Database,5/15/2014,5/14/2015,0,"193,295.00","193,295.00","EnergyCAP, Inc.",1,ADVERTISED,For Profit
1520118,152011801,HUMAN SERVICES,Community Service Foundation,Human Services Department,Placement Services,7/1/2014,6/30/2015,0,"193,653.00","141,447.60",Community Service Foundation,9,EXEMPT,Non Profit
1520072,1520072,HUMAN SERVICES,Horizon House Inc,Human Services Department,Placement,7/1/2014,6/30/2015,0,"197,715.00","150,840.94",Horizon House Inc,9,EXEMPT,Non Profit
1520489,1520489,COMMERCE,South Street Headhouse District,General Consultant Services,2nd Street Plaza,1/1/2015,12/31/2015,184,"198,160.00",0,South Street Headhouse District,8,EXEMPT,Non Profit
1320364,132036402,HUMAN SERVICES,"PathWays PA, Inc.",Human Services Department,Case Management Services,7/1/2014,6/30/2015,0,"199,000.00","139,576.00","PathWays PA, Inc.",9,EXEMPT,Non Profit
