Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
S2Z57780,A20315,Electrical Supplies - Street Lighting  Sch 521-02,20120401,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,4794420.4,30,00,"$999,743.54"
S2Z57790,A20151,RUMSEY ELECTRIC CO Bid # S2Z57790,20120101,20150930,SSE,RUMSEY ELECTRIC CO,SS&E,214550,33,00,"$2,067.15"
S2Z57810,120298,"SAFETY/FIRE SUPPLIES, SCH. 546",20120401,20151231,SSE,SENSOR & DECONTAMINATION INC,SS&E,169408.92,33,00,"$52,411.70"
S2Z57820,120140,Respirators and Breathing Apparatus  Sch 546-01,20111001,20150930,SSE,ARBILL INDUSTRIES INC,SS&E,97929.74,36,00,$182.40
S2Z57830,120150,Barricades and Cones,20111001,20150930,SSE,ATLAS FLASHER & SUPPLY CO INC,SS&E,1734161,36,00,"$84,546.28"
S2Z57850,120192,Instrument Repair Service Sch 2008,20111201,20150930,SSE,CHARLES W ROMANO CO,SS&E,350892,36,00,"$2,162.98"
S2Z57860,120206,Instrumentation Parts Sch 2008-01,20120101,20150930,SSE,PDIR INC,SS&E,182001,33,00,"$242,442.94"
S2Z57870,120166,Pressure Gauges,20111101,20150930,SSE,GAGE IT INC,SS&E,149001,35,00,"$4,249.09"
S2Z57890,B20318,CLASS ACT REPORTING LLC Bid # S2Z57890,20120501,20151031,SSE,CLASS ACT REPORTING LLC,SS&E,50001,30,00,
S2Z57900,120222,PVC Pipe and Fittings,20120201,20151031,SSE,PIPE LINE PLASTICS INC,SS&E,489340.86,33,00,"$17,342.77"
S2Z57930,120260,Plumbing and heating Repair Service Sch 901,20120201,20160131,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,631434,36,00,"$66,500.42"
S2Z57940,120168,Infield Mix,20111101,20151031,SSE,HANSON AGGREGATES BMC INC,SS&E,489200,36,00,"$46,046.73"
S2Z5796S,130182,SCAN Runway Information System,20121101,20151031,SSE,VAISALA INC,SS&E,78000,36,12,
S2Z58040,120208,JET FUEL SCH. 43-02,20120101,20151231,SSE,ARROW ENERGY INC,SS&E,472395,36,00,"$13,736.19"
S2Z58050,120271,Printing Reproduction,20120301,20151231,SSE,QUALITY LITIGATION SERVICES INC,SS&E,388438.13,34,00,
S2Z58060,120177,Concrete Recycling Sch 164-02,20120101,20151231,SSE,ROBERT T WINZINGER INC,SS&E,490395,36,00,"$26,077.03"
S2Z58090,120259,V Belts for HVAC  Sch 419,20120201,20160131,SSE,FASTENAL CO,SS&E,300599.91,36,00,$189.48
S2Z58100,120221,"Chain Link Fencing, Installation and/or Spare Parts Sch 472",20120201,20160131,SSE,NORTHEAST FENCE & IRON WORKS,SS&E,599999,36,00,"$29,827.31"
S2Z58110,120224,"CARPET CLEANING, SCH. 563",20120201,20160131,SSE,T U C S CLEANING SERVICE INC,SS&E,150000.01,36,00,"$4,607.85"
S2Z58130,120241,"Fire Hoses, Couplings and Fittings  Sch 701",20120201,20160131,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,469195.45,36,00,"$33,598.00"
S2Z58140,120278,"MAINTENANCE AND REPAIR OF AUTOMATIC TEMPERATURE CONTROL, SCH 2001",20120301,20160131,SSE,DEVINE BROTHERS INC,SS&E,1450075,35,00,"$297,256.89"
S2Z58150,120300,"PAINT AND RELATED SUPPLIES, SCH. 50",20120401,20160229,SSE,SHERWIN WILLIAMS CO,SS&E,2801000,35,00,"$83,895.81"
S2Z58170,120267,"Repair of Welders, Sch. 911",20120301,20160229,SSE,J A CUNNINGHAM EQUIPMENT INC,SS&E,90000.01,36,00,$344.12
S2Z58180,120234,Ladders  Sch 916,20120301,20160229,SSE,MOULTON LADDER & SUPPLY CO INC,SS&E,261264.4,36,00,"$5,667.14"
S2Z58190,120284,Safety and Identification Signs  Sch 51-01,20120401,20160331,SSE,ARBILL INDUSTRIES INC,SS&E,120000,36,00,"$13,350.32"
S2Z58210,120279,Conversion of Documents to Microfilm Sch 112,20120401,20160331,SSE,ALTERNATIVE MICROGRAPHICS INC,SS&E,530000.3,36,00,"$25,349.35"
S2Z58240,120280,"Automated Vehicle Sharing Services, Sch. 344-01",20120401,20160331,SSE,ZIPCAR,SS&E,770336,36,00,"$23,673.79"
S2Z58250,120332,"RENTAL COACH TYPE TRANSPORTATION, SCH. 345-01",20120701,20160630,SSE,DAVID THOMAS TOURS INC,SS&E,421478,36,00,"$7,156.00"
S2Z58270,120289,"BELT SPLICING, SCH. 802",20120401,20160331,SSE,PRUYN BEARING CO,SS&E,53001,36,00,"$5,085.50"
S2Z58290,130032,"REFURBISHING, RETROFITTING, INSTALLATION AND REPLACEMENT PARTS FOR SAFETY VEHICLES, SCH. 990",20120701,20160630,SSE,HAVIS INC,SS&E,1300327,36,00,"$28,708.25"
S2Z58320,120302,Speed Driver Parts  Sch 2015,20120401,20160331,SSE,PRUYN BEARING CO,SS&E,191000,36,00,"$5,105.13"
S2Z5833S,130412,"Hach Instruments, Parts, Supplies and Services Sch 2024",20130401,20160331,SSE,HACH CO,SS&E,670616.5,36,12,"$20,432.35"
S2Z58370,120246,"Trash Compactor Rental, maint and P/U Service Sch 503",20120201,20151031,SSE,GOLD MEDAL DISPOSAL INC,SS&E,335228,33,00,"$13,517.00"
S2Z58450,120317,"Repair, maintenance and/or engineering services of electrical equipment and systems",20120501,20160430,SSE,CHARLES W ROMANO CO,SS&E,4788830,36,00,"$203,118.23"
S2Z58480,A20276,TEREX SERVICES Bid # S2Z58480,20120501,20160430,SSE,TEREX SERVICES,SS&E,470208,36,00,"$11,990.71"
S2Z58510,130076,Work Clothes  Sch 77,20130101,20151231,SSE,UNIFORMS MANUFACTURING INC,SS&E,800000,26,02,"$28,143.41"
S2Z58520,130043,"ELECTRICAL EMERGENCY GENERATORS  MAINTENANCE AND REPAIR FOR DEPARTMENT OF PUBLIC PROPERTY ONLY, SCH. 927=01",20120701,20160131,SSE,GILES & RANSOME INC,SS&E,465730,33,00,"$17,871.76"
S2Z58530,120314,After Market Automtive Collision Replacement Parts Sch 31-08,20120501,20160430,SSE,KEYSTONE AUTOMOTIVE INDUSTRIES INC,SS&E,89750,36,00,
S2Z58790,120337,"SUMMER LUNCH AND AFTER SCHOOL SNACK AND SUPPER PROGRAMS, SCH. 579",20120618,20160630,SSE,MARAMONT CORP,SS&E,16578190,36,00,"$2,805,697.70"
S2Z58800,120342,"RENTAL SCHOOL BUS TYPE, 15 PASSENGER VAND AND MINIBUS TRANSPORTATION, SCH. 345",20120601,20160531,SSE,FIRST STUDENT INC,SS&E,808776.8,36,00,"$1,267.50"
S3OF1990,130114,Natural Area Planting Services,20120901,20150831,SSE,ALL SEASONS LANDSCAPING CO INC,SS&E,506000,36,12,
S3OO3020,130096,CORPORATION STOPS,20121001,20160630,SSE,FERGUSON ENTERPRISES INC,SS&E,2253065,33,00,"$114,037.50"
S3QG8349,130079,PRINTING OF MAILING ENVELOPES,20120701,20160630,SSE,ALLIED ENVELOPE COMPANY INC,SS&E,1720973.25,36,00,"$116,605.50"
S3QM2390,130041,PROMEGA PRODUCTS FOR DNA ANALYSIS,20120701,20160630,SSE,PROMEGA CORP,SS&E,1031856.3,36,00,"$68,136.56"
S3QM240F,130284,Emergency Meals,20130201,20160131,SSE,EVENT CATERERS INC,SS&E,630000,36,12,
S3TW2630,130109,SWIMMING POOL CHEMICALS FOR RECREATION DEPARTMENT/FAIRMOUNT PARK COMMISSION,20130101,20151231,SSE,BUCKMANS INC,SS&E,430232,36,12,
S3VW4810,130257,Parts & Supplies for High Volume  Air  Samplers,20130101,20151231,SSE,TISCH ENVIRONMENTAL INC,SS&E,30001.01,33,09,
S3VZ3380,130351,FIRE SPRINKLER MAINTENANCE AND INSPECTION,20130401,20160331,SSE,WAYMAN FIRE PROTECTION INC,SS&E,250080,27,03,"$6,012.85"
S3WJ7890,130258,Monthly Maint. & Installation of Telephones - Branches,20130101,20151231,SSE,QUADISCO INC,SS&E,200472.02,36,12,"$16,551.54"
S3WO192S,130254,BMC Software and Support Maintenance,20130101,20151231,SSE,B M C SOFTWARE INC,SS&E,117708.97,36,12,
S3WW8380,130169,"WATER, SEWER AND BASEMENT PROTECTION PLUMBING REPAIRS",20121201,20151130,SSE,LUZERNE V MCALLISTER PLUMBING & HTNG CO,SS&E,1100000,34,10,"$1,405,741.50"
S3WZ0240,130309,Filter Media,20130301,20160229,SSE,CENTRALIA COAL SALES CO,SS&E,248001,36,12,
S3XL8280,130121,Inspect and Repair Sluice Tidegates,20130101,20151231,SSE,G M H ASSOCIATES OF AMERICA INC,SS&E,226226.9,36,12,
S3XL8350,130179,Repair Svc Oxygen Generation & Activated Sludge System,20121101,20151031,SSE,SOLUTIONWERKS INC,SS&E,1380740,36,12,"$56,701.13"
S3XM331S,130199,Taginator,20121101,20151031,SSE,EQUIPMENT TRADE SERVICE CO INC,SS&E,287700,36,12,
S3XN6760,130354,Barber Clipper Sharpening & Hair Dryer Repair Svcs,20130601,20160531,SSE,M SCHNEIDER & SONS INC,SS&E,92001,36,12,"$1,636.85"
S3XN8900,130265,Sample Ballots,20130101,20151231,SSE,INSTANT COPY & PRINTING CENTER INC,SS&E,379100,36,12,
S3XP9750,130312,Repair/Maintenance of Linestriping Equipment,20130301,20160229,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,40001,36,12,
S3XR729S,130047,CLEAN THRU EXTRACTION COLUMNS,20120701,20160630,SSE,UNITED CHEMICAL TECHNOLOGIES LLC,SS&E,90001,36,00,"$6,995.64"
S3XS9590,130091,Dauphin North America Component Chair Parts,20120901,20160630,SSE,DAUPHIN NORTH AMERICA,SS&E,300000,34,00,"$19,995.15"
S3XS9600,130192,Washcloth Material Terry 82% Cotton Remainder Polyester,20130101,20151231,SSE,TABB TEXTILES,SS&E,280000,36,12,
S3XS9610,130200,"Sheeting, 1st Quality Cloth, 50%Polyester/50%Cotton,",20130101,20151231,SSE,TABB TEXTILES,SS&E,453200,36,12,"$52,800.00"
S3XS9620,130310,Dry Cleaning and Laundry Supplies and Training,20130401,20160331,SSE,PARISER INDUSTRIES INC,SS&E,99454.5,36,12,"$9,589.19"
S3XS9670,130211,"Mattresses, Institutional Mattress with Integrated pillow",20130101,20151231,SSE,CHESTNUT RIDGE FOAM INC,SS&E,575920,36,12,"$105,082.88"
S3XT6970,130074,32 PASSENGER PRISONER BUS,20120701,20160630,SSE,WOLFINGTON BODY CO INC,SS&E,393165,36,00,
S3XY8380,130105,Structural Fire Fighters Protective Gloves,20120901,20160630,SSE,911 SAFETY EQUIPMENT LLC,SS&E,246014,36,00,"$14,870.40"
S3YB5530,130064,LABORATORY TESTING SERVICES,20120701,20160630,SSE,QUEST DIAGNOSTICS CLINICAL LABORATORIES,SS&E,3570651.21,36,00,"$211,904.29"
S3YB6150,140082,"Automated Glycohemoglobin Analyzer, Supplies/Controls",20130701,20160630,SSE,BIO RAD LABORATORIES INC,SS&E,280000,36,12,"$21,001.00"
S3YC4880,130406,Square Post System,20130501,20160430,SSE,GARDEN STATE HIGHWAY PRODUCTS,SS&E,298490.29,36,12,"$27,249.50"
S3YD4840,130241,Lighting Maintenance and Repairs on City Owned Sites,20121201,20151130,SSE,MICHAEL SYMBULA,SS&E,270435,36,12,"$7,200.00"
S3YE7470,130403,Treatment of Foundation Walls Purging & Waterproofing,20130601,20160531,SSE,NICHOLAS DELLA VECCHIA INC,SS&E,194116,36,12,"$5,128.00"
S3YK1170,130146,Emergency Abatement Repair Program,20121201,20151130,SSE,COFFELT CONTRACTING LLC,SS&E,285000,34,10,"$362,829.28"
S3YK6010,130251,"OFFSET MACHINE REPRODUCTION, DUPLICATING AND PRINTING SERVICES",20130101,20151231,SSE,NBF CORP,SS&E,499000,36,12,"$10,695.60"
S3YL4620,130401,Envirox H2 Orange2 Concentrate 117,20130601,20160531,SSE,AMERISAN LLC,SS&E,246769,36,12,
S3YL4670,130262,Runway Silica Sand,20130601,20160531,SSE,WHIBCO OF NEW JERSEY INC,SS&E,304257,36,12,
S3YL4960,130072,ACCESS CONTROL SYS PARTS & REPAIR - PHL,20120701,20160630,SSE,SECURITY & DATA TECHNOLOGIES INC,SS&E,687900,36,00,"$41,319.90"
S3YL5320,130103,Airport: Recycling Compactor Monthly Rental and Pick-up Service,20121101,20151031,SSE,WASTE MANAGEMENT OF PENNSYLVANIA INC,SS&E,350150,36,12,"$14,915.00"
S3YL536S,130360,"Service Maintenance Programming, Hardware and Service Maintenance for Interactive Employee Training (IET)",20130401,20160331,SSE,AMERICAN ASSOC OF AIRPORT EXECUTIVES,SS&E,1144980,36,12,"$6,166.66"
S3YN1660,130353,Repair and Replacement Parts for Motor Fuel Distribution Equipment,20130401,20160331,SSE,R J WALSH ASSOCIATES INC,SS&E,242180,36,12,"$88,795.42"
S3YN268S,130173,MAINTENANCE/REPAIR OF BREATHING COMPRESSORS,20121001,20160930,SSE,COMPRESSED AIR SYSTEMS INC,SS&E,"$660,382.50",36,00,"$5,254.56"
S3YN2690,130290,PARATECH FIRE FIGHTING EQUIPMENT,20130201,20160131,SSE,W W ENGINE & SUPPLY INC,SS&E,108500,36,12,
S3YN272S,130243,Biomarine BioPak240k's and Accessories,20130101,20151231,SSE,BIOMARINE INC,SS&E,116970,36,12,
S3YN2760,130322,Maintenance and Testing of Autovent Ventilators,20130201,20160131,SSE,E M S TECHNOLOGIES INC,SS&E,123001,36,12,
S3YN2770,130371,Kidde 0910 Smoke Alarm,20130501,20160430,SSE,T FRANK MCCALLS INC,SS&E,111001,36,12,
S3YN3190,130256,Safety Equipment,20130101,20151231,SSE,W W ENGINE & SUPPLY INC,SS&E,163000,36,12,
S3YN3210,130352,Repair of Analytical Equipment for the Philadelphia Fire Department,20130301,20160229,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,199152,36,12,"$5,398.00"
S3YQ0530,130080,Used (Refurbished) Office / Storage ISO Containers,20120701,20160630,SSE,SEA BOX INC,SS&E,981965,36,12,
S3YQ0540,130231,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20160831,SSE,GILES & RANSOME INC,SS&E,252070,33,00,"$3,483.36"
S3YQ0550,130170,Bird Control Services,20121001,20160930,SSE,BIRD CONTROL SERVICES,SS&E,"$90,001.00",36,00,$597.00
S3YQ0560,130314,Purchase of Hybrid Vehicles,20130401,20160331,SSE,PACIFICO FORD INC,SS&E,1278291.48,36,12,
S3YQ0590,130423,Purchase of Various Sport Utility Vehicles,20130601,20160531,SSE,CHAPMAN CHEVROLET LLC,SS&E,5999000,36,12,
S3YQ0780,130316,Repair/Replacement Services for Kovatch Motor Equipment (KME),20130401,20160331,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,95990,36,12,"$63,793.02"
S3YQ6640,A30044,LINDENMEYR MUNROE Bid # S3YQ6640,20120701,20160630,SSE,LINDENMEYR MUNROE,SS&E,50001,36,00,"$5,934.50"
S3Z57600,130205,"Automotive Paints, Tools (Equipment), and Related Supplies - Sch 45",20121201,20151130,SSE,UNI SELECT USA INC,SS&E,50000,24,00,"$19,657.25"
S3Z58220,A30260,UNISOURCE WORLDWIDE INC Bid # S3Z58220,20130101,20151231,SSE,UNISOURCE WORLDWIDE INC,SS&E,1810000,27,03,"$295,422.15"
S3Z58260,130087,Ceiling & Floor Tiles  Sch 800,20120801,20160331,SSE,CONTINENTAL FLOORING,SS&E,246766.52,32,00,"$32,688.97"
S3Z58280,130093,"ELECTRICAL EMERGENCY GENERATORS MAINTENANCE AND REPAIR SERVICE, SCH. 927-02",20121001,20160331,SSE,FM GENERATOR INC,SS&E,364800,33,00,"$13,704.52"
S3Z58400,130407,Custodial Services for Various City Agencies,20130601,20160531,SSE,TEAM CLEAN INC,SS&E,2151241.92,30,06,"$96,357.88"
S3Z58410,130411,Custodial Services for City Hall and other City-Owned Real Estate,20130601,20160531,SSE,TEAM CLEAN INC,SS&E,7480566.6,30,06,"$403,311.77"
S3Z58440,130193,"Maintenance, Repair, and Replacement of Air Compressors & Related Parts - Sch 183",20121101,20151031,SSE,CHARLES W ROMANO CO,SS&E,675730,30,06,"$49,081.97"
S3Z58470,130333,Window Washing Service,20130201,20160131,SSE,SUPREME JANITORIAL & MAINTENANCE CO INC,SS&E,454745,27,03,"$35,862.36"
S3Z58490,130345,Promotional Items,20130301,20160229,SSE,B T C ENVELOPES & PRINTING LLC,SS&E,50001,33,09,"$16,024.64"
S3Z58590,130070,"MICROFICHE READER/PRINTER MAINTENANCE SERVICE AND SUPPLIES, SCH. 111",20120901,20150831,SSE,F W DUTTON INC,SS&E,120001,36,12,"$5,031.50"
S3Z5860S,130413,Underground Storage of Microfilm - Sch 444,20130601,20160531,SSE,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,SS&E,268981.8,36,12,"$5,033.37"
S3Z58630,130252,"Oil, Gas Burner & Boiler Maintenance Service & Repairs",20130101,20151231,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,2229204,30,06,"$151,322.20"
S3Z58660,130273,LAMPS & BALLASTS,20130201,20160131,SSE,BILLOWS ELECTRIC SUPPLY CO INC,SS&E,2182000,32,08,"$398,715.81"
S3Z58670,A30062,RICOH AMERICAS CORP Bid # S3Z58670,20120701,20160630,SSE,RICOH AMERICAS CORP,SS&E,1290000,24,00,"$79,700.99"
S3Z58690,130046,"COUNCILMANIC  PRINTING, SCH. 114",20120701,20160630,SSE,INSTANT COPY & PRINTING CENTER INC,SS&E,381847,36,00,
S3Z58700,130125,Repairs to Structural Concrete Leaks,20121001,20150930,SSE,ANDERSON CONSTRUTION SERVICES INC,SS&E,93693,33,09,
S3Z58720,130222,Transmission Warranty & Repair Service,20130101,20151231,SSE,PENN DETROIT DIESEL ALLISON LLC,SS&E,50000.01,30,06,
S3Z58730,130066,"STREET LIGHTING MAINTENANCE, SCH. 421",20120901,20150831,SSE,AMERICAN LIGHTING & SIGNALIZATION INC,SS&E,6096052,34,10,"$364,588.69"
S3Z58760,A30004,TIME & PARKING CONTROLS LLC Bid # S3Z58760,20120701,20160630,SSE,TIME & PARKING CONTROLS LLC,SS&E,150001,36,00,"$10,857.00"
S3Z58770,130183,Repair/Maintenance of Microscopes - Sch 555,20130101,20151231,SSE,I MILLER PRECISION OPTICAL INSTRMNTS INC,SS&E,170085,30,06,$897.00
S3Z58810,130082,RECYCLING BINS - SCH 504,20120701,20160630,SSE,ORBIS CORP,SS&E,1169000,36,00,"$221,868.85"
S3Z58850,130214,Underground Storage Tank,20121101,20151031,SSE,ACT TECHNOLOGIES INC,SS&E,31001,35,11,
S3Z58860,130001,"Uniform Rental and Laundry Service, Sch. 75",20120701,20160630,SSE,UNIFIRST CORP,SS&E,135000,36,00,"$9,459.22"
S3Z58870,130127,"Forms, Printed, Carbonless Paper, Sch 91",20121001,20150930,SSE,VANGUARD DIRECT,SS&E,750068.78,36,12,"$71,962.40"
S3Z58880,130362,Condoms,20130401,20160331,SSE,TOTAL ACCESS GROUP,SS&E,799999,30,06,"$23,256.00"
S3Z58940,130213,Medical Oxygen Service (Fill and Cylinder Repair) and  Accessories,20130101,20151231,SSE,AIRGAS USA LLC,SS&E,390280.12,34,10,"$46,200.19"
S3Z58960,130172,"ELECTRONIC COMPONENTS, SCH. 86-01",20121101,20151031,SSE,A C RADIO SUPPLY INC,SS&E,132550,36,12,"$2,605.33"
S3Z58970,130187,"RUBBER STAMPS, SCH. 118",20121101,20151031,SSE,RODZINA INDUSTRIES INC,SS&E,60001,36,12,"$2,165.00"
S3Z58980,130341,Hardware and Abrasive Supplies,20130301,20160229,SSE,INDEPENDENT HARDWARE INC,SS&E,160000.01,32,08,"$11,865.41"
S3Z58990,130176,Harris (Ericsson) and Motorola Radio Parts and Supplies,20121101,20151031,SSE,R F DESIGN & INTEGRATION INC,SS&E,271390,36,12,"$4,776.55"
S3Z59000,130268,"Metal Doors, Frames and Accessories (Locks, Door Closets, Keys, etc.)",20130201,20160131,SSE,DOOR SERVICE CORP,SS&E,386350,33,09,"$150,913.97"
S3Z59010,130328,Folger Adam and Southern Steel Detention Products,20130401,20160331,SSE,CRAFTMASTER HARDWARE CO INC,SS&E,100000.01,32,08,"$5,307.90"
S3Z59020,130334,"Rental and Services for Circulating, Immersion and Aqueous Bioremediating Parts Washing Machines",20130201,20160131,SSE,SAFETY KLEEN SYSTEMS INC,SS&E,262000,33,09,"$15,504.00"
S3Z59040,130223,"SEALING OF ABANDONED LATERALS, SCH. 59",20121201,20151130,SSE,GUARANTEED PLUMBING INC,SS&E,311250.5,36,12,$300.00
S3Z59080,130201,Purchase of Electric Motors,20121201,20151130,SSE,WILLIER ELECTRIC MOTOR CO INC,SS&E,256850,36,12,"$6,177.97"
S3Z59090,130292,"AIR AND HYDRAULIC CYLINDER REPAIR, RECONDITION, REMOVAL AND INSTALLATION, SCH. 328",20130301,20160229,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,258008,33,09,"$13,394.38"
S3Z59100,130350,Water Treatment Service for Air Conditioning Cooling Equipment and Heating Systems,20130301,20160229,SSE,CASCADE WATER SERVICES INC,SS&E,231500,36,12,"$13,815.00"
S3Z59120,130235,Turf Management,20130101,20151231,SSE,M & M LAWN CARE EAST INC,SS&E,670130,36,12,"$85,438.83"
S3Z59140,130255,Welding/Soldering Materials and Supplies,20130101,20151231,SSE,AIRGAS USA LLC,SS&E,230000,35,11,"$18,245.41"
S3Z59150,130220,Electrical Testing Instruments,20130101,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,30001,35,11,"$1,387.67"
S3Z59160,130218,Laboratory/Science Supplies and Small Apparatus Instrumentation Equipment,20121201,20151130,SSE,FISHER SCIENTIFIC CO L L C,SS&E,4344817.57,36,12,"$60,210.12"
S3Z59180,A30295,Personal Grooming Supplies,20130401,20160331,SSE,AMERCARE PRODUCTS INC,SS&E,90000.01,33,09,"$10,193.91"
S3Z59200,130321,Paper Sundries,20130401,20160331,SSE,T FRANK MCCALLS INC,SS&E,130001,33,09,"$25,254.07"
S3Z59210,130274,Wipers and Rags,20130401,20160331,SSE,INTERNATIONAL WIPER CO,SS&E,125860,33,09,"$8,450.00"
S3Z59220,130359,"Airport Computer Information System - Materials, Supplies and Equipment",20130401,20160331,SSE,ELLIOTT LEWIS CORP,SS&E,4622238.08,33,09,"$68,861.45"
S3Z59230,130245,Dry Cell Batteries,20130101,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,71001,36,12,"$55,470.52"
S3Z59240,130246,Hauling of Danaher Controls Electronic 1242 Voting Machines,20130101,20151231,SSE,WAYNE MOVING & STORAGE CO,SS&E,1048594.3,36,12,
S3Z59270,130304,Ball & Roller Bearing - Sch 38,20130301,20160229,SSE,PRUYN BEARING CO,SS&E,411543.6,30,06,"$6,811.12"
S3Z59280,130178,INFECTIOUS WASTE DISPOSAL - SCH 501,20121201,20151130,SSE,S H BIO WASTE LTD,SS&E,580762.45,33,09,"$31,017.93"
S3Z59290,130247,Automotive Shop Supplies,20130201,20160131,SSE,UNI SELECT USA INC,SS&E,192637.45,30,06,"$1,629.60"
S3Z59300,130275,FORK LIFT REPAIRS,20130201,20160131,SSE,J J CLARK INC,SS&E,464747.5,35,11,"$20,492.96"
S3Z5931S,130337,HARDWARE MAINTENANCE & SOFTWARE SUPPORT FOR PHOTO MGR CAPTURE / RETRIEVE WORKSTATIONS,20130301,20160229,SSE,DATAWORKS PLUS LLC,SS&E,729432.6,28,04,"$68,124.67"
S3Z59320,130364,Maintenance of Savin Plain Copier Machines and Supplies,20130401,20160331,SSE,ELECTRONIC RISKS CONSULTANT,SS&E,440470,30,06,"$9,311.10"
S3Z59330,130281,Audio/Visual Supplies,20130201,20160131,SSE,A C RADIO SUPPLY INC,SS&E,70001,36,12,"$1,487.40"
S3Z59350,130302,Towing and Storage of Recovered Stolen Vehicles (RSVs),20130201,20160131,SSE,SHAWS TOWING INC,SS&E,30001,36,12,
S3Z5937S,130263,"AZTECA SOFTWARE, SUPPORT & CONTIN. TRAINING TECH SVCS",20130201,20160131,SSE,AZTECA SYSTEMS INC,SS&E,390000,36,12,"$62,980.00"
S3Z59380,130311,"Repair Service for Electrical Appliances & Kitchen Equipment, Sch. 556",20130301,20160229,SSE,CHARLES W ROMANO CO,SS&E,280608,35,11,"$14,971.23"
S3Z59390,130289,Repair of Dental Equipment,20130201,20160131,SSE,WAYNE LEE DENTAL,SS&E,155000,36,12,"$11,996.55"
S3Z59400,130280,"Automotive Differential Assemblies, Power Transfer Gear Boxes, Parts, Repair & Exchange",20130201,20160131,SSE,TRANSAXLE LLC,SS&E,54246.7,36,12,"$5,685.85"
S3Z59410,130323,"Trophies, Medals, Plaques and Pins, etc.",20130501,20160430,SSE,AWARD PRODUCTS INC,SS&E,135081.9,34,10,"$10,547.00"
S3Z59420,130306,Repair Parts Variable Frequency,20130201,20160131,SSE,DEVINE BROTHERS INC,SS&E,361850,36,12,"$28,038.02"
S3Z59440,130279,Turf Management - Water Department,20130101,20151231,SSE,INDEPENDENCE CONSTRUCTORS CORP,SS&E,99000,36,12,"$78,897.21"
S3Z59450,130420,General Automotive Repair Services,20130601,20160531,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,107572.84,33,09,"$1,693.31"
S3Z59460,130332,Locksmith Services,20130301,20160229,SSE,INTERSTATE LOCKSMITH INC,SS&E,165168,36,12,$620.00
S3Z59470,130303,Inspection/Maintenance of Halon 1301/FM200/CO2,20130301,20160229,SSE,WAYMAN FIRE PROTECTION INC,SS&E,135821,36,12,"$3,412.00"
S3Z59490,130417,Fax Machine Supplies,20130601,20160531,SSE,P C SPECIALISTS INC,SS&E,50000.01,33,09,"$22,421.00"
S3Z59510,130264,COUPLINGS FOR PIPE REPAIR,20130301,20160229,SSE,SMITH BLAIR INC,SS&E,396238.43,36,12,
S3Z59520,130391,Curb and Valve Box Cleaner and Parts,20130601,20160531,SSE,FERGUSON ENTERPRISES INC,SS&E,115623,33,09,
S3Z59530,130374,Final Sedimentation Tank Replacement Parts,20130401,20160331,SSE,G P JAGER & ASSOCS,SS&E,50000.01,35,11,"$5,863.54"
S3Z59540,A30389,Replacement Parts for Implements,20130401,20160331,SSE,UNI SELECT USA INC,SS&E,54000.01,36,12,"$231,303.65"
S3Z59550,B30369,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20160331,SSE,CHAPMAN CHEVROLET LLC,SS&E,50000.01,36,24,"$18,910.28"
S3Z59560,130308,Inspection/Repair Service for Chemical Storage Tanks,20130401,20160331,SSE,P & R INDUSTRIES INC,SS&E,448176.75,36,12,"$39,816.97"
S3Z59580,130393,Repair of Electric Motors,20130501,20160430,SSE,WILLIER ELECTRIC MOTOR CO INC,SS&E,2252050,36,12,"$94,888.82"
S3Z59600,130330,Fire Suppression Systems Services (Public Property),20130401,20160331,SSE,SIMPLEXGRINNELL LP,SS&E,396484,36,12,"$29,076.01"
S3Z59620,130404,Drug Screen Testing Services,20130401,20160331,SSE,DRUGSCAN INC,SS&E,892565,36,12,"$63,212.00"
S3Z59630,130358,Sludge Gas Equipment Parts,20130401,20160331,SSE,BOWEN CALHOUN & ASSOCIATES INC,SS&E,80000.01,36,12,
S3Z59640,130346,Curb Stops and Service Line Fittings,20130401,20160331,SSE,LABOV PLUMBING & HEATING SUPPLY INC,SS&E,288375,36,12,"$9,236.20"
S3Z59650,130324,Refrigerants & Substitutes,20130401,20160331,SSE,AIRGAS REFRIGERANTS INC,SS&E,195001,33,09,"$33,108.77"
