Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
S3Z58760,A30004,TIME & PARKING CONTROLS LLCBid # S3Z58760,20120701,20150630,SSE,TIME & PARKING CONTROLS LLC,SS&E,150001,36,12,"$1,346.50"
S3Z58810,130082,RECYCLING BINS - SCH 504,20120701,20150630,SSE,ORBIS CORP,SS&E,899000,36,12,
S3Z58860,130001,"Uniform Rental and Laundry Service, Sch. 75",20120701,20150630,SSE,UNIFIRST CORP,SS&E,135000,36,12,"$6,472.42"
T1YB6260,B20229,BECKMAN COULTER INCBid # T1YB6260,20120701,20150630,SSE,BECKMAN COULTER INC,SS&E,240001,36,12,"$6,525.00"
T3QM6370,130051,Rental of New and Used Vehicles,20120701,20150630,SSE,VEHICLE LEASING ASSOCIATES LLC,SS&E,1908650,36,12,"$187,235.00"
S2QG832S,B20005,BELL & HOWELL LLCBid # S2QG832S,20111127,20150630,SSE,BELL & HOWELL LLC,SS&E,695346,36,00,"$27,508.88"
S2OO2840,120157,Pipe Fittings,20111001,20150630,SSE,FERGUSON ENTERPRISES INC,SS&E,1220000,33,00,"$60,768.00"
S2WJ7740,120130,Monthly Maintenance of Branches Library HVAC System,20111001,20150630,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,1800530,36,00,"$133,339.64"
S2YN1880,A20109,A & A SALES ASSOCIATES LLCBid # S2YN1880,20111001,20150630,SSE,A & A SALES ASSOCIATES LLC,SS&E,60001,33,00,"$30,664.14"
S2Z57440,120107,Maintenance of Pitney Bowes Equipment;,20111001,20150630,SSE,PITNEY BOWES INC,SS&E,330971.25,33,00,"$5,160.60"
S2Z57490,120138,Tree Pruning Sch 520-01,20111001,20150630,SSE,EDENS CORP,SS&E,576455,33,00,"$245,129.24"
T2YN1900,120105,Annual Testing Inspection of Fire Aerial Apparatus,20111001,20150630,SSE,DIVERSIFIED INSPCTNS/INDEPENDENT TSTNG L,SS&E,99284,36,12,$650.00
U1YQ8170,120087,Monthly Maint/Repair and Supply of Parts for the City Radio Towers and Antenna Systems,20110726,20150630,SSE,PRECISION TOWER SERVICES INC,SS&E,242582,36,00,
S1YN1860,120065,Repair & Safety Certification of Heavy Duty Trucks,20110701,20150630,SSE,DEL VAL INTERNATIONAL TRUCKS INC,SS&E,500206,36,00,"$76,802.74"
S2VZ3520,120006,"Installation, Test and Repair of Backflow Prevention Devices",20110701,20150630,SSE,DEVINE BROTHERS INC,SS&E,490945,36,00,"$10,953.80"
S2XL8100,120076,Integrated Predictive Maintenance Service,20110701,20150630,SSE,D ELECTRIC INC,SS&E,200912,36,00,
S2XN8840,120019,Printing of Laser Election Voter Admission Slips,20110701,20150630,SSE,VANGUARD DIRECT,SS&E,122500.01,36,00,
S2Z57450,120012,Automatic Sprinkler System Test,20110701,20150630,SSE,WAYMAN FIRE PROTECTION INC,SS&E,290850,36,00,"$1,259.92"
S2Z57470,120050,Oracle Sun Micro System Equipment Hardware Maintenance and Software Support,20110701,20150630,SSE,TRIDENT COMPUTER RESOURCES INC,SS&E,460103.39,36,00,"$129,581.66"
S2Z57510,120075,"Purchase of Pharmaceutical Mgt, Supplies and Service Sch 998",20110701,20150630,SSE,SHELLYS MEDICATION SERVICES,SS&E,650000,36,00,"$1,285,261.56"
S2Z57520,120066,Boiler Service and Inspection,20110701,20150630,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,1720226.84,36,00,"$84,588.28"
S1Z57150,110226,First Aid Kits and Refills  Sch 541,20110401,20150630,SSE,EVER READY FIRST AID & MEDICAL SUPPLY,SS&E,90001,36,00,"$1,032.34"
T1Z56750,110112,Maintenance of Data Processing Equipment (Mainframe Channel Attached) - Storage Tek,20100901,20150630,SSE,TRIDENT COMPUTER RESOURCES INC,SS&E,555000,36,00,"$10,141.65"
S1YN1790,110207,Maintenance/Repair of JBI Spray Paint Booths,20100401,20150630,SSE,CHARLES W ROMANO CO,SS&E,30001,36,00,
S0DA034S,110102,Maintenance of Bentley Microstation Software,20100101,20150630,SSE,BENTLEY SYSTEMS INC,SS&E,856616.8,36,00,
S0XZ140S,100169,Intranet Quorum (IQ) CRM Software,20090901,20150630,SSE,LOCKHEED MARTIN DESKTOP SOLUTIONS INC,SS&E,328292.08,07,00,
T8Z5338P,080370,DESKTOP SUPPORT SERVICES,20080401,20150630,SSE,DELL MARKETING L P,SS&E,5390000,00,00,"$155,081.26"
00015440,150082,MORTON SALT INCBid # 00015440,20141001,20150731,SSE,MORTON SALT INC,SS&E,2000000,36,36,
S4WZ5510,150047,Rodney Hunt Parts,20140801,20150731,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,350000,36,36,
S5YD489S,150033,Siemens Fire Alarm Systems - Inspection/Testing/Repair,20140801,20150731,SSE,SIEMENS INDUSTRY INC,SS&E,133263,36,36,$840.00
T5Z60480,150027,"Best Locking Systems: Maintenance, Repair and Supplies",20140801,20150731,SSE,JAMES DOORCHECK INC,SS&E,186250,36,36,"$48,849.85"
S4HM8190,140103,"Managing, Maintaining and Operating Sludge Barges and Transporting Sludge",20130801,20150731,SSE,HAYS TUG & LAUNCH SERVICE INC,SS&E,4545600,36,24,"$649,771.00"
S4WJ795S,140116,Symphony Software Annual Support,20130801,20150731,SSE,SIRSI CORP,SS&E,572219.46,35,23,
S4XL8410,140033,Emergency Repair Service: Scale Maintenance (PWD),20130801,20150731,SSE,ADVANCE SCALE COMPANY INC,SS&E,80001,36,24,"$1,320.00"
S4Z59960,140118,Fuel Oil,20130801,20150731,SSE,EAST RIVER ENERGY INC,SS&E,2050000,36,24,"$13,826.72"
T3YE7340,140099,Stucco Finish for Masonry Walls,20130801,20150731,SSE,NICHOLAS DELLA VECCHIA INC,SS&E,312000,36,24,
T3YL498S,140097,Maintenance and Repairs for Besam Automated Entrance Equipment,20130801,20150731,SSE,ASSA ABLOY ENTRANCE SYSTEMS US INC,SS&E,220038,28,16,"$6,040.00"
T3Z58420,140066,Police Dept: Custodial Services,20130801,20150731,SSE,TEAM CLEAN INC,SS&E,2602111.81,28,16,"$694,942.30"
T3Z59730,140074,Gas Monitor Repair Service and Parts,20130801,20150731,SSE,INSTRUMENTATION TECHNICAL SVCS INC,SS&E,163750,31,19,"$1,333.80"
T4YQ6760,140086,Fruit Drink,20130801,20150731,SSE,EVENT CATERERS INC,SS&E,111600,36,24,
T3VZ3860,130092,Silicone Roofing Repairs,20120811,20150731,SSE,WEST ROOFING SYSTEMS INC,SS&E,30001,36,12,
S2QM591S,A30094,LIFE TECHNOLOGIES CORPBid # S2QM591S,20120801,20150731,SSE,LIFE TECHNOLOGIES CORP,SS&E,523931.36,36,12,
S3Z58260,130087,Ceiling & Floor Tiles  Sch 800,20120801,20150731,SSE,CONTINENTAL FLOORING,SS&E,226766.52,32,08,"$30,997.18"
T3XL8380,130077,"WASTEWATER BY-PRODUCT DISPOSAL AND FUEL COMPONENT OF DISPOSAL,",20120801,20150731,SSE,WASTE MANAGEMENT OF PENNSYLVANIA INC,SS&E,2390850,36,12,"$100,535.18"
U3Z58430,130063,"BOND LINE PRINTING, SCH. 105",20120801,20150731,SSE,RIDGWAYS LLC,SS&E,87000,33,09,"$2,047.67"
S2OO2820,120128,"Meters, Parts and Supplies for : Badger, Rockwell, Kent & Hersey",20111001,20150731,SSE,SENSUS USA INC,SS&E,1000000,34,00,"$158,776.00"
S2Z57980,A20073,PHILADELPHIA MIXING SOLUTIONS LTDBid # S2Z57980,20111001,20150731,SSE,PHILADELPHIA MIXING SOLUTIONS LTD,SS&E,938960,34,00,"$87,150.00"
S1YQ4570,120083,Montel Storage System Parts,20110801,20150731,SSE,STORAGE SYSTEMS USA INC,SS&E,71001,36,00,
S2Z57550,120067,Leak and Spill Clean-Up Supplies,20110801,20150731,SSE,SAFEWARE INC,SS&E,325000,36,00,"$4,549.26"
S1QM224S,110098,CBM Image Archive System Software & Support Services,20100801,20150731,SSE,C B M ARCHIVES CO LLC,SS&E,300672.88,36,00,
70313VRM,150121,R J SHERMAN ASSOCIATES INCBid # 70313VRM,20141222,20150820,SSE,R J SHERMAN ASSOCIATES INC,SS&E,400000,36,36,
00013677,150085,WHITMOYER BUICK CHEVROLET INCBid # 00013677,20141028,20150831,SSE,WHITMOYER BUICK CHEVROLET INC,SS&E,790000,36,36,
00013679,150086,MCCAFFERTY FORDBid # 00013679,20141028,20150831,SSE,MCCAFFERTY FORD,SS&E,250000,36,36,
00013673,150083,HERTRICH FLEET SERVICES INCBid # 00013673,20141021,20150831,SSE,HERTRICH FLEET SERVICES INC,SS&E,250000,36,36,
00013674,150084,WESTGATE CHEVROLETBid # 00013674,20141021,20150831,SSE,WESTGATE CHEVROLET,SS&E,250000,36,36,
T5YC4960,150053,C-Post and Pedestal Poles,20140901,20150831,SSE,FLEMINGTON ALUMINUM & BRASS INC,SS&E,148826.35,36,36,
T5Z60540,150056,Disposal of Construction Debris/Waste,20140901,20150831,SSE,RICHARD S BURNS & CO INC,SS&E,66305.25,36,36,"$22,411.80"
00001839,140109,SAFEWARE INCBid # 00001839,20130901,20150831,SSE,SAFEWARE INC,SS&E,500000,36,36,"$5,584,259.97"
S4YB030S,140136,Interstate Wide Area Network (WAN) Connectivity Services,20130901,20150831,SSE,BROADVIEW NETWORKS,SS&E,218800,36,24,"$19,800.00"
S4YL4700,140100,Disposal of International Quarantined Material,20130901,20150831,SSE,AVA GROUP INC,SS&E,390400,36,24,
S4YL6860,140021,"Bag, Paper",20130901,20150831,SSE,DANO ENTERPRISES INC,SS&E,149200,24,12,"$15,700.00"
S4YN3240,140064,Handheld LED Streamlight Equipment,20130901,20150831,SSE,WAREHOUSE BATTERY OUTLET INC,SS&E,36903.75,36,24,
S4YQ0850,140139,Fleet: Gerber Omega System-Supplies,20130901,20150831,SSE,BREWERS INTERNATIONAL INC,SS&E,37000.01,34,22,
S4YT4590,140112,Janitorial Services - Licenses & Inspections (L&I),20130901,20150831,SSE,GOLDEN INC,SS&E,52001,36,24,"$3,254.00"
S4Z59890,140017,AMS Lab Gases,20130901,20150831,SSE,PRAXAIR DISTRIBUTION MID ATLANTIC LLC,SS&E,40001,36,24,"$3,499.53"
S4Z59910,140121,Snow Removal Philadelphia International Airport,20130901,20150831,SSE,PREMIER CONCRETE INC,SS&E,3451360,36,24,"$210,000.00"
S4Z59920,140104,Snow Clearance & Removal,20130901,20150831,SSE,SERAVALLI INC,SS&E,135150,36,24,
S4Z59930,140128,Overhead Door and Gate Maintenance,20130901,20150831,SSE,SET RITE CORP,SS&E,970794,36,24,"$99,802.63"
S4Z59940,140002,Maintenance Service for Hydronic and Steam Systems,20130901,20150831,SSE,CASCADE WATER SERVICES INC,SS&E,39801,36,24,"$3,300.00"
T3YQ0800,140101,Repair of Pro Spot Inverter Welders,20130901,20150831,SSE,WELDING SOLUTIONS INC,SS&E,30000.01,36,24,
T4Z59750,140129,Anti-Freeze and Heat Transfer Fluid,20130901,20150831,SSE,CRAFT OIL CORPORATION,SS&E,314951.05,22,10,"$39,576.00"
S4Z60150,140102,Snow Chains and Accessories,20130801,20150831,SSE,VEHICLE MAINTENANCE PROGRAM,SS&E,30000.01,34,22,"$11,810.40"
A1Z5704L,130104,Auto and Light Truck Wash and Detailing Services  Sch 84,20120901,20150831,SSE,ALL SEASONS CAR WASH & LUBE LLC,SS&E,50000.01,24,00,"$2,778.50"
S3OF1990,130114,Natural Area Planting Services,20120901,20150831,SSE,ALL SEASONS LANDSCAPING CO INC,SS&E,506000,36,12,
S3XS9590,130091,Dauphin North America Component Chair Parts,20120901,20150831,SSE,DAUPHIN NORTH AMERICA,SS&E,280000,34,10,"$2,796.00"
S3Z58590,130070,"MICROFICHE READER/PRINTER MAINTENANCE SERVICE AND SUPPLIES, SCH. 111",20120901,20150831,SSE,F W DUTTON INC,SS&E,120001,36,12,"$17,023.50"
S3Z58730,130066,"STREET LIGHTING MAINTENANCE, SCH. 421",20120901,20150831,SSE,AMERICAN LIGHTING & SIGNALIZATION INC,SS&E,5540552,34,10,"$154,103.24"
T2Z58380,130078,Security Guard Service (Armed and Unarmed) Sch 566,20120901,20150831,SSE,SCOTLANDYARD SECURITY SERVICES INC,SS&E,9912980.6,33,09,"$654,969.34"
U2Z5780,130085,"Bags, Paper and Plastic Sch 544",20120901,20150831,SSE,ALL AMERICAN POLY,SS&E,1359432.52,36,12,"$135,598.90"
S2Z57610,A20201,A M D PENNSYLVANIA LLCBid # S2Z57610,20120101,20150831,SSE,A M D PENNSYLVANIA LLC,SS&E,610993.09,32,00,"$185,729.68"
S2Z57650,120162,Snow Melters (Portable Only) - Philadelphia International Airport,20111101,20150831,SSE,AERO SNOW REMOVAL CORP,SS&E,7000000,34,00,
S2Z57660,120155,Repairs to Steam Cleaners and High Pressure Hot & Cold Washers,20111101,20150831,SSE,BROWNS EQUIPMENT & SUPPLY CO INC,SS&E,165001,34,00,"$2,983.78"
T2QM5890,120175,G.R.E.A.T (Gang Reistance Education and Training Aids,20111101,20150831,SSE,GEIGER BROS,SS&E,36001,34,00,
T1Z56980,120123,Purchase & Install of Telephone Hrdwre & Network Equip for City Telecom System; Purchase of Voting System Network Equipment,20110907,20150831,SSE,CORE BTS,SS&E,189355.4,34,10,"$6,378.12"
A1Z57040,A20113,GIRARD CAR WASH & DETAIL CENTER INCBid # A1Z57040,20110901,20150831,SSE,GIRARD CAR WASH & DETAIL CENTER INC,SS&E,160001,36,12,"$153,460.33"
S2XL8160,120122,Citect Software Support for PWD,20110901,20150831,SSE,SHINGLE & GIBB CO,SS&E,252000,36,00,
S2XR724S,120121,Enzyme Immunoassay Kits,20110901,20150831,SSE,NEOGEN CORP,SS&E,92001,36,00,"$3,306.24"
S2XT6830,120100,"Trailer, Refuse, Rear Loading",20110901,20150831,SSE,SPECTOR MANUFACTURING INC,SS&E,310000,36,00,
S2YN1920,120108,Repair/Replacement Services for American LaFrance Aerial Ladder Trucks and Pumpers,20110901,20150831,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,217460,36,00,
S2Z57620,B20094,AMERICAN MESSAGING SERVICES LLCBid # S2Z57620,20110901,20150831,SSE,AMERICAN MESSAGING SERVICES LLC,SS&E,175001,36,00,"$7,568.36"
S2Z5763S,120092,Voting Machine Mechanics and Technician Service,20110901,20150831,SSE,ELECTEC INC,SS&E,1630001,36,00,
S2Z57680,120095,Gases,20110901,20150831,SSE,MATHESON TRI GAS INC,SS&E,500411.47,36,00,"$27,025.52"
S2Z57710,120147,Athletic Equipment/Supplies,20110901,20150831,SSE,SCHUYLKILL VALLEY SPORTS,SS&E,30001,36,00,"$3,111.80"
USC11017,120153,KOMPAN INCBid # USC11017,20100917,20150916,SSE,KOMPAN INC,SS&E,800000,36,00,
00011369,150066,DEERE & COMPANYBid # 00011369,20141003,20150930,SSE,DEERE & COMPANY,SS&E,200000,36,36,
00011433,150065,HIGHWAY EQUIPMENT & SUPPLY COBid # 00011433,20141001,20150930,SSE,HIGHWAY EQUIPMENT & SUPPLY CO,SS&E,200000,36,36,
S5WH4550,150052,Printing of Newsletter for Board of Pensions,20141001,20150930,SSE,PRINT HOUSE,SS&E,32000.01,33,33,
S5XN685S,150057,Maintenace Of Honeywell Temperature Control System at the Phila. Industrial Correctional Center,20141001,20150930,SSE,HONEYWELL INTERNATIONAL INC,SS&E,63703.44,33,33,
S5YQ0930,150067,"Annual Safety Certification and Repairs on Aerial Bucket Devices, Boom/Man Lifts, and Mobile Crane Units",20141001,20150930,SSE,BAKER AERIAL LLC,SS&E,340704.04,36,36,"$52,146.04"
S5Z60610,150059,Maintenance of Data Processing Equipment,20141001,20150930,SSE,N P A COMPUTERS INC,SS&E,35000,33,33,"$10,770.00"
S5Z6064S,150101,800 MHZ Radio System Maintenance Services,20141001,20150930,SSE,MOTOROLA SOLUTIONS INC,SS&E,5273656.85,36,36,
S5Z60650,150073,Mainframe Maintenance for IBM,20141001,20150930,SSE,SYSTEMS MAINTENANCE SERVICES,SS&E,50000,36,36,
T4Z60100,150061,Office Automation,20141001,20150930,SSE,S H I INTERNATIONAL CORP,SS&E,200000,35,35,"$10,319.00"
T5YQ064L,150071,Tiller Ladder,20141001,20150930,SSE,KOVATCH MOBILE EQUIPMENT CORP,SS&E,7319908,36,36,
T5YQ6820,150062,"Sandwiches For Prisoners at CJC, 1801 Vine St and the ""New"" Family Court",20141001,20150930,SSE,EVENT CATERERS INC,SS&E,144300,36,36,
U3YB6180,150044,Immunochemistry Analyzers - Infectious and Non Infectious Diseases,20141001,20150930,SSE,ABBOTT LABORATORIES INC,SS&E,189037,36,36,
00011414,150064,BEST LINE LEASING INCBid # 00011414,20140925,20150930,SSE,BEST LINE LEASING INC,SS&E,200000,36,36,
00011432,150063,H A DEHART & SONBid # 00011432,20140925,20150930,SSE,H A DEHART & SON,SS&E,1700000,36,36,
00011412,150158,A & H EQUIPMENT COBid # 00011412,20140121,20150930,SSE,A & H EQUIPMENT CO,SS&E,900000,36,36,
S4XS9680,140087,Prisons:  Cabinet Grade Wood,20131009,20150930,SSE,RUSSELL PLYWOOD INC,SS&E,186152.4,36,24,"$9,600.00"
S2VU1930,140150,JANITORIAL SERVICES-FAIRMOUNT INTERPRETIVE CENTER .,20131001,20150930,SSE,T U C S CLEANING SERVICE INC,SS&E,93680.08,21,09,"$18,896.40"
S4QG8360,140137,"Revenue:  Printing, Imaging, Inserting and Mailing of Combined Business Tax, Wage Reconciliation, School Income Tax,Earining Re",20131001,20150930,SSE,YORK IMAGING SERVICES LLC,SS&E,240752.72,33,21,"$10,898.52"
S4YN326S,140117,Repair for MSA Thermal Imaging Cameras,20131001,20150930,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,100250,36,24,"$6,136.40"
S4YO8220,140151,"Janitorial, Carpet Cleaning and Power Washing Services",20131001,20150930,SSE,CNC PROFESSIONAL SERVICES INC,SS&E,130337,31,19,"$29,504.00"
S4YQ0810,140122,Maintenance and Repair of FDS (Fuel Data System) Fuel Management System,20131001,20150930,SSE,INTERNETWORK SERVICES INC,SS&E,417750,36,24,"$44,795.00"
S4Z59800,140096,Water Treatment Chemicals,20131001,20150930,SSE,UNIVAR USA INC,SS&E,2513959.75,12,00,"$3,568,553.67"
S4Z59950,140168,Vine Street Expressway and Franklintown Landscape Maintenance,20131001,20150930,SSE,MOON LANDSCAPING INC,SS&E,234870,31,19,"$26,800.00"
S4Z59990,140038,"Rebuild and Replacement Parts, Tires/Tubes for City Owned Motorcycles",20131001,20150930,SSE,HARLEY DAVIDSON OF CAMDEN COUNTY,SS&E,112855,36,24,"$15,639.98"
S4Z60020,140083,Air Conditioner and Icemaker Repairs,20131001,20150930,SSE,CHARLES W ROMANO CO,SS&E,281435,36,24,"$29,777.98"
S4Z60030,140061,Manhole Covers,20131001,20150930,SSE,EAST JORDAN IRON WORKS,SS&E,252992.35,36,24,"$68,877.90"
T3Z59450,140158,General Automotive Repair Services,20131001,20150930,SSE,INTERNETWORK SERVICES INC,SS&E,32000.01,29,17,"$6,750.00"
T4QG8380,140123,Printing and Mailing of Various Tax Coupon Booklets,20131001,20150930,SSE,TRIANGLE SYSTEMS,SS&E,152234.3,36,24,
T4YN3250,140154,"Maintenance, Repair and Inspection of Stryker Devices",20131001,20150930,SSE,STRYKER MEDICAL,SS&E,497554.05,36,24,"$5,321.80"
T4Z59860,140159,"Plumbing Equipment, Repair Parts, and Maintenance Supplies",20131001,20150930,SSE,FERGUSON ENTERPRISES INC,SS&E,1800000,33,21,"$347,924.27"
T4Z59990,140155,"Rebuild and Replacement Parts, Tires/Tubes for City Owned Motorcycles",20131001,20150930,SSE,SANGINITI CYCLE INC,SS&E,32000.01,36,24,$693.97
T4Z60200,140149,Laboratory Services -Analysis of Various Sample Types for Lead,20131001,20150930,SSE,BATTA ENVIRONMENTAL ASSOC INC,SS&E,52986.25,36,24,"$7,664.84"
T4Z60340,140162,Bar Screen Parts,20131001,20150930,SSE,PRUYN BEARING CO,SS&E,210000,36,24,"$144,493.79"
S3OO3020,130096,CORPORATION STOPS,20121001,20150930,SSE,FERGUSON ENTERPRISES INC,SS&E,1953065,33,09,
S3YN268S,130173,MAINTENANCE/REPAIR OF BREATHING COMPRESSORS,20121001,20150930,SSE,COMPRESSED AIR SYSTEMS INC,SS&E,630382.5,36,12,"$418,612.92"
S3YQ0550,130170,Bird Control Services,20121001,20150930,SSE,BIRD CONTROL SERVICES,SS&E,60001,36,12,"$2,588.00"
S3Z58700,130125,Repairs to Structural Concrete Leaks,20121001,20150930,SSE,ANDERSON CONSTRUTION SERVICES INC,SS&E,63693,33,09,
S3Z58870,130127,"Forms, Printed, Carbonless Paper, Sch 91",20121001,20150930,SSE,VANGUARD DIRECT,SS&E,565068.78,36,12,"$45,377.50"
T2XT6940,130117,Marked/Unmarked Police Sedan,20121001,20150930,SSE,CHAS S WINNER INC,SS&E,4862940,36,12,
T3Z58310,130149,"AIR FILTERS FOR HVAC EQUIPMENT, SCH. 2014",20121001,20150930,SSE,ENVIRONMENTAL CONSTRUCTION SERVICES INC,SS&E,30001,31,07,"$44,357.19"
U3XR7260,130112,Personal Protection Supplies for Autopsies,20121001,20150930,SSE,SALAM INTERNATIONAL INC,SS&E,207001,36,12,"$27,879.76"
S2Z57590,120185,"Forms, Printed Flat  Sch 93",20120101,20150930,SSE,VANGUARD DIRECT,SS&E,2875000,33,00,"$191,313.76"
S2Z57790,A20151,RUMSEY ELECTRIC COBid # S2Z57790,20120101,20150930,SSE,RUMSEY ELECTRIC CO,SS&E,179050,33,00,"$1,818.00"
S2Z57860,120206,Instrumentation Parts Sch 2008-01,20120101,20150930,SSE,PDIR INC,SS&E,182001,33,00,"$133,600.71"
S2Z57850,120192,Instrument Repair Service Sch 2008,20111201,20150930,SSE,CHARLES W ROMANO CO,SS&E,350892,36,00,"$8,537.95"
S2TW2560,120167,Air Conditioning Equipment Services,20111101,20150930,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,455957,35,00,"$19,143.00"
S2Z57870,120166,Pressure Gauges,20111101,20150930,SSE,GAGE IT INC,SS&E,123001,35,00,"$22,018.09"
00008560,120252,EMERGING POWER INCBid # 00008560,20111001,20150930,SSE,EMERGING POWER INC,SS&E,125000,,,
S2YN1930,120142,Foam Fill Tire & Dismount/Removal Service,20111001,20150930,SSE,INTER CITY TIRE & AUTO CENTERS INC,SS&E,80001,36,00,"$3,865.00"
S2Z57690,120149,Pickup and Disposal of Hazardous Waste Prods  Sch 415,20111001,20150930,SSE,CLEAN VENTURE INC,SS&E,2500805,36,00,"$56,455.82"
S2Z57720,120134,Soaps & Detergents,20111001,20150930,SSE,INTERLINE BRANDS INC,SS&E,950817.67,36,00,"$194,855.39"
S2Z57740,120112,Restroom Sanitation,20111001,20150930,SSE,PREMIER CLEANING SERVICES INC,SS&E,98500.66,36,00,
S2Z57750,120148,Amplifier Repair Service,20111001,20150930,SSE,AUDIO VIDEO REPAIR INC,SS&E,185100,36,00,$527.52
S2Z57820,120140,Respirators and Breathing Apparatus  Sch 546-01,20111001,20150930,SSE,ARBILL INDUSTRIES INC,SS&E,97929.74,36,00,$180.00
S2Z57830,120150,Barricades and Cones,20111001,20150930,SSE,ATLAS FLASHER & SUPPLY CO INC,SS&E,1350486,36,00,"$183,252.00"
00007199,B10129,DELL MARKETING L PBid # 00007199,20101001,20150930,SSE,DELL MARKETING L P,SS&E,7873000,,,"$798,920.93"
00007363,120165,INTERNATIONAL BUSINESS MACHINES CORPBid # 00007363,20101001,20150930,SSE,INTERNATIONAL BUSINESS MACHINES CORP,SS&E,775000,36,12,
S8Z54730,B86008,MCI COMMUNICATIONS SERVICES INCBid # S8Z54730,20071001,20150930,SSE,MCI COMMUNICATIONS SERVICES INC,SS&E,97860337,03,00,"$3,539,743.59"
S4Z60070,140115,Electrician's Tools,20131101,20151001,SSE,D L ELECTRONICS INC,SS&E,32001,36,24,"$51,859.89"
00013622,150103,UNITED PARCEL SERVICEBid # 00013622,20141115,20151031,SSE,UNITED PARCEL SERVICE,SS&E,100000,24,24,"$6,824.62"
00010452,150099,HALIFAX SECURITY INCBid # 00010452,20141106,20151031,SSE,HALIFAX SECURITY INC,SS&E,250000,24,24,
A5WJ7980,150104,Restoration of Library Materials,20141101,20151031,SSE,H F GROUP LLC,SS&E,46125,32,32,
S5DN500S,150081,Composting Toilet System,20141101,20151031,SSE,OLDCASTLE PRECAST INC,SS&E,235900,36,36,
S5WV5290,150090,Repair Services for Video Pipeline Inspection Equipment,20141101,20151031,SSE,U S MUNICIPAL SUPPLY CO,SS&E,207600,36,36,
S5YL6890,150075,Removal of Refrigerant Service,20141101,20151031,SSE,GREENDOG RECYCLING INC,SS&E,32000.01,36,36,
S5YQ0670,150096,Compactor 6x4 with 20 CY HD Rear Loading Compactor,20141101,20151031,SSE,TRANSTECK INC,SS&E,6940000,36,36,
S5YQ0950,150078,Repair/Replacement Services for Seagrave Aerial Ladder Trucks and Pumpers,20141101,20151031,SSE,EMERGENCY EQUIPMENT SALES LLC,SS&E,32000.01,36,36,
S5Z6058S,150080,San Born Maps,20141101,20151031,SSE,SANBORN MAP CO,SS&E,32001,36,36,
S5Z60590,150070,Prescription Safety Glasses,20141101,20151031,SSE,MANCINE OPTICAL CO INC,SS&E,39552.5,36,36,
S5Z60630,150076,"Aftermarket Auto, Lt. Truck, Medium Truck and Heavy Truck Parts Outright Purchase and/or Aftermarket Auto, Lt Truck, Medium Tru",20141101,20151031,SSE,UNI SELECT USA INC,SS&E,712500,32,32,
S5Z60970,150088,"Inspection, Maintenance and Repair of Fire Alarm Systems-Public Property Locations",20141101,20151031,SSE,FORTRESS PROTECTION LLC,SS&E,75240,36,36,
T5YO801L,150095,Parkland Forest Restoration and Protection,20141101,20151031,SSE,BUSTLETON SERVICES INC,SS&E,459642,12,12,
T5Z60520,150058,Lockers,20141101,20151031,SSE,RABCO EQUIPMENT CORP,SS&E,32000.01,36,36,
U5YQ0890,150093,Purchase of Fuel Credit Cards,20141101,20151031,SSE,MANSFIELD OIL COMPANY OF GAINSVILLE INC,SS&E,250920,24,24,
U5Z60520,150100,Lockers,20141101,20151031,SSE,ROBINSON STEEL CO,SS&E,96875,36,36,
S4XL8390,140119,Cleaning of Flocculation Tanks at the Head of the Primary Sedimentation Tanks at SWWPC Plant,20131101,20151031,SSE,MOBILE DREDGING & PUMPING CO,SS&E,198000,36,24,"$77,999.79"
S4Z59710,A40133,Court Reporting Services,20131101,20151031,SSE,STREHLOW & ASSOCIATES INC,SS&E,45000,31,19,"$52,574.63"
S4Z60000,140160,Towing Services,20131101,20151031,SSE,PHILADELPHIA TOWING & TRANSPORT,SS&E,243900,35,23,"$15,852.49"
S4Z60040,140106,Lawn Mower Replacement Parts,20131101,20151031,SSE,CHERRY VALLEY FORD TRACTOR SALES,SS&E,30001,36,24,"$2,545.51"
S4Z60050,140141,Police Helicopter Maintenance,20131101,20151031,SSE,STERLING CORP,SS&E,750417.5,24,12,"$128,950.07"
S4Z60060,140138,Welding Services,20131101,20151031,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,59462,36,24,"$5,221.50"
U3Z59360,140166,Engine and Transmission Repair,20131101,20151031,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,198560,27,15,"$163,418.53"
S2Z5796S,130182,SCAN Runway Information System,20121101,20151031,SSE,VAISALA INC,SS&E,78000,36,12,
S3XL8350,130179,Repair Svc Oxygen Generation & Activated Sludge System,20121101,20151031,SSE,SOLUTIONWERKS INC,SS&E,1380740,36,12,"$173,871.10"
S3XM331S,130199,Taginator,20121101,20151031,SSE,EQUIPMENT TRADE SERVICE CO INC,SS&E,287700,36,12,
