Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
2012,144040,"Butterfly Valve Replace&Structural Modifications@Torresdale Pumping St., Phila PA",20131203,,PW,C & H INDUSTRIAL SERVICES INC,WATER,"$2,384,400.00",,,670746.36
T4YQ0820,140195,"Diagnosis, Maintanance and Repair of Philadelphia Fire Boats",20131201,20151130,SSE,PHILADELPHIA SHIP REPAIR LLC,SS&E,32000.01,33,21,"$7,620.17"
T4YB6380,140201,Health: Hematology Instrument,20131201,20151130,SSE,BECKMAN COULTER INC,SS&E,170253.69,36,24,"$13,241.42"
S4Z59900,140209,Dental Supplies,20131201,20151130,SSE,DENTSERVE,SS&E,200000,33,21,"$17,602.70"
S4Z59980,140146,Long Distance Telephone Services,20131201,20151130,SSE,BROADVIEW NETWORKS,SS&E,420462.63,33,21,"$20,971.92"
S4Z60120,140111,Repair of Photographic and Audio/Visual Equipment,20131201,20151130,SSE,AUDIO VIDEO REPAIR INC,SS&E,968149,36,24,"$107,097.99"
S4YQ0860,140182,Inspection and Repair of Airport Crash Rescue Equipment,20131201,20151130,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,375931,36,24,"$119,569.71"
S4Z60080,140185,Natural Gas Supply Service Contract,20131201,20151130,SSE,SOUTH JERSEY ENERGY COMPANY,SS&E,13100000,36,24,"$1,088,741.39"
U3YQ0590,140192,Purchase of Various Sport Utility Vehicles,20131201,20151130,SSE,CHAS S WINNER INC,SS&E,2457460.8,36,24,"$1,658,966.30"
2021,144048,"New Ferric Chloride Store Tanks @ Baxter Water Plant, Phila PA",20131127,,PW,STONE HILL CONTRACTING CO INC,WATER,"$3,915,000.00",,,819047.17
3765ECMS,144044,"Avenue of the Arts, North Broad St, Phila, PA  ADA Ramps",20131126,,PW,TONY DEPAUL AND SON,STREETS,"$8,678,983.00",,,600324.9
3761ECMS,144045,Bustleton Ave South (TIGER) Design activities limited to ADA ramps (95452),20131126,,PW,WAMPOLE MILLER INC,WATER,"$6,325,649.37",,,1191524.3
3762ECMS,144043,Woodland Avenue Signals (Tiger) MPMS #95450,20131126,,PW,KUCHARCHIK CONSTRUCTION INC,STREETS,"$6,479,374.40",,,2428904.42
2555,144036,"Relay of Water Mains at Various Locations, Phila PA",20131104,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$1,601,170.00",,,122396.07
S4Z60070,140115,Electrician's Tools,20131101,20151001,SSE,D L ELECTRONICS INC,SS&E,32001,36,24,"$18,398.46"
S4Z60040,140106,Lawn Mower Replacement Parts,20131101,20151031,SSE,CHERRY VALLEY FORD TRACTOR SALES,SS&E,30001,36,24,$994.71
S4Z60060,140138,Welding Services,20131101,20151031,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,59462,36,24,"$10,346.28"
S4Z59710,A40133,Court Reporting Services,20131101,20151031,SSE,STREHLOW & ASSOCIATES INC,SS&E,45000,31,19,"$59,299.94"
S4XL8390,140119,Cleaning of Flocculation Tanks at the Head of the Primary Sedimentation Tanks at SWWPC Plant,20131101,20151031,SSE,MOBILE DREDGING & PUMPING CO,SS&E,198000,36,24,"$88,539.33"
S4Z60050,140141,Police Helicopter Maintenance,20131101,20151031,SSE,STERLING CORP,SS&E,750417.5,24,12,"$108,133.02"
S4Z60000,140160,Towing Services,20131101,20151031,SSE,PHILADELPHIA TOWING & TRANSPORT,SS&E,243900,35,23,"$137,999.12"
U3Z59360,140166,Engine and Transmission Repair,20131101,20151031,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,398560,27,15,"$262,057.24"
2518,144035,"Reconstruct of Sewers & Relay Water Mains at Various Locations, Phila PA",20131101,,PW,CARUSONE CONSTRUCTION INC,WATER,"$2,863,350.00",,,752209.36
S4XS9680,140087,Prisons:  Cabinet Grade Wood,20131009,20150930,SSE,RUSSELL PLYWOOD INC,SS&E,186152.4,36,24,"$7,286.20"
3760ECMS,134136,"Bustleton Avenue North Signals, Phila P A (Federal Funded)",20131003,,PW,SERAVALLI INCORPORATED,STREETS,"$6,441,256.00",,,248779.87
T3Z59450,140158,General Automotive Repair Services,20131001,20150930,SSE,INTERNETWORK SERVICES INC,SS&E,32000.01,29,17,"$2,700.00"
T4YN3250,140154,"Maintenance, Repair and Inspection of Stryker Devices",20131001,20150930,SSE,STRYKER MEDICAL,SS&E,497554.05,36,24,"$2,803.37"
S4Z59990,140038,"Rebuild and Replacement Parts, Tires/Tubes for City Owned Motorcycles",20131001,20150930,SSE,HARLEY DAVIDSON OF CAMDEN COUNTY,SS&E,112855,36,24,"$3,754.80"
S4YO8220,140151,"Janitorial, Carpet Cleaning and Power Washing Services",20131001,20150930,SSE,CNC PROFESSIONAL SERVICES INC,SS&E,130337,31,19,"$3,927.00"
T4Z60200,140149,Laboratory Services -Analysis of Various Sample Types for Lead,20131001,20150930,SSE,BATTA ENVIRONMENTAL ASSOC INC,SS&E,52986.25,36,24,"$6,100.31"
S4YN326S,140117,Repair for MSA Thermal Imaging Cameras,20131001,20150930,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,100250,36,24,"$7,262.06"
S2VU1930,140150,JANITORIAL SERVICES-FAIRMOUNT INTERPRETIVE CENTER .,20131001,20150930,SSE,T U C S CLEANING SERVICE INC,SS&E,93680.08,21,09,"$7,620.10"
T4Z59990,140155,"Rebuild and Replacement Parts, Tires/Tubes for City Owned Motorcycles",20131001,20150930,SSE,SANGINITI CYCLE INC,SS&E,32000.01,36,24,"$9,407.74"
S4Z60030,140061,Manhole Covers,20131001,20150930,SSE,EAST JORDAN IRON WORKS,SS&E,252992.35,36,24,"$15,126.18"
S4Z59950,140168,Vine Street Expressway and Franklintown Landscape Maintenance,20131001,20150930,SSE,MOON LANDSCAPING INC,SS&E,234870,31,19,"$19,470.00"
S4YQ0810,140122,Maintenance and Repair of FDS (Fuel Data System) Fuel Management System,20131001,20150930,SSE,INTERNETWORK SERVICES INC,SS&E,417750,36,24,"$27,720.00"
T4QG8380,140123,Printing and Mailing of Various Tax Coupon Booklets,20131001,20150930,SSE,TRIANGLE SYSTEMS,SS&E,152234.3,36,24,"$39,240.06"
S4Z60020,140083,Air Conditioner and Icemaker Repairs,20131001,20150930,SSE,CHARLES W ROMANO CO,SS&E,281435,36,24,"$44,213.77"
S4QG8360,140137,"Revenue:  Printing, Imaging, Inserting and Mailing of Combined Business Tax, Wage Reconciliation, School Income Tax,Earining Re",20131001,20150930,SSE,YORK IMAGING SERVICES LLC,SS&E,240752.72,33,21,"$45,520.86"
T4Z59860,140159,"Plumbing Equipment, Repair Parts, and Maintenance Supplies",20131001,20150930,SSE,FERGUSON ENTERPRISES INC,SS&E,1950000,33,21,"$126,032.98"
S4Z59800,140096,Water Treatment Chemicals,20131001,20150930,SSE,UNIVAR USA INC,SS&E,2513959.75,12,00,"$4,425,764.31"
T4Z60340,140162,Bar Screen Parts,20131001,20150930,SSE,PRUYN BEARING CO,SS&E,260000,36,24,
6943,B24158,JOHN J. DOUGHERTY & SON INCORPORATED Bid# 6943,20131001,,PW,JOHN J. DOUGHERTY & SON INCORPORATED,COMMERCE,"$2,500,000.00",,,47500
3735,144024,Upgrade ADA Ramps and Related Work Citywide. Phila. PA,20130920,,PW,JAMES J ANDERSON CONSTRUCTION CO INC,STREETS,"$15,346,808.00",,,1309680.86
6964,144020,"GCON Work Associated with Signage Upgrade to Modernize & Standardize Wayfinding & Info Signs, Phila PA",20130904,,PW,ROCKPORT CONSTRUCTION COMPANY INC,COMMERCE,"$3,051,070.00",,,352391.55
S4Z59890,140017,AMS Lab Gases,20130901,20150831,SSE,PRAXAIR DISTRIBUTION MID ATLANTIC LLC,SS&E,40001,36,24,"$1,964.81"
S4Z59940,140002,Maintenance Service for Hydronic and Steam Systems,20130901,20150831,SSE,CASCADE WATER SERVICES INC,SS&E,39801,36,24,"$2,100.00"
S4YT4590,140112,Janitorial Services - Licenses & Inspections (L&I),20130901,20150831,SSE,GOLDEN INC,SS&E,52001,36,24,"$6,690.00"
S4YL4700,140100,Disposal of International Quarantined Material,20130901,20150831,SSE,AVA GROUP INC,SS&E,390400,36,24,"$22,600.00"
T4Z59750,140129,Anti-Freeze and Heat Transfer Fluid,20130901,20150831,SSE,CRAFT OIL CORPORATION,SS&E,314951.05,22,10,"$29,790.80"
00001839,140109,SAFEWARE INC Bid # 00001839,20130901,20150831,SSE,SAFEWARE INC,SS&E,500000,36,36,"$152,523.52"
S4Z59930,140128,Overhead Door and Gate Maintenance,20130901,20150831,SSE,SET RITE CORP,SS&E,1070794,36,24,"$165,010.80"
S4Z59910,140121,Snow Removal Philadelphia International Airport,20130901,20150831,SSE,PREMIER CONCRETE INC,SS&E,3451360,36,24,"$425,646.89"
S4YB030S,140136,Interstate Wide Area Network (WAN) Connectivity Services,20130901,20150831,SSE,BROADVIEW NETWORKS,SS&E,218800,36,24,
S4YN3240,140064,Handheld LED Streamlight Equipment,20130901,20150831,SSE,WAREHOUSE BATTERY OUTLET INC,SS&E,36903.75,36,24,
S4YQ0850,140139,Fleet: Gerber Omega System-Supplies,20130901,20150831,SSE,BREWERS INTERNATIONAL INC,SS&E,37000.01,34,22,
S4Z59920,140104,Snow Clearance & Removal,20130901,20150831,SSE,SERAVALLI INC,SS&E,135150,36,24,
T3YQ0800,140101,Repair of Pro Spot Inverter Welders,20130901,20150831,SSE,WELDING SOLUTIONS INC,SS&E,30000.01,36,24,
2571,134129,"Relay of Water Mains in Clapier St from Wissahickon Ave to Morris, Morris from Seymour St to Abbottsford Ave. Phila, PA",20130819,,PW,SERAVALLI INCORPORATED,WATER,"$1,377,600.00",,,30586.88
4522MECH,B24111,SANTAPAUL CORP Bid# 4522MECH,20130813,,PW,SANTAPAUL CORP,PUBLIC PROPERTY,"$11,466.00",,,4012.66
2399,134130,"Reconstruction of Sewer in Susquehanna Ave, 15th St & Boston Street. Relay of Water Main in Diamond St &  Carlisle St. Phila. PA",20130807,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$3,105,040.00",,,81374.17
S4XL8410,140033,Emergency Repair Service: Scale Maintenance (PWD),20130801,20150731,SSE,ADVANCE SCALE COMPANY INC,SS&E,80001,36,24,"$1,113.00"
T3YL498S,140097,Maintenance and Repairs for Besam Automated Entrance Equipment,20130801,20150731,SSE,ASSA ABLOY ENTRANCE SYSTEMS US INC,SS&E,220038,28,16,"$4,213.45"
T3Z59730,140074,Gas Monitor Repair Service and Parts,20130801,20150731,SSE,INSTRUMENTATION TECHNICAL SVCS INC,SS&E,163750,31,19,"$26,360.10"
S4Z59960,140118,Fuel Oil,20130801,20150731,SSE,EAST RIVER ENERGY INC,SS&E,2050000,36,24,"$198,752.73"
T3Z58420,140066,Police Dept: Custodial Services,20130801,20150731,SSE,TEAM CLEAN INC,SS&E,2602111.81,28,16,"$369,905.13"
S4HM8190,140103,"Managing, Maintaining and Operating Sludge Barges and Transporting Sludge",20130801,20150731,SSE,HAYS TUG & LAUNCH SERVICE INC,SS&E,4545600,36,24,"$478,804.37"
S4WJ795S,140116,Symphony Software Annual Support,20130801,20150731,SSE,SIRSI CORP,SS&E,572219.46,35,23,
T3YE7340,140099,Stucco Finish for Masonry Walls,20130801,20150731,SSE,NICHOLAS DELLA VECCHIA INC,SS&E,312000,36,24,
S4Z60150,140102,Snow Chains and Accessories,20130801,20150831,SSE,VEHICLE MAINTENANCE PROGRAM,SS&E,30000.01,34,22,"$38,731.00"
2014,134128,"Rehab Raw Water Basin Dividing Dike and Pier 264 North @ Baxter Water Treatment Plant, Phila PA",20130726,,PW,A P CONSTRUCTION INCORPORATION,WATER,"$4,536,700.00",,,231709.49
S4XW931S,140062,IDEXX Laboratory Supplies,20130701,20150630,SSE,IDEXX DISTRIBUTION INC,SS&E,174628,36,24,"$2,400.00"
S4Z5982S,140027,Rental of Pitney Bowes Mailing Equipment,20130701,20150630,SSE,PITNEY BOWES INC,SS&E,265301.2,36,24,"$6,402.50"
S4Z59780,A40009,W CAMPBELL SUPPLY CO OF PENNA LLC Bid # S4Z59780,20130701,20150630,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,30000.01,36,24,"$10,980.25"
S4Z59870,140001,Valve Acuator Parts,20130701,20150630,SSE,FERGUSON ENTERPRISES INC,SS&E,474000,36,24,"$11,165.00"
S3YB6150,140082,"Automated Glycohemoglobin Analyzer, Supplies/Controls",20130701,20150630,SSE,BIO RAD LABORATORIES INC,SS&E,250000,36,24,"$19,053.00"
S4Z5983S,140183,"Maintenance, Repair and Inspection of Physio-Control Devices",20130701,20150630,SSE,PHYSIO CONTROL INC,SS&E,1743374.17,36,24,"$26,725.88"
S4Z60140,140036,Maintenance of Canon Plain Copier Machines and Supplies,20130701,20150630,SSE,CANON SOLUTIONS AMERICA INC,SS&E,487692,36,24,"$34,286.45"
T3Z58950,140004,"RECAPPING/REPAIR TIRE SERVICE, EMERGENCY ROAD/OFF THE ROAD (OTR) SERVICE AND OUTRIGHT PURCHASE OF CAP AND CASINGS",20130701,20150630,SSE,HENISE TIRE SERVICE INC,SS&E,790737.49,33,21,"$103,278.42"
S4Z59850,140034,"Chain Link Fence- Repairs Only, Sch 472-01",20130701,20150630,SSE,BUSTLETON SERVICES INC,SS&E,555524,36,24,"$165,042.34"
S4Z59810,A40014,MORTON SALT INC Bid # S4Z59810,20130701,20150630,SSE,MORTON SALT INC,SS&E,2900001,12,00,"$213,946.10"
S4Z59670,140005,RFG Gasoline and Bio Diesel Fuel (5%),20130701,20150630,SSE,MANSFIELD OIL COMPANY OF GAINSVILLE INC,SS&E,47321716.74,36,24,"$4,516,468.86"
S4WJ796S,140085,Maintenance and Repair of Checkpoint Security Systems,20130701,20150630,SSE,3M COMPANY,SS&E,61675,36,24,
S4Z59760,C40051,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,INTERCON TRUCK EQUIPMENT CO,SS&E,30000.01,36,24,
T4Z59780,140078,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,BAY HEAD INVESTMENTS INC,SS&E,30000.01,36,24,
S4YL4600,140035,"Georgia Pacific: Toilet Paper, Paper Towel and Dispenser",20130701,20160630,SSE,503 CORP,SS&E,602430.12,36,12,$355.00
S4YL6850,140024,Purchase of Big Belly Solar Compactors,20130701,20160630,SSE,BIG BELLY SOLAR INC,SS&E,510000,33,09,"$12,518.78"
S4HM8180,140003,Parts & Labor for Card Access Systems,20130701,20160630,SSE,AUDIO VIDEO REPAIR INC,SS&E,150000,36,00,
S4YL4710,140019,The FIXX - High Solids Floor Finish and Sealer (Spartan),20130701,20160630,SSE,INTERLINE BRANDS INC,SS&E,91307.5,36,12,
S4YL473S,140037,Safe Port Vessel Traffic Information System (VTIS),20130701,20160630,SSE,OBSERVATION TECHNOLOGIES INC,SS&E,145000,36,12,
2381,134096,"Reconst. of Sewers & Relay of Water Mains at Various Locations, Phila PA",20130626,,PW,RAMOS AND ASSOCIATES INCORPORATED,WATER,"$3,160,530.00",,,50871.36
S3Z5860S,130413,Underground Storage of Microfilm - Sch 444,20130601,20150531,SSE,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,SS&E,268981.8,36,24,"$2,321.24"
S3Z59740,130402,Invasive Plant Control,20130601,20150531,SSE,WEEDS INC,SS&E,243960,36,24,"$9,241.45"
S3Z59450,130420,General Automotive Repair Services,20130601,20150531,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,107572.84,33,21,"$10,248.71"
S3Z59490,130417,Fax Machine Supplies,20130601,20150531,SSE,P C SPECIALISTS INC,SS&E,30000.01,33,21,"$18,671.06"
S3Z58400,130407,Custodial Services for Various City Agencies,20130601,20150531,SSE,TEAM CLEAN INC,SS&E,1551241.92,30,18,"$163,420.66"
S3Z59680,130394,Elevator/Escalator Maintenance and Repair Services for the Department of Public Property (Various Locations),20130601,20150531,SSE,OTIS ELEVATOR CO,SS&E,1357277,25,13,"$177,788.45"
S3Z58410,130411,Custodial Services for City Hall and other City-Owned Real Estate,20130601,20150531,SSE,TEAM CLEAN INC,SS&E,5200444.46,30,18,"$655,405.23"
S3YE7470,130403,Treatment of Foundation Walls Purging & Waterproofing,20130601,20150531,SSE,NICHOLAS DELLA VECCHIA INC,SS&E,194116,36,24,
S3Z59520,130391,Curb and Valve Box Cleaner and Parts,20130601,20150531,SSE,FERGUSON ENTERPRISES INC,SS&E,115623,33,21,
S3XN6760,130354,Barber Clipper Sharpening & Hair Dryer Repair Svcs,20130601,20160531,SSE,M SCHNEIDER & SONS INC,SS&E,92001,36,12,"$1,135.00"
S3YL4670,130262,Runway Silica Sand,20130601,20160531,SSE,WHIBCO OF NEW JERSEY INC,SS&E,304257,36,12,"$2,500.07"
S4YC4900,140031,Traffic Signal Hardware,20130601,20160531,SSE,FLEMINGTON ALUMINUM & BRASS INC,SS&E,320805.36,36,12,"$22,150.15"
S3YQ0590,130423,Purchase of Various Sport Utility Vehicles,20130601,20160531,SSE,CHAPMAN CHEVROLET LLC,SS&E,5999000,36,12,"$194,115.15"
S3YL4620,130401,Envirox H2 Orange2 Concentrate 117,20130601,20160531,SSE,AMERISAN LLC,SS&E,246769,36,12,
4181GCOR,E34020,GESSLER CONSTRUCTION COMPANY Bid# 4181GCOR,20130520,,PW,GESSLER CONSTRUCTION COMPANY,DIRECTOR OF FINANCE,"$27,600.00",,,27600
S3YC4880,130406,Square Post System,20130501,20160430,SSE,GARDEN STATE HIGHWAY PRODUCTS,SS&E,298490.29,36,12,$633.30
V3Z59720,135131,Courier Service,20130501,20160430,SSE,PRIORITY EXPRESS COURIER INC,SS&E,53121.25,36,12,$799.75
S3Z59410,130323,"Trophies, Medals, Plaques and Pins, etc.",20130501,20160430,SSE,AWARD PRODUCTS INC,SS&E,91081.9,34,10,"$9,800.00"
T3Z59340,130372,Portable Lavatory,20130501,20160430,SSE,A R F RENTAL SERVICES INC,SS&E,330162,33,09,"$12,988.00"
S3Z59690,130395,Thermographed Business Cards and Gold Seal Stationary,20130501,20160430,SSE,ENVELOPES & PRINTED PRODUCTS INC,SS&E,382845,36,12,"$20,526.00"
S3Z59700,130397,"Photographic Supplies, Sch. 89",20130501,20160430,SSE,P P I PHOTOGRAPHICS INC,SS&E,618219.88,36,12,"$37,094.40"
S3Z59580,130393,Repair of Electric Motors,20130501,20160430,SSE,WILLIER ELECTRIC MOTOR CO INC,SS&E,1575050,36,12,"$65,043.98"
S3YN2770,130371,Kidde 0910 Smoke Alarm,20130501,20160430,SSE,T FRANK MCCALLS INC,SS&E,111001,36,12,
4892GCON,134083,"Site Improvements at Triangle Park, Phila PA",20130501,,PW,GESSLER CONSTRUCTION COMPANY,RECREATION,"$193,290.00",,,16495
S3Z59210,130274,Wipers and Rags,20130401,20160331,SSE,INTERNATIONAL WIPER CO,SS&E,125860,33,09,"$2,200.00"
S3Z59630,130358,Sludge Gas Equipment Parts,20130401,20160331,SSE,BOWEN CALHOUN & ASSOCIATES INC,SS&E,80000.01,36,12,"$3,156.84"
S3YN1660,130353,Repair and Replacement Parts for Motor Fuel Distribution Equipment,20130401,20160331,SSE,R J WALSH ASSOCIATES INC,SS&E,242180,36,12,"$3,236.13"
S3VZ3380,130351,FIRE SPRINKLER MAINTENANCE AND INSPECTION,20130401,20160331,SSE,WAYMAN FIRE PROTECTION INC,SS&E,250080,27,03,"$3,354.89"
S3YQ0780,130316,Repair/Replacement Services for Kovatch Motor Equipment (KME),20130401,20160331,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,65990,36,12,"$4,362.21"
S3YL536S,130360,"Service Maintenance Programming, Hardware and Service Maintenance for Interactive Employee Training (IET)",20130401,20160331,SSE,AMERICAN ASSOC OF AIRPORT EXECUTIVES,SS&E,1144980,36,12,"$9,083.33"
S3Z59550,B30369,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20160331,SSE,CHAPMAN CHEVROLET LLC,SS&E,50000.01,36,24,"$11,150.00"
S3Z58880,130362,Condoms,20130401,20160331,SSE,TOTAL ACCESS GROUP,SS&E,799999,30,06,"$12,597.00"
S3Z59640,130346,Curb Stops and Service Line Fittings,20130401,20160331,SSE,LABOV PLUMBING & HEATING SUPPLY INC,SS&E,288375,36,12,"$12,814.33"
S4Z60330,140227,"Receptacles, Trash Cans, Mops,and Buckets",20130401,20160331,SSE,ACCOMMODATION MOLLEN INC,SS&E,57512.24,36,24,"$13,541.84"
S3Z59320,130364,Maintenance of Savin Plain Copier Machines and Supplies,20130401,20160331,SSE,ELECTRONIC RISKS CONSULTANT,SS&E,440470,30,06,"$19,016.03"
S3Z59650,130324,Refrigerants & Substitutes,20130401,20160331,SSE,AIRGAS REFRIGERANTS INC,SS&E,160001,33,09,"$26,439.45"
S3Z59540,A30389,Replacement Parts for Implements,20130401,20160331,SSE,UNI SELECT USA INC,SS&E,54000.01,36,12,"$27,515.07"
S3Z59200,130321,Paper Sundries,20130401,20160331,SSE,T FRANK MCCALLS INC,SS&E,130001,33,09,"$28,791.13"
S3Z59600,130330,Fire Suppression Systems Services (Public Property),20130401,20160331,SSE,SIMPLEXGRINNELL LP,SS&E,266484,36,12,"$29,964.00"
S3Z59180,A30295,Personal Grooming Supplies,20130401,20160331,SSE,AMERCARE PRODUCTS INC,SS&E,90000.01,33,09,"$31,935.60"
S2Z5833S,130412,"Hach Instruments, Parts, Supplies and Services Sch 2024",20130401,20160331,SSE,HACH CO,SS&E,520616.5,36,12,"$71,872.96"
S3Z59560,130308,Inspection/Repair Service for Chemical Storage Tanks,20130401,20160331,SSE,P & R INDUSTRIES INC,SS&E,378176.75,36,12,"$72,212.78"
S3Z59620,130404,Drug Screen Testing Services,20130401,20160331,SSE,DRUGSCAN INC,SS&E,695565,36,12,"$83,126.75"
S3YQ0560,130314,Purchase of Hybrid Vehicles,20130401,20160331,SSE,PACIFICO FORD INC,SS&E,1278291.48,36,12,"$116,643.20"
T3Z59030,130348,SIGN MATERIALS AND FLEET MARKINGS,20130401,20160331,SSE,GARDEN STATE HIGHWAY PRODUCTS,SS&E,888586.44,32,08,"$177,767.11"
S3Z59220,130359,"Airport Computer Information System - Materials, Supplies and Equipment",20130401,20160331,SSE,ELLIOTT LEWIS CORP,SS&E,4622238.08,33,09,"$574,274.85"
S3XS9620,130310,Dry Cleaning and Laundry Supplies and Training,20130401,20160331,SSE,PARISER INDUSTRIES INC,SS&E,99454.5,36,12,
S3Z59010,130328,Folger Adam and Southern Steel Detention Products,20130401,20160331,SSE,CRAFTMASTER HARDWARE CO INC,SS&E,100000.01,32,08,
S3Z59530,130374,Final Sedimentation Tank Replacement Parts,20130401,20160331,SSE,G P JAGER & ASSOCS,SS&E,50000.01,35,11,
T3YQ0560,130361,Purchase of Hybrid Vehicles,20130401,20160331,SSE,CHAPMAN CHEVROLET LLC,SS&E,210811.45,36,12,
4306GCON,B24143,SMITH BUILDERS INC Bid# 4306GCON,20130315,,PW,SMITH BUILDERS INC,RECREATION,"$204,360.00",,,130264.21
2856,134071,"Rehabilitation of Roxborough Water Storage Tanks @ Harner St & Sunset Avenue, Phila. PA",20130306,,PW,HORIZON BROTHERS PAINTING CORP,WATER,"$2,920,000.00",,,12000
S3Z59470,130303,Inspection/Maintenance of Halon 1301/FM200/CO2,20130301,20160229,SSE,WAYMAN FIRE PROTECTION INC,SS&E,120821,36,12,$672.00
S3Z59660,130282,"Bottled Water, 16.9 oz & 700 ml (Fire & MDO)",20130301,20160229,SSE,W B MASON COMPANY INC,SS&E,30000.01,35,11,"$1,066.28"
S3XP9750,130312,Repair/Maintenance of Linestriping Equipment,20130301,20160229,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,40001,36,12,"$3,494.28"
S3Z58980,130341,Hardware and Abrasive Supplies,20130301,20160229,SSE,INDEPENDENT HARDWARE INC,SS&E,160000.01,32,08,"$5,285.44"
S3Z59460,130332,Locksmith Services,20130301,20160229,SSE,INTERSTATE LOCKSMITH INC,SS&E,165168,36,12,"$5,585.45"
S3Z59380,130311,"Repair Service for Electrical Appliances & Kitchen Equipment, Sch. 556",20130301,20160229,SSE,CHARLES W ROMANO CO,SS&E,280608,35,11,"$6,116.31"
S3Z58490,130345,Promotional Items,20130301,20160229,SSE,B T C ENVELOPES & PRINTING LLC,SS&E,50001,33,09,"$8,094.82"
S3YN3210,130352,Repair of Analytical Equipment for the Philadelphia Fire Department,20130301,20160229,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,199152,36,12,"$8,865.38"
T3YK1170,130319,Emergency Abatement Repair Program,20130301,20160229,SSE,J S PLUMBING CO LLC,SS&E,300000,32,08,"$11,233.09"
S3Z59090,130292,"AIR AND HYDRAULIC CYLINDER REPAIR, RECONDITION, REMOVAL AND INSTALLATION, SCH. 328",20130301,20160229,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,258008,33,09,"$14,566.68"
S3Z59270,130304,Ball & Roller Bearing - Sch 38,20130301,20160229,SSE,PRUYN BEARING CO,SS&E,371251.5,30,06,"$16,636.08"
S3Z5931S,130337,HARDWARE MAINTENANCE & SOFTWARE SUPPORT FOR PHOTO MGR CAPTURE / RETRIEVE WORKSTATIONS,20130301,20160229,SSE,DATAWORKS PLUS LLC,SS&E,657932.6,28,04,"$20,118.96"
S3Z59100,130350,Water Treatment Service for Air Conditioning Cooling Equipment and Heating Systems,20130301,20160229,SSE,CASCADE WATER SERVICES INC,SS&E,200000,36,12,"$21,776.33"
S3WZ0240,130309,Filter Media,20130301,20160229,SSE,CENTRALIA COAL SALES CO,SS&E,240001,36,12,"$31,064.00"
S3Z59510,130264,COUPLINGS FOR PIPE REPAIR,20130301,20160229,SSE,SMITH BLAIR INC,SS&E,396238.43,36,12,"$73,076.75"
T3WW8380,130327,"WATER, SEWER AND BASEMENT PROTECTION PLUMBING REPAIRS",20130301,20160229,SSE,BURKE PLUMBING & HEATING INC,SS&E,680000,32,08,"$103,691.00"
T3Z59170,130342,GAS TUBE FITTINGS & BALL VALVES,20130301,20160229,SSE,COMPONENTS & CONTROLS INC,SS&E,30000.01,33,09,
NJPA0629,130363,TYCO INTEGRATED SECURITY LLC Bid # NJPA0629,20130221,20160423,SSE,TYCO INTEGRATED SECURITY LLC,SS&E,1060000,,,
2004,134068,"Concrete Repairs of Intake Structure & Chemical Blding @ Baxter WTP, 9001 State Rd., Phila PA",20130215,,PW,C & T ASSOCIATES INCORPORATED,WATER,"$5,227,100.00",,,59530.81
V3VW8430,135026,"ELECTRONIC TEST & MEASUREMENT INSTRUMENTS SVC, CALIBRATION & PARTS",20130201,20160131,SSE,CAL TEC LABS INC,SS&E,7092,36,12,$448.00
S3YN2690,130290,PARATECH FIRE FIGHTING EQUIPMENT,20130201,20160131,SSE,W W ENGINE & SUPPLY INC,SS&E,108500,36,12,$497.00
S3Z59330,130281,Audio/Visual Supplies,20130201,20160131,SSE,A C RADIO SUPPLY INC,SS&E,70001,36,12,"$1,312.20"
S3Z5937S,130263,"AZTECA SOFTWARE, SUPPORT & CONTIN. TRAINING TECH SVCS",20130201,20160131,SSE,AZTECA SYSTEMS INC,SS&E,290000,36,12,"$3,300.00"
T3Z59150,130283,Electrical Testing Instruments,20130201,20160131,SSE,COLE PARMER INSTRUMENT COMPANY,SS&E,230001,34,10,"$5,253.00"
S3Z59290,130247,Automotive Shop Supplies,20130201,20160131,SSE,UNI SELECT USA INC,SS&E,192637.45,30,06,"$6,381.88"
S3Z59390,130289,Repair of Dental Equipment,20130201,20160131,SSE,WAYNE LEE DENTAL,SS&E,155000,36,12,"$7,881.61"
