Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Max_Value,Total_Contract_Months,Remaining_Contract_Months,SumOfTransactionAmt
S2XL8310,120330,REPAIR OF PORTABLE PUMPS AT SWWPCP,20120601,20150430,SSE,XYLEM DEWATERING SOLUTIONS INC          ,SS&E,"$110,001.00",36,12,"$3,735.22"
S2XN8840,120019,Printing of Laser Election Voter Admission Slips,20110701,20150630,SSE,VANGUARD DIRECT                         ,SS&E,"$122,500.01",36,00,
S2XS955S,120266,"INDIANA CHAIR COMPONENTS, DESKS AND PANEL SYSTEMS",20120101,20141231,SSE,LEGGETT & PLATT INC                     ,SS&E,"$290,000.00",36,12,
S2XT6960,130045,"6 x4 CAB OVER TRUCK, MOBILE CONCRETE MIXER",20120701,20150630,SSE,G L SAYRE INC                           ,SS&E,"$600,000.00",36,12,
S2XW925S,120199,"ATI Equipment, Repairs and Parts",20111201,20141130,SSE,PDIR INC                                ,SS&E,"$375,000.00",36,12,"$22,580.00"
S2XY8150,120320,"Ladder, Firefighting",20120501,20150430,SSE,W W ENGINE & SUPPLY INC                 ,SS&E,"$90,001.00",36,12,
S2XY837S,120338,Hurst Jaws of Life Rescue Equipment,20120601,20150531,SSE,MUNICIPAL EMERGENCY SERVICES INC        ,SS&E,"$109,490.00",36,12,
S2YB9950,120299,"INSPECTION, MAINTENANCE AND REPAIR OF DUNHAM BUSH CHILLERS,",20120401,20150331,SSE,H & H HEATING & AIR CONDITIONING INC    ,SS&E,"$168,825.00",36,12,"$1,897.50"
S2YD4830,120336,Annual Preventive Maint & Repair Services for Nederman Direct Source Capture Exhaust Systems City of Phila Fire Stations,20120601,20150531,SSE,SYCAMORE MECHANICAL CONTRACTORS LLC     ,SS&E,"$818,187.50",36,12,"$86,157.08"
S2YL533S,120268,Parts Replacement for ADB-ALNACO Runway Taxiway Lighting Fixtures and/or Visual Aids,20120301,20150228,SSE,A D B AIRFIELD SOLUTIONS LLC            ,SS&E,"$445,000.00",36,12,"$153,060.46"
S2YN1870,120068,Graphic Decals,20110701,20150331,SSE,J M R GRAPHICS INC                      ,SS&E,"$99,727.40",33,00,"$19,924.00"
S2YN1880,120110,Uniform and Related Clothing,20111001,20150630,SSE,CLEMENS CLEANING VILLAGE INC            ,SS&E,"$30,001.00",33,00,
S2YN1880,120111,Uniform and Related Clothing,20111001,20150630,SSE,UNIFIRST CORP                           ,SS&E,"$307,927.70",33,00,"$11,163.84"
S2YN1880,A20109,A & A SALES ASSOCIATES LLC              Bid # S2YN1880,20111001,20150630,,A & A SALES ASSOCIATES LLC              ,SS&E,"$60,001.00",33,00,
S2YN1940,130090,Launder/Repair Uniforms for Office of Fleet Mgt,20120726,20150630,SSE,CLEAN RENTAL SERVICES INC               ,SS&E,"$300,198.00",36,12,"$7,610.00"
S2YN1960,130033,COMPACTOR REPAIRS,20120701,20150630,SSE,T H C ENTERPRISES INC                   ,SS&E,"$392,250.00",33,09,"$79,058.96"
S2YN1980,120347,REPAIR OF HYDROBLAST PARTS CLEANING CABINETS,20120701,20150630,SSE,CHARLES W ROMANO CO                     ,SS&E,"$50,001.00",36,12,"$3,601.95"
S2YN1990,120349,REPAIR OF OVERHEAD LUBE SYSTEMS,20120611,20150610,SSE,REGENT HYDRAULIC & MACHINE WORKS        ,SS&E,"$400,100.00",36,12,"$10,522.20"
S2YN2740,120335,INFLATABLE BOATS AND OUTBOARD MOTORS,20120501,20150430,SSE,CAPE MARINE INC                         ,SS&E,"$176,992.00",36,12,
S2YQ6480,120343,AIR CONDITIONING MAINTENANCE AND REPAIRS,20120601,20150531,SSE,DEVINE BROTHERS INC                     ,SS&E,"$575,001.00",36,12,"$25,891.50"
S2Z46350,A30485,MOTOROLA SOLUTIONS INC                  Bid # S2Z46350,20030201,20150131,,MOTOROLA SOLUTIONS INC                  ,SS&E,"$999,147.00",12,,
S2Z57010,130050,Facility Maintenance,20120701,20150630,SSE,ELLIOTT LEWIS CORP                      ,SS&E,"$48,300,209.00",36,12,"$2,915,588.28"
S2Z57140,120097,Tree and Tree Planting,20110901,20141130,SSE,M & M LAWN CARE EAST INC                ,SS&E,"$4,500,705.00",36,09,"$193,130.00"
S2Z57440,120107,Maintenance of Pitney Bowes Equipment;,20111001,20150630,SSE,PITNEY BOWES INC                        ,SS&E,"$300,971.25",33,00,"$17,607.79"
S2Z57450,120012,Automatic Sprinkler System Test,20110701,20150630,SSE,WAYMAN FIRE PROTECTION INC              ,SS&E,"$290,850.00",36,00,"$1,299.18"
S2Z57470,120050,Oracle Sun Micro System Equipment Hardware Maintenance and Software Support,20110701,20150630,SSE,TRIDENT COMPUTER RESOURCES INC          ,SS&E,"$460,103.39",36,00,"$87,549.19"
S2Z5748S,120086,IBM Software License and Support Sch 480-06,20120101,20141231,SSE,INTERNATIONAL BUSINESS MACHINES CORP    ,SS&E,"$2,500,000.00",36,12,"$275,760.78"
S2Z57490,120135,Tree Pruning Sch 520-01,20111001,20150630,SSE,SHADES OF GREEN INC                     ,SS&E,"$575,022.00",33,00,
S2Z57490,120136,Tree Pruning Sch 520-01,20111001,20150630,SSE,DAVEY TREE EXPERT CO                    ,SS&E,"$1,522,229.00",33,00,"$36,613.23"
S2Z57490,120138,Tree Pruning Sch 520-01,20111001,20150630,SSE,EDENS CORP                              ,SS&E,"$576,455.00",33,00,"$8,490.00"
S2Z57510,120074,"Purchase of Pharmaceutical Mgt, Supplies and Service Sch 998",20110701,20150630,SSE,DIXON SHANE LLC                         ,SS&E,"$18,004,000.00",36,00,"$1,233,902.37"
S2Z57510,120075,"Purchase of Pharmaceutical Mgt, Supplies and Service Sch 998",20110701,20150630,SSE,SHELLYS MEDICATION SERVICES             ,SS&E,"$650,000.00",36,00,"$43,385.04"
S2Z57520,120066,Boiler Service and Inspection,20110701,20150630,SSE,GENERAL ASPHALT PAVING CO OF PHILA      ,SS&E,"$1,610,226.84",36,00,"$57,792.54"
S2Z57540,120240,Sleeves and Valves,20120401,20150331,SSE,FERGUSON ENTERPRISES INC                ,SS&E,"$4,204,060.00",36,12,"$355,369.90"
S2Z57570,120257,Pest Control Services Sch 410,20120201,20150131,SSE,AARDVARK PEST MANAGEMENT INC            ,SS&E,"$317,420.00",33,09,"$6,865.00"
S2Z57570,120258,Pest Control Services Sch 410,20120201,20150131,SSE,HOME PARAMOUNT PEST CONTROL             ,SS&E,"$506,968.00",33,09,"$22,332.80"
S2Z57590,120185,"Forms, Printed Flat  Sch 93",20120101,20141231,SSE,VANGUARD DIRECT                         ,SS&E,"$2,657,000.00",33,09,"$166,977.85"
S2Z57610,A20201,A M D PENNSYLVANIA LLC                  Bid # S2Z57610,20120101,20141231,,A M D PENNSYLVANIA LLC                  ,SS&E,"$610,993.09",32,08,"$30,373.71"
S2Z57700,120238,"Tree, Trunk and Stump Removal  Sch 519-01",20120101,20141231,SSE,TOWNSCAPES INC                          ,SS&E,"$1,900,098.50",33,09,"$83,655.00"
S2Z57700,120239,"Tree, Trunk and Stump Removal  Sch 519-01",20120101,20141231,SSE,EDENS CORP                              ,SS&E,"$1,500,001.00",33,09,"$67,804.00"
S2Z5776S,120265,ESRI Software & Support Licenses Sch 480-07,20120101,20141231,SSE,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE,SS&E,"$2,000,000.00",36,12,"$550,000.00"
S2Z57780,A20315,RUMSEY ELECTRIC CO                      Bid # S2Z57780,20120401,20150331,,RUMSEY ELECTRIC CO                      ,SS&E,"$2,103,033.10",30,06,"$164,495.00"
S2Z57790,A20151,RUMSEY ELECTRIC CO                      Bid # S2Z57790,20120101,20141231,,RUMSEY ELECTRIC CO                      ,SS&E,"$169,050.00",33,09,"$4,738.95"
S2Z57810,120294,"SAFETY/FIRE SUPPLIES, SCH. 546",20120401,20150331,SSE,ARBILL INDUSTRIES INC                   ,SS&E,"$666,210.63",33,09,"$26,697.85"
S2Z57810,120295,,20120401,20150331,SSE,BANDY CO                                ,SS&E,"$138,064.00",33,09,"$25,855.04"
S2Z57810,120296,"SAFETY/FIRE SUPPLIES, SCH. 546",20120401,20150331,SSE,503 CORP                                ,SS&E,"$395,942.15",33,09,"$16,498.00"
S2Z57810,120297,"SAFETY/FIRE SUPPLIES, SCH. 546",20120401,20150331,SSE,SAF T GARD INTERNATIONAL INC            ,SS&E,"$42,001.00",33,09,"$2,360.07"
S2Z57810,120298,"SAFETY/FIRE SUPPLIES, SCH. 546",20120401,20150331,SSE,SENSOR & DECONTAMINATION INC            ,SS&E,"$124,408.92",33,09,"$6,035.89"
S2Z57860,120202,Instrumentation Parts Sch 2008-01,20120101,20141231,SSE,IVES EQUIPMENT CO                       ,SS&E,"$430,000.00",33,09,"$78,049.71"
S2Z57860,120203,Instrumentation Parts Sch 2008-01,20120101,20141231,SSE,APPLIED ANALYTICS INC                   ,SS&E,"$90,001.00",33,09,
S2Z57860,120204,Instrumentation Parts Sch 2008-01,20120101,20141231,SSE,NORTHEAST TECHNICAL SALES INC           ,SS&E,"$340,001.00",33,09,"$16,850.00"
S2Z57860,120205,Instrumentation Parts Sch 2008-01,20120101,20141231,SSE,MULTI MEASUREMENTS INC                  ,SS&E,"$2,095,000.00",33,09,"$132,154.82"
S2Z57860,120206,Instrumentation Parts Sch 2008-01,20120101,20141231,SSE,PDIR INC                                ,SS&E,"$182,001.00",33,09,"$6,459.58"
S2Z57890,120263,Court Reporting Services for Phila City Council  Sch 318-01,20120301,20150228,SSE,STREHLOW & ASSOCIATES INC               ,SS&E,"$100,000.00",32,00,
S2Z57890,B20318,CLASS ACT REPORTING LLC                 Bid # S2Z57890,20120501,20150430,,CLASS ACT REPORTING LLC                 ,SS&E,"$30,001.00",30,06,
S2Z57900,120222,PVC Pipe and Fittings,20120201,20150131,SSE,PIPE LINE PLASTICS INC                  ,SS&E,"$416,340.86",33,09,"$23,532.10"
S2Z57930,120260,Plumbing and heating Repair Service Sch 901,20120201,20150131,SSE,GENERAL ASPHALT PAVING CO OF PHILA      ,SS&E,"$411,434.00",36,12,
S2Z58040,120208,JET FUEL SCH. 43-02,20120101,20141231,SSE,ARROW ENERGY INC                        ,SS&E,"$472,395.00",36,12,"$22,994.32"
S2Z58050,120271,Printing Reproduction,20120301,20150228,SSE,QUALITY LITIGATION SERVICES INC         ,SS&E,"$388,438.13",34,10,"$11,083.87"
S2Z58060,120177,Concrete Recycling Sch 164-02,20120101,20141231,SSE,ROBERT T WINZINGER INC                  ,SS&E,"$490,395.00",36,12,"$12,561.49"
S2Z58090,120259,V Belts for HVAC  Sch 419,20120201,20150131,SSE,FASTENAL CO                             ,SS&E,"$300,599.91",36,12,"$2,897.39"
S2Z58100,120221,"Chain Link Fencing, Installation and/or Spare Parts Sch 472",20120201,20150131,SSE,NORTHEAST FENCE & IRON WORKS            ,SS&E,"$599,999.00",36,12,"$11,735.20"
S2Z58110,120224,"CARPET CLEANING, SCH. 563",20120201,20150131,SSE,T U C S CLEANING SERVICE INC            ,SS&E,"$150,000.01",36,12,$874.00
S2Z58130,120241,"Fire Hoses, Couplings and Fittings  Sch 701",20120201,20150131,SSE,MUNICIPAL EMERGENCY SERVICES INC        ,SS&E,"$389,195.45",36,12,"$63,192.30"
S2Z58140,120278,"MAINTENANCE AND REPAIR OF AUTOMATIC TEMPERATURE CONTROL, SCH 2001",20120301,20150228,SSE,DEVINE BROTHERS INC                     ,SS&E,"$900,075.00",35,11,"$31,720.00"
S2Z58150,120300,"PAINT AND RELATED SUPPLIES, SCH. 50",20120401,20150228,SSE,SHERWIN WILLIAMS CO                     ,SS&E,"$2,410,000.00",35,11,"$171,156.62"
S2Z58170,120267,"Repair of Welders, Sch. 911",20120301,20150228,SSE,J A CUNNINGHAM EQUIPMENT INC            ,SS&E,"$90,000.01",36,12,$118.00
S2Z58180,120234,Ladders  Sch 916,20120301,20150228,SSE,MOULTON LADDER & SUPPLY CO INC          ,SS&E,"$261,264.40",36,12,"$13,492.02"
S2Z58190,120284,Safety and Identification Signs  Sch 51-01,20120401,20150331,SSE,ARBILL INDUSTRIES INC                   ,SS&E,"$100,000.00",36,12,"$10,829.53"
S2Z58210,120279,Conversion of Documents to Microfilm Sch 112,20120401,20150331,SSE,ALTERNATIVE MICROGRAPHICS INC           ,SS&E,"$387,068.30",36,12,"$25,499.45"
S2Z58240,120280,"Automated Vehicle Sharing Services, Sch. 344-01",20120401,20150331,SSE,ZIPCAR                                  ,SS&E,"$585,336.00",36,12,"$6,507.54"
S2Z58250,120332,"RENTAL COACH TYPE TRANSPORTATION, SCH. 345-01",20120701,20150630,SSE,DAVID THOMAS TOURS INC                  ,SS&E,"$421,478.00",36,12,"$2,810.00"
S2Z58270,120289,"BELT SPLICING, SCH. 802",20120401,20150331,SSE,PRUYN BEARING CO                        ,SS&E,"$33,001.00",36,12,
S2Z58290,130032,"REFURBISHING, RETROFITTING, INSTALLATION AND REPLACEMENT PARTS FOR SAFETY VEHICLES, SCH. 990",20120701,20150630,SSE,HAVIS INC                               ,SS&E,"$1,300,327.00",36,12,"$57,931.80"
S2Z58320,120302,Speed Driver Parts  Sch 2015,20120401,20150331,SSE,PRUYN BEARING CO                        ,SS&E,"$171,000.00",36,12,"$2,672.40"
S2Z5833S,130412,"Hach Instruments, Parts, Supplies and Services Sch 2024",20130401,20150331,SSE,HACH CO                                 ,SS&E,"$400,616.50",36,24,"$54,288.32"
S2Z58450,120316,"Repair, maintenance and/or engineering services of electrical equipment and systems",20120501,20150430,SSE,ELECTRIC POWER SYSTEMS INC              ,SS&E,"$59,540.00",36,12,
S2Z58450,120317,"Repair, maintenance and/or engineering services of electrical equipment and systems",20120501,20150430,SSE,CHARLES W ROMANO CO                     ,SS&E,"$3,300,830.00",36,12,"$288,993.55"
S2Z58480,A20276,TEREX SERVICES                          Bid # S2Z58480,20120501,20150430,,TEREX SERVICES                          ,SS&E,"$361,908.00",36,12,
S2Z58510,130075,Work Clothes  Sch 77,20130101,20141231,SSE,UNIFORM GEAR INC                        ,SS&E,"$300,385.55",26,14,"$41,279.84"
S2Z58510,130076,Work Clothes  Sch 77,20130101,20141231,SSE,UNIFORMS MANUFACTURING INC              ,SS&E,"$800,000.00",26,14,"$31,451.80"
S2Z58520,130043,"ELECTRICAL EMERGENCY GENERATORS  MAINTENANCE AND REPAIR FOR DEPARTMENT OF PUBLIC PROPERTY ONLY, SCH. 927=01",20120701,20150430,SSE,GILES & RANSOME INC                     ,SS&E,"$365,730.00",33,09,
S2Z58530,120314,After Market Automtive Collision Replacement Parts Sch 31-08,20120501,20150430,SSE,KEYSTONE AUTOMOTIVE INDUSTRIES INC      ,SS&E,"$69,750.00",36,12,
S2Z58790,120337,"SUMMER LUNCH AND AFTER SCHOOL SNACK AND SUPPER PROGRAMS, SCH. 579",20120618,20150607,SSE,MARAMONT CORP                           ,SS&E,"$15,078,190.00",36,12,"$3,229,158.02"
S2Z58800,120342,"RENTAL SCHOOL BUS TYPE, 15 PASSENGER VAND AND MINIBUS TRANSPORTATION, SCH. 345",20120601,20150531,SSE,FIRST STUDENT INC                       ,SS&E,"$742,776.80",36,12,"$41,186.52"
S3QG8349,130079,PRINTING OF MAILING ENVELOPES,20120701,20150630,SSE,ALLIED ENVELOPE COMPANY INC             ,SS&E,"$1,100,973.25",36,12,"$67,786.00"
S3QM2390,130041,PROMEGA PRODUCTS FOR DNA ANALYSIS,20120701,20150630,SSE,PROMEGA CORP                            ,SS&E,"$774,856.30",36,12,"$3,441.60"
S3TW2630,130109,SWIMMING POOL CHEMICALS FOR RECREATION DEPARTMENT/FAIRMOUNT PARK COMMISSION,20130101,20141231,SSE,BUCKMANS INC                            ,SS&E,"$387,232.00",36,24,"$43,750.16"
S3VZ3380,130351,FIRE SPRINKLER MAINTENANCE AND INSPECTION,20130401,20150331,SSE,WAYMAN FIRE PROTECTION INC              ,SS&E,"$174,080.00",27,15,
S3WO192S,130254,BMC Software and Support Maintenance,20130101,20141231,SSE,B M C SOFTWARE INC                      ,SS&E,"$107,708.97",36,24,
S3WZ0240,130309,Filter Media,20130301,20150228,SSE,CENTRALIA COAL SALES CO                 ,SS&E,"$190,001.00",36,24,"$7,766.00"
S3XL8280,130121,Inspect and Repair Sluice Tidegates,20130101,20141231,SSE,G M H ASSOCIATES OF AMERICA INC         ,SS&E,"$226,226.90",36,24,
S3XN6760,130354,Barber Clipper Sharpening & Hair Dryer Repair Svcs,20130601,20150531,SSE,M SCHNEIDER & SONS INC                  ,SS&E,"$52,001.00",36,24,"$2,328.75"
S3XP9750,130312,Repair/Maintenance of Linestriping Equipment,20130301,20150228,SSE,GENERAL ASPHALT PAVING CO OF PHILA      ,SS&E,"$40,001.00",36,24,
S3XR729S,130047,CLEAN THRU EXTRACTION COLUMNS,20120701,20150630,SSE,UNITED CHEMICAL TECHNOLOGIES LLC        ,SS&E,"$80,001.00",36,12,"$10,176.94"
S3XS9600,130192,Washcloth Material Terry 82% Cotton Remainder Polyester,20130101,20141231,SSE,TABB TEXTILES                           ,SS&E,"$250,000.00",36,24,"$20,400.00"
S3XS9610,130200,"Sheeting, 1st Quality Cloth, 50%Polyester/50%Cotton,",20130101,20141231,SSE,TABB TEXTILES                           ,SS&E,"$273,200.00",36,24,"$26,400.00"
S3XS9620,130310,Dry Cleaning and Laundry Supplies and Training,20130401,20150331,SSE,PARISER INDUSTRIES INC                  ,SS&E,"$99,454.50",36,24,
S3XS9670,130211,"Mattresses, Institutional Mattress with Integrated pillow",20130101,20141231,SSE,CHESTNUT RIDGE FOAM INC                 ,SS&E,"$575,920.00",36,24,
S3XT6970,130074,32 PASSENGER PRISONER BUS,20120701,20150630,SSE,WOLFINGTON BODY CO INC                  ,SS&E,"$373,165.00",36,12,
S3XW929S,130315,TELEDYNE INSTRUMENTS INC Bid# S3XW929S,20130417,20130417,PW,TELEDYNE INSTRUMENTS INC,WATER,"$68,604.00",,,68604
S3XY8380,130105,Structural Fire Fighters Protective Gloves,20120901,20150630,SSE,911 SAFETY EQUIPMENT LLC                ,SS&E,"$180,014.00",36,12,"$77,208.81"
S3YB5530,130064,LABORATORY TESTING SERVICES,20120701,20150630,SSE,QUEST DIAGNOSTICS CLINICAL LABORATORIES ,SS&E,"$2,729,651.21",36,12,"$280,519.43"
S3YB6150,140082,"Automated Glycohemoglobin Analyzer, Supplies/Controls",20130701,20150630,SSE,BIO RAD LABORATORIES INC                ,SS&E,"$250,000.00",36,24,
S3YC4880,130406,Square Post System,20130501,20150430,SSE,GARDEN STATE HIGHWAY PRODUCTS           ,SS&E,"$298,490.29",36,12,"$24,868.50"
S3YE7470,130403,Treatment of Foundation Walls Purging & Waterproofing,20130601,20150531,SSE,NICHOLAS DELLA VECCHIA INC              ,SS&E,"$194,116.00",36,24,
S3YK6010,130251,"OFFSET MACHINE REPRODUCTION, DUPLICATING AND PRINTING SERVICES",20130101,20141231,SSE,NBF CORP                                ,SS&E,"$499,000.00",36,24,"$7,361.10"
S3YL4620,130401,Envirox H2 Orange2 Concentrate 117,20130601,20150531,SSE,AMERISAN LLC                            ,SS&E,"$106,769.00",36,24,
S3YL4670,130262,Runway Silica Sand,20130601,20150531,SSE,WHIBCO OF NEW JERSEY INC                ,SS&E,"$204,257.00",36,24,
S3YL4960,130072,ACCESS CONTROL SYS PARTS & REPAIR - PHL,20120701,20150630,SSE,SECURITY & DATA TECHNOLOGIES INC        ,SS&E,"$347,900.00",36,12,"$18,221.00"
S3YL536S,130360,"Service Maintenance Programming, Hardware and Service Maintenance for Interactive Employee Training (IET)",20130401,20150331,SSE,AMERICAN ASSOC OF AIRPORT EXECUTIVES    ,SS&E,"$744,980.00",36,24,
S3YN1660,130353,Repair and Replacement Parts for Motor Fuel Distribution Equipment,20130401,20150331,SSE,R J WALSH ASSOCIATES INC                ,SS&E,"$112,180.00",36,24,"$6,778.78"
S3YN2770,130371,Kidde 0910 Smoke Alarm,20130501,20150430,SSE,T FRANK MCCALLS INC                     ,SS&E,"$95,001.00",36,24,"$43,478.27"
S3YQ0530,130080,Used (Refurbished) Office / Storage ISO Containers,20120701,20150630,SSE,SEA BOX INC                             ,SS&E,"$881,965.00",36,24,"$62,669.00"
S3YQ0540,130228,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20141130,SSE,EARTHBORNE INC                          ,SS&E,"$30,001.00",33,21,$446.30
S3YQ0540,130229,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20141130,SSE,MARDINLY INDUSTRIAL POWER LLC           ,SS&E,"$371,104.15",33,21,
S3YQ0540,130230,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20141130,SSE,H A DEHART & SON                        ,SS&E,"$30,001.00",33,21,
S3YQ0540,130231,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20141130,SSE,GILES & RANSOME INC                     ,SS&E,"$202,070.00",33,21,"$8,587.84"
S3YQ0560,130314,Purchase of Hybrid Vehicles,20130401,20150331,SSE,PACIFICO FORD INC                       ,SS&E,"$1,278,291.48",36,24,"$51,945.90"
S3YQ0590,130423,Purchase of Various Sport Utility Vehicles,20130601,20150531,SSE,CHAPMAN CHEVROLET LLC                   ,SS&E,"$5,537,000.00",36,24,
S3YQ0770,130224,"Repair, Testing, Inspection and  Programming of Veeder Root TLS 350 Tank Monitoring Systems",20130101,20141231,SSE,R J WALSH ASSOCIATES INC                ,SS&E,"$152,621.00",36,24,"$7,056.83"
S3YQ0780,130316,Repair/Replacement Services for Kovatch Motor Equipment (KME),20130401,20150331,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC       ,SS&E,"$55,990.00",36,24,
S3YQ6640,A30044,LINDENMEYR MUNROE                       Bid # S3YQ6640,20120701,20150630,,LINDENMEYR MUNROE                       ,SS&E,"$30,001.00",36,12,
S3Z58220,130259,Paper Stock,20130101,20141231,SSE,PAPER MART INC                          ,SS&E,"$795,052.17",27,15,"$101,782.60"
S3Z58220,130261,Paper Stock,20130101,20141231,SSE,W B MASON COMPANY INC                   ,SS&E,"$567,774.40",27,15,"$43,791.67"
S3Z58220,A30260,UNISOURCE WORLDWIDE INC                 Bid # S3Z58220,20130101,20141231,,UNISOURCE WORLDWIDE INC                 ,SS&E,"$1,810,000.00",27,15,
S3Z58280,130093,"ELECTRICAL EMERGENCY GENERATORS MAINTENANCE AND REPAIR SERVICE, SCH. 927-02",20121001,20150630,SSE,FM GENERATOR INC                        ,SS&E,"$294,800.00",33,09,"$20,214.57"
S3Z58400,130407,Custodial Services for Various City Agencies,20130601,20150531,SSE,TEAM CLEAN INC                          ,SS&E,"$1,251,241.92",30,18,"$47,788.89"
S3Z58410,130411,Custodial Services for City Hall and other City-Owned Real Estate,20130601,20150531,SSE,TEAM CLEAN INC                          ,SS&E,"$5,200,444.46",30,18,"$199,831.30"
S3Z58470,130333,Window Washing Service,20130201,20150131,SSE,SUPREME JANITORIAL & MAINTENANCE CO INC ,SS&E,"$334,745.00",27,15,"$34,322.50"
S3Z58490,130343,Promotional Items,20130301,20150228,SSE,AUTHENTIC PROMOTIONS.COM                ,SS&E,"$323,100.00",33,21,"$33,150.50"
S3Z58490,130344,Promotional Items,20130301,20150228,SSE,VANGUARD DIRECT                         ,SS&E,"$42,166.00",33,21,$309.32
S3Z58490,130345,Promotional Items,20130301,20150228,SSE,B T C ENVELOPES & PRINTING LLC          ,SS&E,"$50,001.00",33,21,
S3Z5860S,130413,Underground Storage of Microfilm - Sch 444,20130601,20150531,SSE,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,SS&E,"$268,981.80",36,24,
S3Z58630,130252,"Oil, Gas Burner & Boiler Maintenance Service & Repairs",20130101,20141231,SSE,GENERAL ASPHALT PAVING CO OF PHILA      ,SS&E,"$1,759,204.00",30,18,"$170,882.58"
S3Z58660,130270,LAMPS & BALLASTS,20130201,20150131,SSE,GRAYBAR ELECTRIC CO INC                 ,SS&E,"$62,760.00",32,20,
S3Z58660,130271,LAMPS & BALLASTS,20130201,20150131,SSE,RUMSEY ELECTRIC CO                      ,SS&E,"$60,001.00",32,20,
S3Z58660,130272,LAMPS & BALLASTS,20130201,20150131,SSE,COLONIAL ELECTRIC SUPPLY CO INC         ,SS&E,"$448,100.00",32,20,"$60,003.79"
S3Z58660,130273,LAMPS & BALLASTS,20130201,20150131,SSE,BILLOWS ELECTRIC SUPPLY CO INC          ,SS&E,"$1,600,000.00",32,20,"$196,304.10"
S3Z58670,130061,"Purchase, Lease/Purchase,Lease and maint of Plain Paper Copier Machines and Purchase of Supplies for those machines",20120701,20150630,SSE,XEROX CORP                              ,SS&E,"$2,365,000.00",24,00,"$122,725.89"
S3Z58670,130062,"Purchase, Lease/Purchase,Lease and maint of Plain Paper Copier Machines and Purchase of Supplies for those machines",20120701,20150630,SSE,RICOH AMERICAS CORP                     ,SS&E,"$1,190,000.00",24,00,"$90,389.13"
S3Z58690,130046,"COUNCILMANIC  PRINTING, SCH. 114",20120701,20150630,SSE,INSTANT COPY & PRINTING CENTER INC      ,SS&E,"$381,847.00",36,12,
S3Z58720,130222,Transmission Warranty & Repair Service,20130101,20141231,SSE,PENN DETROIT DIESEL ALLISON LLC         ,SS&E,"$30,000.01",30,18,
S3Z58760,A30004,TIME & PARKING CONTROLS LLC             Bid # S3Z58760,20120701,20150630,,TIME & PARKING CONTROLS LLC             ,SS&E,"$150,001.00",36,12,
S3Z58770,130183,Repair/Maintenance of Microscopes - Sch 555,20130101,20141231,SSE,I MILLER PRECISION OPTICAL INSTRMNTS INC,SS&E,"$159,085.00",30,18,"$4,529.00"
S3Z58810,130081,RECYCLING BINS - SCH 504,20120701,20150630,SSE,REHRIG PACIFIC CO                       ,SS&E,"$550,495.80",36,12,"$7,358.40"
S3Z58810,130082,RECYCLING BINS - SCH 504,20120701,20150630,SSE,ORBIS CORP                              ,SS&E,"$899,000.00",36,12,"$148,220.28"
S3Z58860,130001,"Uniform Rental and Laundry Service, Sch. 75",20120701,20150630,SSE,UNIFIRST CORP                           ,SS&E,"$135,000.00",36,12,"$8,288.20"
S3Z58880,130362,Condoms,20130401,20150331,SSE,TOTAL ACCESS GROUP                      ,SS&E,"$799,999.00",30,18,
S3Z58940,130213,Medical Oxygen Service (Fill and Cylinder Repair) and  Accessories,20130101,20141231,SSE,AIRGAS USA LLC                          ,SS&E,"$350,280.12",34,22,$395.95
S3Z58980,130341,Hardware and Abrasive Supplies,20130301,20150228,SSE,INDEPENDENT HARDWARE INC                ,SS&E,"$160,000.01",32,20,"$3,192.79"
S3Z59000,130266,"Metal Doors, Frames and Accessories (Locks, Door Closets, Keys, etc.)",20130201,20150131,SSE,JAMES DOORCHECK INC                     ,SS&E,"$810,000.00",33,21,"$24,867.35"
S3Z59000,130267,"Metal Doors, Frames and Accessories (Locks, Door Closets, Keys, etc.)",20130201,20150131,SSE,INDEPENDENT HARDWARE INC                ,SS&E,"$520,300.00",36,12,"$115,635.30"
S3Z59000,130268,"Metal Doors, Frames and Accessories (Locks, Door Closets, Keys, etc.)",20130201,20150131,SSE,DOOR SERVICE CORP                       ,SS&E,"$386,350.00",33,21,"$18,778.00"
S3Z59010,130328,Folger Adam and Southern Steel Detention Products,20130401,20150331,SSE,CRAFTMASTER HARDWARE CO INC             ,SS&E,"$90,000.01",32,20,"$1,745.44"
S3Z59020,130334,"Rental and Services for Circulating, Immersion and Aqueous Bioremediating Parts Washing Machines",20130201,20150131,SSE,SAFETY KLEEN SYSTEMS INC                ,SS&E,"$262,000.00",33,21,"$12,989.00"
S3Z59090,130292,"AIR AND HYDRAULIC CYLINDER REPAIR, RECONDITION, REMOVAL AND INSTALLATION, SCH. 328",20130301,20150228,SSE,DELAWARE VALLEY TRUCK SERVICE           ,SS&E,"$258,008.00",33,21,"$3,177.84"
